Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-8.917803e-04
1.150000e+02	-8.888147e-04
1.100000e+02	-8.940690e-04
1.050000e+02	-8.906190e-04
1.000000e+02	-8.943177e-04
9.500000e+01	-8.908980e-04
9.000000e+01	-8.888603e-04
8.500000e+01	-8.900890e-04
8.000000e+01	-8.916160e-04
7.500000e+01	-8.900000e-04
7.000000e+01	-8.899810e-04
6.500000e+01	-8.879257e-04
6.000000e+01	-8.915427e-04
5.500000e+01	-8.858903e-04
5.000000e+01	-8.882330e-04
4.500000e+01	-8.881033e-04
4.000000e+01	-8.873137e-04
3.500000e+01	-8.909867e-04
3.000000e+01	-8.891800e-04
2.900000e+01	-8.890117e-04
2.800000e+01	-8.883323e-04
2.700000e+01	-8.892433e-04
2.600000e+01	-8.877227e-04
2.500000e+01	-8.916963e-04
2.400000e+01	-8.901860e-04
2.300000e+01	-8.916050e-04
2.200000e+01	-8.913003e-04
2.100000e+01	-8.920683e-04
2.000000e+01	-8.937383e-04
1.900000e+01	-8.923710e-04
1.800000e+01	-8.932817e-04
1.700000e+01	-8.917957e-04
1.600000e+01	-8.937967e-04
1.500000e+01	-8.912590e-04
1.400000e+01	-8.910687e-04
1.300000e+01	-8.889207e-04
1.200000e+01	-8.880277e-04
1.100000e+01	-8.910083e-04
1.000000e+01	-8.888473e-04
9.000000e+00	-8.888323e-04
8.000000e+00	-8.885570e-04
7.000000e+00	-8.853190e-04
6.000000e+00	-8.870910e-04
5.000000e+00	-8.895113e-04
4.750000e+00	-8.880427e-04
4.500000e+00	-8.869373e-04
4.250000e+00	-8.877527e-04
4.000000e+00	-8.833640e-04
3.750000e+00	-8.842700e-04
3.500000e+00	-8.854427e-04
3.250000e+00	-8.843543e-04
3.000000e+00	-8.826393e-04
2.750000e+00	-8.843807e-04
2.500000e+00	-8.851633e-04
2.250000e+00	-8.817220e-04
2.000000e+00	-8.817287e-04
1.750000e+00	-8.822043e-04
1.500000e+00	-8.840560e-04
1.250000e+00	-8.850900e-04
1.000000e+00	-8.828490e-04
9.500000e-01	-8.866063e-04
9.000000e-01	-8.852933e-04
8.500000e-01	-8.859813e-04
8.000000e-01	-8.857887e-04
7.500000e-01	-8.856480e-04
7.000000e-01	-8.863833e-04
6.500000e-01	-8.856567e-04
6.000000e-01	-8.850530e-04
5.500000e-01	-8.911033e-04
