Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-1.126677e-03
1.150000e+02	-1.127363e-03
1.100000e+02	-1.132280e-03
1.050000e+02	-1.133020e-03
1.000000e+02	-1.132487e-03
9.500000e+01	-1.131237e-03
9.000000e+01	-1.130290e-03
8.500000e+01	-1.128007e-03
8.000000e+01	-1.132673e-03
7.500000e+01	-1.133677e-03
7.000000e+01	-1.130717e-03
6.500000e+01	-1.133790e-03
6.000000e+01	-1.133843e-03
5.500000e+01	-1.134600e-03
5.000000e+01	-1.136130e-03
4.500000e+01	-1.132333e-03
4.000000e+01	-1.134907e-03
3.500000e+01	-1.135753e-03
3.000000e+01	-1.132757e-03
2.900000e+01	-1.133163e-03
2.800000e+01	-1.131467e-03
2.700000e+01	-1.128347e-03
2.600000e+01	-1.128007e-03
2.500000e+01	-1.127720e-03
2.400000e+01	-1.126560e-03
2.300000e+01	-1.122607e-03
2.200000e+01	-1.123103e-03
2.100000e+01	-1.123617e-03
2.000000e+01	-1.123010e-03
1.900000e+01	-1.127300e-03
1.800000e+01	-1.122883e-03
1.700000e+01	-1.123467e-03
1.600000e+01	-1.120387e-03
1.500000e+01	-1.116933e-03
1.400000e+01	-1.112200e-03
1.300000e+01	-1.116727e-03
1.200000e+01	-1.114943e-03
1.100000e+01	-1.117173e-03
1.000000e+01	-1.115573e-03
9.000000e+00	-1.115980e-03
8.000000e+00	-1.113730e-03
7.000000e+00	-1.110367e-03
6.000000e+00	-1.107057e-03
5.000000e+00	-1.101013e-03
4.750000e+00	-1.096897e-03
4.500000e+00	-1.098017e-03
4.250000e+00	-1.099213e-03
4.000000e+00	-1.101197e-03
3.750000e+00	-1.098810e-03
3.500000e+00	-1.093800e-03
3.250000e+00	-1.094860e-03
3.000000e+00	-1.093043e-03
2.750000e+00	-1.090027e-03
2.500000e+00	-1.087153e-03
2.250000e+00	-1.087070e-03
2.000000e+00	-1.087060e-03
1.750000e+00	-1.085883e-03
1.500000e+00	-1.085993e-03
1.250000e+00	-1.086793e-03
1.000000e+00	-1.087323e-03
9.500000e-01	-1.080447e-03
9.000000e-01	-1.084060e-03
8.500000e-01	-1.083100e-03
8.000000e-01	-1.083637e-03
7.500000e-01	-1.080827e-03
7.000000e-01	-1.084207e-03
6.500000e-01	-1.081967e-03
6.000000e-01	-1.081820e-03
5.500000e-01	-1.079577e-03
5.000000e-01	-1.080000e-03
4.500000e-01	-1.081513e-03
4.000000e-01	-1.076957e-03
3.500000e-01	-1.078610e-03
3.000000e-01	-1.078633e-03
2.500000e-01	-1.077237e-03
2.000000e-01	-1.079063e-03
1.500000e-01	-1.076900e-03
1.000000e-01	-1.078040e-03
5.000000e-02	-1.075947e-03
0.000000e+00	-1.074860e-03
-5.000000e-02	-1.076883e-03
-1.000000e-01	-1.075067e-03
-1.500000e-01	-1.077080e-03
-2.000000e-01	-1.075310e-03
-2.500000e-01	-1.071600e-03
-3.000000e-01	-1.074593e-03
-3.500000e-01	-1.075217e-03
-4.000000e-01	-1.077340e-03
-4.500000e-01	-1.074933e-03
-5.000000e-01	-1.073533e-03
-5.500000e-01	-1.072690e-03
-6.000000e-01	-1.065363e-03
-6.500000e-01	-8.564997e-04
-7.000000e-01	1.795437e-04
-7.500000e-01	6.018327e-04
-8.000000e-01	1.015237e-03
-8.500000e-01	1.161950e-03
-9.000000e-01	1.198390e-03
-9.500000e-01	1.211363e-03
-1.000000e+00	1.215217e-03
-1.050000e+00	1.221243e-03
-1.100000e+00	1.404957e-03
-1.150000e+00	1.458960e-03
-1.200000e+00	1.539293e-03
-1.250000e+00	1.595820e-03
-1.300000e+00	1.644197e-03
-1.350000e+00	1.722143e-03
-1.400000e+00	1.794300e-03
-1.450000e+00	1.872067e-03
-1.500000e+00	1.912667e-03
-1.550000e+00	1.968707e-03
-1.600000e+00	2.016700e-03
-1.650000e+00	2.050923e-03
-1.700000e+00	2.088337e-03
-1.750000e+00	2.130407e-03
-1.800000e+00	2.176977e-03
-1.850000e+00	2.240587e-03
-1.900000e+00	2.284157e-03
-1.950000e+00	2.284473e-03
-2.000000e+00	2.291043e-03
-2.050000e+00	2.290503e-03
-2.100000e+00	2.295903e-03
-2.150000e+00	2.299467e-03
-2.200000e+00	2.300587e-03
-2.250000e+00	2.300507e-03
-2.300000e+00	2.297983e-03
-2.350000e+00	2.296023e-03
-2.400000e+00	2.299510e-03
-2.450000e+00	2.302250e-03
-2.500000e+00	2.297600e-03
-2.550000e+00	2.297603e-03
-2.600000e+00	2.292140e-03
-2.650000e+00	2.298877e-03
-2.700000e+00	2.293917e-03
-2.750000e+00	2.294037e-03
