Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-6.305393e-04
1.150000e+02	-6.316170e-04
1.100000e+02	-6.306930e-04
1.050000e+02	-6.324170e-04
1.000000e+02	-6.301523e-04
9.500000e+01	-6.347100e-04
9.000000e+01	-6.344353e-04
8.500000e+01	-6.349280e-04
8.000000e+01	-6.353847e-04
7.500000e+01	-6.383697e-04
7.000000e+01	-6.364317e-04
6.500000e+01	-6.368797e-04
6.000000e+01	-6.324990e-04
5.500000e+01	-6.345327e-04
5.000000e+01	-6.310930e-04
4.500000e+01	-6.314153e-04
4.000000e+01	-6.237253e-04
3.500000e+01	-6.293453e-04
3.000000e+01	-6.259820e-04
2.900000e+01	-6.299140e-04
2.800000e+01	-6.239660e-04
2.700000e+01	-6.265893e-04
2.600000e+01	-6.249997e-04
2.500000e+01	-6.243443e-04
2.400000e+01	-6.259383e-04
2.300000e+01	-6.219540e-04
2.200000e+01	-6.188327e-04
2.100000e+01	-6.190640e-04
2.000000e+01	-6.240997e-04
1.900000e+01	-6.266633e-04
1.800000e+01	-6.142707e-04
1.700000e+01	-6.217853e-04
1.600000e+01	-6.167670e-04
1.500000e+01	-6.152807e-04
1.400000e+01	-6.133123e-04
1.300000e+01	-6.101177e-04
1.200000e+01	-6.076990e-04
1.100000e+01	-6.073487e-04
1.000000e+01	-6.030287e-04
9.000000e+00	-6.060617e-04
8.000000e+00	-5.967513e-04
7.000000e+00	-5.957783e-04
6.000000e+00	-5.958130e-04
5.000000e+00	-5.830223e-04
4.750000e+00	-5.882700e-04
4.500000e+00	-5.832733e-04
4.250000e+00	-5.868793e-04
4.000000e+00	-5.839807e-04
3.750000e+00	-5.741663e-04
3.500000e+00	-5.732493e-04
3.250000e+00	-5.697193e-04
3.000000e+00	-5.727347e-04
2.750000e+00	-5.695527e-04
2.500000e+00	-5.672727e-04
2.250000e+00	-5.640627e-04
2.000000e+00	-5.580577e-04
1.750000e+00	-5.569893e-04
1.500000e+00	-5.560030e-04
1.250000e+00	-5.525763e-04
1.000000e+00	-5.475907e-04
9.500000e-01	-5.471880e-04
9.000000e-01	-5.468703e-04
8.500000e-01	-5.455073e-04
8.000000e-01	-5.474367e-04
7.500000e-01	-5.433813e-04
7.000000e-01	-5.423170e-04
