Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-6.551253e-04
1.150000e+02	-6.545477e-04
1.100000e+02	-6.542690e-04
1.050000e+02	-6.530077e-04
1.000000e+02	-6.522460e-04
9.500000e+01	-6.547057e-04
9.000000e+01	-6.513787e-04
8.500000e+01	-6.518503e-04
8.000000e+01	-6.497197e-04
7.500000e+01	-6.480863e-04
7.000000e+01	-6.508727e-04
6.500000e+01	-6.475133e-04
6.000000e+01	-6.479177e-04
5.500000e+01	-6.471560e-04
5.000000e+01	-6.442037e-04
4.500000e+01	-6.460577e-04
4.000000e+01	-6.454323e-04
3.500000e+01	-6.457980e-04
3.000000e+01	-6.422590e-04
2.900000e+01	-6.467907e-04
2.800000e+01	-6.462607e-04
2.700000e+01	-6.448027e-04
2.600000e+01	-6.469183e-04
2.500000e+01	-6.485040e-04
2.400000e+01	-6.445910e-04
2.300000e+01	-6.471087e-04
2.200000e+01	-6.431763e-04
2.100000e+01	-6.487463e-04
2.000000e+01	-6.468233e-04
1.900000e+01	-6.443013e-04
1.800000e+01	-6.460077e-04
1.700000e+01	-6.450667e-04
1.600000e+01	-6.428453e-04
1.500000e+01	-6.483483e-04
1.400000e+01	-6.460987e-04
1.300000e+01	-6.453223e-04
1.200000e+01	-6.471567e-04
1.100000e+01	-6.465440e-04
1.000000e+01	-6.408637e-04
9.000000e+00	-6.429233e-04
8.000000e+00	-6.442753e-04
7.000000e+00	-6.428000e-04
6.000000e+00	-6.404333e-04
5.000000e+00	-6.433063e-04
4.750000e+00	-6.405223e-04
4.500000e+00	-6.408297e-04
4.250000e+00	-6.395617e-04
4.000000e+00	-6.396653e-04
3.750000e+00	-6.374657e-04
3.500000e+00	-6.369987e-04
3.250000e+00	-6.364033e-04
3.000000e+00	-6.348983e-04
2.750000e+00	-6.358343e-04
2.500000e+00	-6.357937e-04
2.250000e+00	-6.354737e-04
2.000000e+00	-6.400483e-04
1.750000e+00	-6.350190e-04
1.500000e+00	-6.352203e-04
1.250000e+00	-6.342127e-04
1.000000e+00	-6.334747e-04
9.500000e-01	-6.332890e-04
9.000000e-01	-6.269117e-04
8.500000e-01	-6.330617e-04
8.000000e-01	-6.274180e-04
7.500000e-01	-6.314717e-04
7.000000e-01	-6.318870e-04
6.500000e-01	-6.330097e-04
6.000000e-01	-6.331673e-04
