Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-8.383927e-04
1.150000e+02	-8.360827e-04
1.100000e+02	-8.339520e-04
1.050000e+02	-8.356780e-04
1.000000e+02	-8.333547e-04
9.500000e+01	-8.356737e-04
9.000000e+01	-8.349360e-04
8.500000e+01	-8.322623e-04
8.000000e+01	-8.361473e-04
7.500000e+01	-8.337723e-04
7.000000e+01	-8.332510e-04
6.500000e+01	-8.378583e-04
6.000000e+01	-8.361020e-04
5.500000e+01	-8.361387e-04
5.000000e+01	-8.366470e-04
4.500000e+01	-8.364610e-04
4.000000e+01	-8.353817e-04
3.500000e+01	-8.362100e-04
3.000000e+01	-8.349143e-04
2.900000e+01	-8.355113e-04
2.800000e+01	-8.337007e-04
2.700000e+01	-8.362427e-04
2.600000e+01	-8.325740e-04
2.500000e+01	-8.326820e-04
2.400000e+01	-8.321587e-04
2.300000e+01	-8.313737e-04
2.200000e+01	-8.319033e-04
2.100000e+01	-8.308910e-04
2.000000e+01	-8.301230e-04
1.900000e+01	-8.323383e-04
1.800000e+01	-8.313647e-04
1.700000e+01	-8.282587e-04
1.600000e+01	-8.265110e-04
1.500000e+01	-8.201340e-04
1.400000e+01	-8.208783e-04
1.300000e+01	-8.140707e-04
1.200000e+01	-8.125413e-04
1.100000e+01	-8.032550e-04
1.000000e+01	-8.005963e-04
9.000000e+00	-7.973843e-04
8.000000e+00	-7.846783e-04
7.000000e+00	-7.766033e-04
6.000000e+00	-7.618727e-04
5.000000e+00	-7.480933e-04
4.750000e+00	-7.443210e-04
4.500000e+00	-7.394497e-04
4.250000e+00	-7.333410e-04
4.000000e+00	-7.310677e-04
3.750000e+00	-7.261640e-04
3.500000e+00	-7.199213e-04
3.250000e+00	-7.149333e-04
3.000000e+00	-7.127763e-04
2.750000e+00	-7.073237e-04
2.500000e+00	-7.033627e-04
2.250000e+00	-7.019370e-04
2.000000e+00	-6.932393e-04
1.750000e+00	-6.817723e-04
1.500000e+00	-6.652767e-04
1.250000e+00	-6.554800e-04
1.000000e+00	-6.356507e-04
9.500000e-01	-6.289343e-04
9.000000e-01	-6.321510e-04
8.500000e-01	-6.292547e-04
8.000000e-01	-6.214067e-04
7.500000e-01	-6.181447e-04
7.000000e-01	-6.099787e-04
6.500000e-01	-6.074917e-04
6.000000e-01	-6.032213e-04
5.500000e-01	-6.032020e-04
5.000000e-01	-6.013870e-04
4.500000e-01	-5.917507e-04
4.000000e-01	-5.889450e-04
3.500000e-01	-5.794487e-04
3.000000e-01	-5.800090e-04
2.500000e-01	-5.693733e-04
2.000000e-01	-5.689600e-04
1.500000e-01	-5.593990e-04
1.000000e-01	-5.499763e-04
5.000000e-02	-5.437013e-04
0.000000e+00	-5.338483e-04
-5.000000e-02	-5.266733e-04
-1.000000e-01	-5.213670e-04
-1.500000e-01	-5.077570e-04
-2.000000e-01	-4.880597e-04
-2.500000e-01	-4.765367e-04
-3.000000e-01	-4.673350e-04
-3.500000e-01	-4.565083e-04
-4.000000e-01	-4.396037e-04
-4.500000e-01	-4.367137e-04
-5.000000e-01	-4.286930e-04
-5.500000e-01	-4.193440e-04
-6.000000e-01	-4.136400e-04
-6.500000e-01	-4.100773e-04
-7.000000e-01	-4.010767e-04
-7.500000e-01	-3.947950e-04
-8.000000e-01	-3.740073e-04
-8.500000e-01	-3.613920e-04
-9.000000e-01	-3.379137e-04
-9.500000e-01	-3.232263e-04
-1.000000e+00	-2.564790e-04
-1.050000e+00	-2.508357e-04
-1.100000e+00	3.393450e-04
-1.150000e+00	5.633373e-04
-1.200000e+00	1.440315e-03
-1.250000e+00	2.328433e-03
-1.300000e+00	2.338987e-03
-1.350000e+00	2.332033e-03
-1.400000e+00	2.348807e-03
-1.450000e+00	2.331820e-03
-1.500000e+00	2.325527e-03
-1.550000e+00	2.328607e-03
-1.600000e+00	2.332067e-03
-1.650000e+00	2.368197e-03
-1.700000e+00	2.346593e-03
-1.750000e+00	2.357540e-03
-1.800000e+00	2.357293e-03
-1.850000e+00	2.356633e-03
-1.900000e+00	2.357303e-03
-1.950000e+00	2.355463e-03
-2.000000e+00	2.355347e-03
-2.050000e+00	2.356530e-03
-2.100000e+00	2.351140e-03
-2.150000e+00	2.359857e-03
-2.200000e+00	2.374430e-03
-2.250000e+00	2.368883e-03
-2.300000e+00	2.377823e-03
-2.350000e+00	2.376857e-03
-2.400000e+00	2.372510e-03
-2.450000e+00	2.381710e-03
-2.500000e+00	2.379320e-03
-2.550000e+00	2.369093e-03
-2.600000e+00	2.367207e-03
-2.650000e+00	2.375773e-03
-2.700000e+00	2.393713e-03
-2.750000e+00	2.386277e-03
-2.800000e+00	2.388460e-03
-2.850000e+00	2.378773e-03
-2.900000e+00	2.396153e-03
-2.950000e+00	2.383910e-03
-3.000000e+00	2.391817e-03
-3.050000e+00	2.393243e-03
-3.100000e+00	2.389780e-03
-3.150000e+00	2.398567e-03
-3.200000e+00	2.407440e-03
-3.250000e+00	2.389180e-03
-3.300000e+00	2.403843e-03
-3.350000e+00	2.401127e-03
-3.400000e+00	2.398980e-03
-3.450000e+00	2.415093e-03
-3.500000e+00	2.416830e-03
-3.550000e+00	2.413543e-03
-3.600000e+00	2.406203e-03
-3.650000e+00	2.408403e-03
-3.700000e+00	2.414650e-03
-3.750000e+00	2.417953e-03
-3.800000e+00	2.416927e-03
-3.850000e+00	2.415257e-03
-3.900000e+00	2.410660e-03
-3.950000e+00	2.414230e-03
-4.000000e+00	2.413670e-03
-4.050000e+00	2.420543e-03
-4.100000e+00	2.418333e-03
-4.150000e+00	2.416793e-03
-4.200000e+00	2.419067e-03
-4.250000e+00	2.417500e-03
-4.300000e+00	2.417290e-03
-4.350000e+00	2.419013e-03
-4.400000e+00	2.420950e-03
-4.450000e+00	2.421553e-03
-4.500000e+00	2.419120e-03
-4.550000e+00	2.419613e-03
-4.600000e+00	2.422950e-03
-4.650000e+00	2.421173e-03
-4.700000e+00	2.423107e-03
-4.750000e+00	2.424423e-03
-4.800000e+00	2.427713e-03
-4.850000e+00	2.427977e-03
-4.900000e+00	2.427243e-03
-4.950000e+00	2.435050e-03
-5.000000e+00	2.431943e-03
-5.250000e+00	2.437880e-03
-5.500000e+00	2.444780e-03
-5.750000e+00	2.450593e-03
-6.000000e+00	2.452620e-03
-6.250000e+00	2.455300e-03
-6.500000e+00	2.465600e-03
-6.750000e+00	2.466517e-03
-7.000000e+00	2.471540e-03
-7.250000e+00	2.476200e-03
-7.500000e+00	2.480013e-03
-7.750000e+00	2.485273e-03
-8.000000e+00	2.493337e-03
-8.250000e+00	2.492173e-03
-8.500000e+00	2.500013e-03
-8.750000e+00	2.500293e-03
-9.000000e+00	2.506160e-03
-9.250000e+00	2.507050e-03
-9.500000e+00	2.509897e-03
-9.750000e+00	2.514547e-03
-1.000000e+01	2.511927e-03
-1.100000e+01	2.529317e-03
-1.200000e+01	2.535303e-03
-1.300000e+01	2.542163e-03
-1.400000e+01	2.543913e-03
-1.500000e+01	2.555260e-03
-1.600000e+01	2.563127e-03
-1.700000e+01	2.565533e-03
-1.800000e+01	2.576917e-03
-1.900000e+01	2.576483e-03
-2.000000e+01	2.581447e-03
-2.100000e+01	2.583833e-03
-2.200000e+01	2.584427e-03
-2.300000e+01	2.588240e-03
-2.400000e+01	2.583373e-03
-2.500000e+01	2.593447e-03
-2.600000e+01	2.595950e-03
-2.700000e+01	2.587037e-03
-2.800000e+01	2.593027e-03
-2.900000e+01	2.601333e-03
-3.000000e+01	2.581377e-03
-3.500000e+01	2.589097e-03
-4.000000e+01	2.583500e-03
-4.500000e+01	2.589690e-03
-5.000000e+01	2.597117e-03
-5.500000e+01	2.608633e-03
-6.000000e+01	2.617213e-03
-6.500000e+01	2.610973e-03
-7.000000e+01	2.596653e-03
-7.500000e+01	2.602580e-03
-8.000000e+01	2.600153e-03
-8.500000e+01	2.606190e-03
-9.000000e+01	2.594080e-03
-9.500000e+01	2.596403e-03
-1.000000e+02	2.604923e-03
-1.050000e+02	2.598880e-03
-1.100000e+02	2.599450e-03
-1.150000e+02	2.602527e-03
-1.200000e+02	2.602333e-03
-1.150000e+02	2.607683e-03
-1.100000e+02	2.605150e-03
-1.050000e+02	2.602107e-03
-1.000000e+02	2.604240e-03
-9.500000e+01	2.602780e-03
-9.000000e+01	2.604540e-03
-8.500000e+01	2.607080e-03
-8.000000e+01	2.600490e-03
-7.500000e+01	2.605270e-03
-7.000000e+01	2.604447e-03
-6.500000e+01	2.607657e-03
-6.000000e+01	2.604133e-03
-5.500000e+01	2.601183e-03
-5.000000e+01	2.598417e-03
-4.500000e+01	2.593667e-03
-4.000000e+01	2.593737e-03
-3.500000e+01	2.596010e-03
-3.000000e+01	2.586963e-03
-2.900000e+01	2.586273e-03
-2.800000e+01	2.586647e-03
-2.700000e+01	2.581837e-03
-2.600000e+01	2.582137e-03
-2.500000e+01	2.579367e-03
-2.400000e+01	2.577853e-03
-2.300000e+01	2.581447e-03
-2.200000e+01	2.574880e-03
-2.100000e+01	2.576337e-03
-2.000000e+01	2.574573e-03
-1.900000e+01	2.571407e-03
-1.800000e+01	2.563610e-03
-1.700000e+01	2.562550e-03
-1.600000e+01	2.559430e-03
-1.500000e+01	2.555777e-03
-1.400000e+01	2.545933e-03
-1.300000e+01	2.540180e-03
-1.200000e+01	2.534240e-03
-1.100000e+01	2.525683e-03
-1.000000e+01	2.512567e-03
-9.000000e+00	2.499597e-03
-8.000000e+00	2.489553e-03
-7.000000e+00	2.477537e-03
-6.000000e+00	2.460480e-03
-5.000000e+00	2.442607e-03
-4.750000e+00	2.437493e-03
-4.500000e+00	2.431827e-03
-4.250000e+00	2.430073e-03
-4.000000e+00	2.423830e-03
-3.750000e+00	2.418077e-03
-3.500000e+00	2.412100e-03
-3.250000e+00	2.405230e-03
-3.000000e+00	2.397523e-03
-2.750000e+00	2.391617e-03
-2.500000e+00	2.383877e-03
-2.250000e+00	2.377233e-03
-2.000000e+00	2.369000e-03
-1.750000e+00	2.360327e-03
-1.500000e+00	2.356407e-03
-1.250000e+00	2.346460e-03
-1.000000e+00	2.343967e-03
-9.500000e-01	2.338640e-03
-9.000000e-01	2.339740e-03
-8.500000e-01	2.339243e-03
-8.000000e-01	2.341373e-03
-7.500000e-01	2.339453e-03
-7.000000e-01	2.336447e-03
-6.500000e-01	2.337437e-03
-6.000000e-01	2.334143e-03
-5.500000e-01	2.333950e-03
-5.000000e-01	2.330683e-03
-4.500000e-01	2.327507e-03
-4.000000e-01	2.327917e-03
-3.500000e-01	2.323473e-03
-3.000000e-01	2.320970e-03
-2.500000e-01	2.320407e-03
-2.000000e-01	2.317073e-03
-1.500000e-01	2.317703e-03
-1.000000e-01	2.313543e-03
-5.000000e-02	2.310283e-03
0.000000e+00	2.308993e-03
5.000000e-02	2.305653e-03
1.000000e-01	2.302523e-03
1.500000e-01	2.304743e-03
2.000000e-01	2.301467e-03
2.500000e-01	2.300323e-03
3.000000e-01	2.297883e-03
3.500000e-01	2.299880e-03
4.000000e-01	2.267053e-03
4.500000e-01	1.542493e-03
5.000000e-01	2.784693e-04
5.500000e-01	1.627193e-05
6.000000e-01	-9.997363e-05
6.500000e-01	-1.239647e-04
7.000000e-01	-1.454097e-04
7.500000e-01	-1.469607e-04
8.000000e-01	-1.550420e-04
8.500000e-01	-1.602593e-04
9.000000e-01	-1.660137e-04
9.500000e-01	-1.718540e-04
1.000000e+00	-1.812287e-04
1.050000e+00	-1.837747e-04
1.100000e+00	-1.901557e-04
1.150000e+00	-1.964547e-04
1.200000e+00	-1.983517e-04
1.250000e+00	-2.020183e-04
1.300000e+00	-2.050750e-04
1.350000e+00	-2.083693e-04
1.400000e+00	-2.082223e-04
1.450000e+00	-2.168813e-04
1.500000e+00	-2.192043e-04
1.550000e+00	-2.214757e-04
1.600000e+00	-2.228123e-04
1.650000e+00	-2.223647e-04
1.700000e+00	-2.260397e-04
1.750000e+00	-2.327607e-04
1.800000e+00	-2.396370e-04
1.850000e+00	-2.462413e-04
1.900000e+00	-2.520427e-04
1.950000e+00	-2.548677e-04
2.000000e+00	-2.553327e-04
2.050000e+00	-2.570113e-04
2.100000e+00	-2.559990e-04
2.150000e+00	-2.614717e-04
2.200000e+00	-2.652503e-04
2.250000e+00	-2.678893e-04
2.300000e+00	-2.688390e-04
2.350000e+00	-2.723910e-04
2.400000e+00	-2.710543e-04
2.450000e+00	-2.772407e-04
2.500000e+00	-2.789103e-04
2.550000e+00	-2.766523e-04
2.600000e+00	-2.836757e-04
2.650000e+00	-2.845413e-04
2.700000e+00	-2.881927e-04
