Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-1.834707e-03
1.150000e+02	-1.833207e-03
1.100000e+02	-1.835150e-03
1.050000e+02	-1.836177e-03
1.000000e+02	-1.833903e-03
9.500000e+01	-1.830573e-03
9.000000e+01	-1.834743e-03
8.500000e+01	-1.833377e-03
8.000000e+01	-1.834363e-03
7.500000e+01	-1.833033e-03
7.000000e+01	-1.834053e-03
6.500000e+01	-1.835957e-03
6.000000e+01	-1.837690e-03
5.500000e+01	-1.835897e-03
5.000000e+01	-1.842270e-03
4.500000e+01	-1.837017e-03
4.000000e+01	-1.838863e-03
3.500000e+01	-1.837287e-03
3.000000e+01	-1.842073e-03
2.900000e+01	-1.834920e-03
2.800000e+01	-1.837913e-03
2.700000e+01	-1.833773e-03
2.600000e+01	-1.836177e-03
2.500000e+01	-1.836610e-03
2.400000e+01	-1.837947e-03
2.300000e+01	-1.835487e-03
2.200000e+01	-1.837193e-03
2.100000e+01	-1.833487e-03
2.000000e+01	-1.832447e-03
1.900000e+01	-1.836857e-03
1.800000e+01	-1.831423e-03
1.700000e+01	-1.835377e-03
1.600000e+01	-1.834567e-03
1.500000e+01	-1.834697e-03
1.400000e+01	-1.830190e-03
1.300000e+01	-1.830687e-03
1.200000e+01	-1.828773e-03
1.100000e+01	-1.831033e-03
1.000000e+01	-1.828513e-03
9.000000e+00	-1.830263e-03
8.000000e+00	-1.825440e-03
7.000000e+00	-1.822313e-03
6.000000e+00	-1.818170e-03
5.000000e+00	-1.816447e-03
4.750000e+00	-1.817713e-03
4.500000e+00	-1.813677e-03
4.250000e+00	-1.816247e-03
4.000000e+00	-1.813823e-03
3.750000e+00	-1.816140e-03
3.500000e+00	-1.813077e-03
3.250000e+00	-1.809207e-03
3.000000e+00	-1.810430e-03
2.750000e+00	-1.811507e-03
2.500000e+00	-1.808140e-03
2.250000e+00	-1.804930e-03
2.000000e+00	-1.805490e-03
1.750000e+00	-1.804630e-03
1.500000e+00	-1.806357e-03
1.250000e+00	-1.802933e-03
1.000000e+00	-1.800263e-03
9.500000e-01	-1.800497e-03
9.000000e-01	-1.802303e-03
