Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-3.059243e-03
1.150000e+02	-3.058293e-03
1.100000e+02	-3.055970e-03
1.050000e+02	-3.059670e-03
1.000000e+02	-3.054903e-03
9.500000e+01	-3.056230e-03
9.000000e+01	-3.055450e-03
8.500000e+01	-3.051423e-03
8.000000e+01	-3.050960e-03
7.500000e+01	-3.050363e-03
7.000000e+01	-3.046913e-03
6.500000e+01	-3.052210e-03
6.000000e+01	-3.047887e-03
5.500000e+01	-3.045030e-03
5.000000e+01	-3.049407e-03
4.500000e+01	-3.049050e-03
4.000000e+01	-3.047293e-03
3.500000e+01	-3.047550e-03
3.000000e+01	-3.044117e-03
2.900000e+01	-3.045157e-03
2.800000e+01	-3.046363e-03
2.700000e+01	-3.046257e-03
2.600000e+01	-3.043937e-03
2.500000e+01	-3.043960e-03
2.400000e+01	-3.043287e-03
2.300000e+01	-3.044613e-03
2.200000e+01	-3.043170e-03
2.100000e+01	-3.044037e-03
2.000000e+01	-3.044927e-03
1.900000e+01	-3.044780e-03
1.800000e+01	-3.047533e-03
1.700000e+01	-3.045840e-03
1.600000e+01	-3.040170e-03
1.500000e+01	-3.028363e-03
1.400000e+01	-3.015063e-03
1.300000e+01	-2.994857e-03
1.200000e+01	-2.973760e-03
1.100000e+01	-2.950837e-03
1.000000e+01	-2.921740e-03
9.000000e+00	-2.894997e-03
8.000000e+00	-2.864863e-03
7.000000e+00	-2.829303e-03
6.000000e+00	-2.796303e-03
5.000000e+00	-2.756073e-03
4.750000e+00	-2.746963e-03
4.500000e+00	-2.733653e-03
4.250000e+00	-2.723130e-03
4.000000e+00	-2.713057e-03
3.750000e+00	-2.702480e-03
3.500000e+00	-2.687237e-03
3.250000e+00	-2.675660e-03
3.000000e+00	-2.664610e-03
2.750000e+00	-2.651487e-03
2.500000e+00	-2.639807e-03
2.250000e+00	-2.624713e-03
2.000000e+00	-2.611327e-03
1.750000e+00	-2.600617e-03
1.500000e+00	-2.588367e-03
1.250000e+00	-2.570180e-03
1.000000e+00	-2.555060e-03
9.500000e-01	-2.553647e-03
9.000000e-01	-2.553597e-03
8.500000e-01	-2.550340e-03
8.000000e-01	-2.544973e-03
7.500000e-01	-2.545117e-03
7.000000e-01	-2.539353e-03
6.500000e-01	-2.538743e-03
6.000000e-01	-2.535213e-03
5.500000e-01	-2.532593e-03
5.000000e-01	-2.530780e-03
4.500000e-01	-2.529080e-03
4.000000e-01	-2.527167e-03
3.500000e-01	-2.523303e-03
3.000000e-01	-2.519373e-03
2.500000e-01	-2.517580e-03
2.000000e-01	-2.510097e-03
1.500000e-01	-2.509937e-03
1.000000e-01	-2.508443e-03
5.000000e-02	-2.504267e-03
0.000000e+00	-2.501620e-03
-5.000000e-02	-2.491093e-03
-1.000000e-01	-2.492500e-03
-1.500000e-01	-2.487833e-03
-2.000000e-01	-2.485693e-03
-2.500000e-01	-2.481327e-03
-3.000000e-01	-2.475470e-03
-3.500000e-01	-2.472100e-03
-4.000000e-01	-2.466040e-03
-4.500000e-01	-2.460853e-03
-5.000000e-01	-2.347530e-03
-5.500000e-01	-2.097717e-03
-6.000000e-01	-1.719887e-03
-6.500000e-01	-1.667177e-03
-7.000000e-01	-1.594377e-03
-7.500000e-01	-1.424737e-03
-8.000000e-01	-1.263880e-03
-8.500000e-01	-9.094790e-04
-9.000000e-01	-5.713437e-04
-9.500000e-01	-2.926657e-04
-1.000000e+00	-1.100557e-04
-1.050000e+00	-8.523203e-05
-1.100000e+00	-7.986320e-05
-1.150000e+00	-7.781907e-05
-1.200000e+00	-7.134487e-05
-1.250000e+00	-6.889190e-05
-1.300000e+00	-6.794230e-05
-1.350000e+00	-6.401840e-05
-1.400000e+00	-5.900867e-05
-1.450000e+00	-5.638047e-05
-1.500000e+00	-5.299737e-05
-1.550000e+00	-4.776263e-05
-1.600000e+00	-4.946933e-05
-1.650000e+00	-4.804167e-05
-1.700000e+00	-4.460017e-05
-1.750000e+00	-4.590237e-05
-1.800000e+00	-3.980890e-05
-1.850000e+00	-3.883980e-05
-1.900000e+00	-3.523173e-05
-1.950000e+00	-3.457847e-05
-2.000000e+00	-4.930923e-05
-2.050000e+00	-5.172113e-05
-2.100000e+00	-4.813903e-05
-2.150000e+00	-5.336077e-05
-2.200000e+00	-5.350567e-05
-2.250000e+00	-5.834023e-05
-2.300000e+00	-5.478627e-05
-2.350000e+00	-5.133610e-05
-2.400000e+00	-5.225757e-05
-2.450000e+00	-5.012477e-05
-2.500000e+00	-4.607110e-05
-2.550000e+00	-4.790540e-05
-2.600000e+00	-4.550433e-05
-2.650000e+00	-4.556060e-05
-2.700000e+00	-4.260577e-05
-2.750000e+00	-4.046863e-05
-2.800000e+00	-4.026960e-05
-2.850000e+00	-4.206283e-05
-2.900000e+00	-3.898907e-05
-2.950000e+00	-4.135763e-05
-3.000000e+00	-3.909070e-05
-3.050000e+00	-3.727587e-05
-3.100000e+00	-4.197630e-05
-3.150000e+00	-4.599540e-05
