% Date and time: 2019-03-14 15:45
% Measurement type: Single spectrum
% Initial holding time: 0 seconds
% Integration type: MED
% Integration time: 16
%    Bias [V]	  Freq1 [Hz]	    Cap1 [F]	Cond1 [S/Hz]	
       -3.90	     1000000	   5.742E-10	   2.726E-11	
       -3.95	     1000000	   5.713E-10	   2.705E-11	
       -4.00	     1000000	   5.685E-10	   2.683E-11	
       -4.05	     1000000	   5.658E-10	   2.666E-11	
       -4.10	     1000000	   5.631E-10	   2.648E-11	
       -4.15	     1000000	   5.604E-10	   2.629E-11	
       -4.20	     1000000	   5.579E-10	   2.613E-11	
       -4.25	     1000000	   5.551E-10	   2.588E-11	
       -4.30	     1000000	   5.525E-10	   2.569E-11	
       -4.35	     1000000	   5.500E-10	   2.550E-11	
       -4.40	     1000000	   5.476E-10	   2.536E-11	
       -4.45	     1000000	   5.450E-10	   2.510E-11	
       -4.50	     1000000	   5.426E-10	   2.496E-11	
       -4.55	     1000000	   5.401E-10	   2.476E-11	
       -4.60	     1000000	   5.378E-10	   2.462E-11	
       -4.65	     1000000	   5.356E-10	   2.450E-11	
       -4.70	     1000000	   5.333E-10	   2.436E-11	
       -4.75	     1000000	   5.313E-10	   2.427E-11	
       -4.80	     1000000	   5.295E-10	   2.432E-11	
       -4.85	     1000000	   5.274E-10	   2.419E-11	
       -4.90	     1000000	   5.251E-10	   2.399E-11	
       -4.95	     1000000	   5.230E-10	   2.386E-11	
       -5.00	     1000000	   5.208E-10	   2.374E-11	
       -5.05	     1000000	   5.187E-10	   2.355E-11	
       -5.10	     1000000	   5.166E-10	   2.344E-11	
       -5.15	     1000000	   5.145E-10	   2.329E-11	
       -5.20	     1000000	   5.125E-10	   2.316E-11	
       -5.25	     1000000	   5.105E-10	   2.303E-11	
       -5.30	     1000000	   5.087E-10	   2.300E-11	
       -5.35	     1000000	   5.069E-10	   2.294E-11	
       -5.40	     1000000	   5.050E-10	   2.284E-11	
       -5.45	     1000000	   5.031E-10	   2.273E-11	
       -5.50	     1000000	   5.014E-10	   2.264E-11	
       -5.55	     1000000	   4.998E-10	   2.271E-11	
       -5.60	     1000000	   4.980E-10	   2.264E-11	
       -5.65	     1000000	   4.962E-10	   2.248E-11	
       -5.70	     1000000	   4.945E-10	   2.247E-11	
       -5.75	     1000000	   4.929E-10	   2.241E-11	
       -5.80	     1000000	   4.913E-10	   2.231E-11	
       -5.85	     1000000	   4.897E-10	   2.235E-11	
       -5.90	     1000000	   4.882E-10	   2.235E-11	
       -5.95	     1000000	   4.865E-10	   2.221E-11	
       -6.00	     1000000	   4.848E-10	   2.213E-11	
       -6.05	     1000000	   4.832E-10	   2.209E-11	
       -6.10	     1000000	   4.817E-10	   2.208E-11	
       -6.15	     1000000	   4.802E-10	   2.206E-11	
       -6.20	     1000000	   4.784E-10	   2.191E-11	
       -6.25	     1000000	   4.768E-10	   2.192E-11	
       -6.30	     1000000	   4.754E-10	   2.186E-11	
       -6.35	     1000000	   4.738E-10	   2.180E-11	
       -6.40	     1000000	   4.723E-10	   2.179E-11	
       -6.45	     1000000	   4.709E-10	   2.176E-11	
       -6.50	     1000000	   4.695E-10	   2.169E-11	
       -6.55	     1000000	   4.679E-10	   2.154E-11	
       -6.60	     1000000	   4.665E-10	   2.163E-11	
       -6.65	     1000000	   4.653E-10	   2.162E-11	
       -6.70	     1000000	   4.638E-10	   2.158E-11	
       -6.75	     1000000	   4.623E-10	   2.156E-11	
       -6.80	     1000000	   4.609E-10	   2.151E-11	
       -6.85	     1000000	   4.596E-10	   2.155E-11	
       -6.90	     1000000	   4.582E-10	   2.153E-11	
       -6.95	     1000000	   4.568E-10	   2.146E-11	
       -7.00	     1000000	   4.555E-10	   2.147E-11	
       -7.05	     1000000	   4.542E-10	   2.139E-11	
       -7.10	     1000000	   4.529E-10	   2.141E-11	
       -7.15	     1000000	   4.516E-10	   2.144E-11	
       -7.20	     1000000	   4.503E-10	   2.134E-11	
       -7.25	     1000000	   4.490E-10	   2.142E-11	
       -7.30	     1000000	   4.477E-10	   2.145E-11	
       -7.35	     1000000	   4.464E-10	   2.136E-11	
       -7.40	     1000000	   4.451E-10	   2.131E-11	
       -7.45	     1000000	   4.439E-10	   2.133E-11	
       -7.50	     1000000	   4.426E-10	   2.130E-11	
       -7.55	     1000000	   4.413E-10	   2.128E-11	
       -7.60	     1000000	   4.401E-10	   2.132E-11	
       -7.65	     1000000	   4.390E-10	   2.138E-11	
       -7.70	     1000000	   4.376E-10	   2.139E-11	
       -7.75	     1000000	   4.365E-10	   2.141E-11	
       -7.80	     1000000	   4.352E-10	   2.147E-11	
       -7.85	     1000000	   4.340E-10	   2.133E-11	
       -7.90	     1000000	   4.328E-10	   2.150E-11	
       -7.95	     1000000	   4.316E-10	   2.146E-11	
       -8.00	     1000000	   4.305E-10	   2.149E-11	
       -8.05	     1000000	   4.293E-10	   2.146E-11	
       -8.10	     1000000	   4.281E-10	   2.146E-11	
       -8.15	     1000000	   4.270E-10	   2.164E-11	
       -8.20	     1000000	   4.258E-10	   2.150E-11	
       -8.25	     1000000	   4.249E-10	   2.175E-11	
       -8.30	     1000000	   4.237E-10	   2.177E-11	
       -8.35	     1000000	   4.225E-10	   2.188E-11	
       -8.40	     1000000	   4.214E-10	   2.180E-11	
       -8.45	     1000000	   4.204E-10	   2.210E-11	
       -8.50	     1000000	   4.194E-10	   2.225E-11	
       -8.55	     1000000	   4.184E-10	   2.229E-11	
       -8.60	     1000000	   4.173E-10	   2.226E-11	
       -8.65	     1000000	   4.162E-10	   2.255E-11	
       -8.70	     1000000	   4.152E-10	   2.266E-11	
       -8.75	     1000000	   4.140E-10	   2.259E-11	
       -8.80	     1000000	   4.130E-10	   2.264E-11	
       -8.85	     1000000	   4.120E-10	   2.304E-11	
       -8.90	     1000000	   4.110E-10	   2.310E-11	
       -8.95	     1000000	   4.100E-10	   2.325E-11	
       -9.00	     1000000	   4.090E-10	   2.337E-11	
       -9.05	     1000000	   4.080E-10	   2.385E-11	
       -9.10	     1000000	   4.069E-10	   2.373E-11	
       -9.15	     1000000	   4.059E-10	   2.384E-11	
       -9.20	     1000000	   4.050E-10	   2.376E-11	
       -9.25	     1000000	   4.040E-10	   2.397E-11	
       -9.30	     1000000	   4.031E-10	   2.392E-11	
       -9.35	     1000000	   4.021E-10	   2.403E-11	
       -9.40	     1000000	   4.011E-10	   2.450E-11	
       -9.45	     1000000	   4.001E-10	   2.465E-11	
       -9.50	     1000000	   3.992E-10	   2.513E-11	
       -9.55	     1000000	   3.982E-10	   2.505E-11	
       -9.60	     1000000	   3.973E-10	   2.523E-11	
       -9.65	     1000000	   3.963E-10	   2.524E-11	
       -9.70	     1000000	   3.954E-10	   2.545E-11	
       -9.75	     1000000	   3.945E-10	   2.585E-11	
       -9.80	     1000000	   3.937E-10	   2.625E-11	
       -9.85	     1000000	   3.928E-10	   2.660E-11	
       -9.90	     1000000	   3.919E-10	   2.641E-11	
       -9.95	     1000000	   3.909E-10	   2.635E-11	
      -10.00	     1000000	   3.901E-10	   2.650E-11	
