% Date and time: 2019-03-14 14:29
% Measurement type: Single spectrum
% Initial holding time: 0 seconds
% Integration type: MED
% Integration time: 16
%    Bias [V]	  Freq1 [Hz]	    Cap1 [F]	Cond1 [S/Hz]	
       -4.80	     1000000	   4.617E-10	   2.218E-11	
       -4.85	     1000000	   4.601E-10	   2.204E-11	
       -4.90	     1000000	   4.583E-10	   2.187E-11	
       -4.95	     1000000	   4.566E-10	   2.173E-11	
       -5.00	     1000000	   4.550E-10	   2.159E-11	
       -5.05	     1000000	   4.533E-10	   2.145E-11	
       -5.10	     1000000	   4.518E-10	   2.133E-11	
       -5.15	     1000000	   4.502E-10	   2.115E-11	
       -5.20	     1000000	   4.486E-10	   2.100E-11	
       -5.25	     1000000	   4.471E-10	   2.089E-11	
       -5.30	     1000000	   4.456E-10	   2.077E-11	
       -5.35	     1000000	   4.440E-10	   2.064E-11	
       -5.40	     1000000	   4.425E-10	   2.048E-11	
       -5.45	     1000000	   4.410E-10	   2.037E-11	
       -5.50	     1000000	   4.396E-10	   2.026E-11	
       -5.55	     1000000	   4.381E-10	   2.013E-11	
       -5.60	     1000000	   4.368E-10	   2.004E-11	
       -5.65	     1000000	   4.354E-10	   1.991E-11	
       -5.70	     1000000	   4.341E-10	   1.981E-11	
       -5.75	     1000000	   4.328E-10	   1.971E-11	
       -5.80	     1000000	   4.314E-10	   1.959E-11	
       -5.85	     1000000	   4.300E-10	   1.946E-11	
       -5.90	     1000000	   4.287E-10	   1.937E-11	
       -5.95	     1000000	   4.275E-10	   1.933E-11	
       -6.00	     1000000	   4.262E-10	   1.920E-11	
       -6.05	     1000000	   4.249E-10	   1.907E-11	
       -6.10	     1000000	   4.236E-10	   1.898E-11	
       -6.15	     1000000	   4.224E-10	   1.888E-11	
       -6.20	     1000000	   4.211E-10	   1.875E-11	
       -6.25	     1000000	   4.199E-10	   1.867E-11	
       -6.30	     1000000	   4.187E-10	   1.859E-11	
       -6.35	     1000000	   4.176E-10	   1.855E-11	
       -6.40	     1000000	   4.164E-10	   1.843E-11	
       -6.45	     1000000	   4.152E-10	   1.836E-11	
       -6.50	     1000000	   4.141E-10	   1.823E-11	
       -6.55	     1000000	   4.130E-10	   1.816E-11	
       -6.60	     1000000	   4.119E-10	   1.808E-11	
       -6.65	     1000000	   4.108E-10	   1.793E-11	
       -6.70	     1000000	   4.096E-10	   1.783E-11	
       -6.75	     1000000	   4.086E-10	   1.778E-11	
       -6.80	     1000000	   4.076E-10	   1.781E-11	
       -6.85	     1000000	   4.066E-10	   1.771E-11	
       -6.90	     1000000	   4.055E-10	   1.760E-11	
       -6.95	     1000000	   4.045E-10	   1.754E-11	
       -7.00	     1000000	   4.035E-10	   1.745E-11	
       -7.05	     1000000	   4.024E-10	   1.736E-11	
       -7.10	     1000000	   4.014E-10	   1.725E-11	
       -7.15	     1000000	   4.004E-10	   1.719E-11	
       -7.20	     1000000	   3.995E-10	   1.723E-11	
       -7.25	     1000000	   3.985E-10	   1.734E-11	
       -7.30	     1000000	   3.974E-10	   1.708E-11	
