Magnetic field (mT)	 Magnetization (arb. units)
1.250000e+02	-1.904457e-03
1.200000e+02	-1.896597e-03
1.150000e+02	-1.905460e-03
1.100000e+02	-1.904600e-03
1.050000e+02	-1.908687e-03
1.000000e+02	-1.908277e-03
9.500000e+01	-1.904330e-03
9.000000e+01	-1.904680e-03
8.500000e+01	-1.900310e-03
8.000000e+01	-1.899170e-03
7.500000e+01	-1.900933e-03
7.000000e+01	-1.893880e-03
6.500000e+01	-1.897973e-03
6.000000e+01	-1.895590e-03
5.900000e+01	-1.893360e-03
5.800000e+01	-1.892647e-03
5.700000e+01	-1.889503e-03
5.600000e+01	-1.895530e-03
5.500000e+01	-1.886057e-03
5.400000e+01	-1.894963e-03
5.300000e+01	-1.892253e-03
5.200000e+01	-1.889023e-03
5.100000e+01	-1.891933e-03
5.000000e+01	-1.882703e-03
4.900000e+01	-1.887843e-03
4.800000e+01	-1.887373e-03
4.700000e+01	-1.901267e-03
4.600000e+01	-1.896337e-03
4.500000e+01	-1.887020e-03
4.400000e+01	-1.890480e-03
4.300000e+01	-1.879247e-03
4.200000e+01	-1.881030e-03
4.100000e+01	-1.893170e-03
4.000000e+01	-1.883613e-03
3.900000e+01	-1.886133e-03
3.800000e+01	-1.878547e-03
3.700000e+01	-1.885927e-03
3.600000e+01	-1.885243e-03
3.500000e+01	-1.880130e-03
3.400000e+01	-1.893077e-03
3.300000e+01	-1.885337e-03
3.200000e+01	-1.883527e-03
3.100000e+01	-1.884713e-03
3.000000e+01	-1.875243e-03
2.900000e+01	-1.877280e-03
2.800000e+01	-1.876003e-03
2.700000e+01	-1.871227e-03
2.600000e+01	-1.875077e-03
2.500000e+01	-1.872843e-03
2.400000e+01	-1.874093e-03
2.300000e+01	-1.875743e-03
2.200000e+01	-1.871613e-03
2.100000e+01	-1.867093e-03
2.000000e+01	-1.869273e-03
1.900000e+01	-1.863073e-03
1.800000e+01	-1.858760e-03
1.700000e+01	-1.859820e-03
1.600000e+01	-1.871200e-03
1.500000e+01	-1.860533e-03
1.400000e+01	-1.853150e-03
1.300000e+01	-1.857180e-03
1.200000e+01	-1.854513e-03
1.100000e+01	-1.852103e-03
1.000000e+01	-1.838897e-03
9.000000e+00	-1.836780e-03
8.000000e+00	-1.836963e-03
7.000000e+00	-1.840417e-03
6.000000e+00	-1.835943e-03
5.000000e+00	-1.831687e-03
4.000000e+00	-1.825300e-03
3.000000e+00	-1.822713e-03
2.000000e+00	-1.813613e-03
1.950000e+00	-1.820360e-03
1.900000e+00	-1.816777e-03
1.850000e+00	-1.828567e-03
1.800000e+00	-1.822727e-03
1.750000e+00	-1.819453e-03
1.700000e+00	-1.820167e-03
1.650000e+00	-1.812730e-03
1.600000e+00	-1.816740e-03
1.550000e+00	-1.818943e-03
1.500000e+00	-1.822463e-03
1.450000e+00	-1.819570e-03
1.400000e+00	-1.820223e-03
1.350000e+00	-1.821563e-03
1.300000e+00	-1.826307e-03
1.250000e+00	-1.819457e-03
1.200000e+00	-1.823983e-03
1.150000e+00	-1.815793e-03
1.100000e+00	-1.819580e-03
1.050000e+00	-1.815380e-03
1.000000e+00	-1.814687e-03
9.500000e-01	-1.815290e-03
9.000000e-01	-1.811983e-03
8.500000e-01	-1.822540e-03
8.000000e-01	-1.817920e-03
7.500000e-01	-1.809667e-03
7.000000e-01	-1.817037e-03
6.500000e-01	-1.814503e-03
6.000000e-01	-1.807930e-03
5.500000e-01	-1.812800e-03
5.000000e-01	-1.819420e-03
4.500000e-01	-1.814377e-03
4.000000e-01	-1.807403e-03
3.500000e-01	-1.814497e-03
3.000000e-01	-1.809280e-03
