Magnetic field (mT)	 Magnetization (arb. units)
1.250000e+02	-1.198683e-03
1.200000e+02	-1.196007e-03
1.150000e+02	-1.191913e-03
1.100000e+02	-1.192107e-03
1.050000e+02	-1.190480e-03
1.000000e+02	-1.187457e-03
9.500000e+01	-1.184297e-03
9.000000e+01	-1.183627e-03
8.500000e+01	-1.177740e-03
8.000000e+01	-1.176693e-03
7.500000e+01	-1.172353e-03
7.000000e+01	-1.169577e-03
6.500000e+01	-1.163970e-03
6.000000e+01	-1.161070e-03
5.900000e+01	-1.164347e-03
5.800000e+01	-1.158430e-03
5.700000e+01	-1.160287e-03
5.600000e+01	-1.158877e-03
5.500000e+01	-1.157127e-03
5.400000e+01	-1.157163e-03
5.300000e+01	-1.149747e-03
5.200000e+01	-1.153367e-03
5.100000e+01	-1.148960e-03
5.000000e+01	-1.149127e-03
4.900000e+01	-1.143840e-03
4.800000e+01	-1.140447e-03
4.700000e+01	-1.140380e-03
4.600000e+01	-1.137963e-03
4.500000e+01	-1.132540e-03
4.400000e+01	-1.136250e-03
4.300000e+01	-1.131803e-03
4.200000e+01	-1.129713e-03
4.100000e+01	-1.125347e-03
4.000000e+01	-1.124317e-03
3.900000e+01	-1.123173e-03
3.800000e+01	-1.114980e-03
3.700000e+01	-1.112170e-03
3.600000e+01	-1.108457e-03
3.500000e+01	-1.105847e-03
3.400000e+01	-1.102873e-03
3.300000e+01	-1.099253e-03
3.200000e+01	-1.095577e-03
3.100000e+01	-1.088270e-03
3.000000e+01	-1.080143e-03
2.900000e+01	-1.082007e-03
2.800000e+01	-1.074263e-03
2.700000e+01	-1.066960e-03
2.600000e+01	-1.062053e-03
2.500000e+01	-1.056780e-03
2.400000e+01	-1.046480e-03
2.300000e+01	-1.041543e-03
2.200000e+01	-1.036293e-03
2.100000e+01	-1.023453e-03
2.000000e+01	-1.015913e-03
1.900000e+01	-1.006570e-03
1.800000e+01	-9.985313e-04
1.700000e+01	-9.898227e-04
1.600000e+01	-9.798007e-04
1.500000e+01	-9.701490e-04
1.400000e+01	-9.589847e-04
1.300000e+01	-9.437537e-04
1.200000e+01	-9.350883e-04
1.100000e+01	-9.249060e-04
1.000000e+01	-9.158737e-04
9.000000e+00	-8.970323e-04
8.000000e+00	-8.796147e-04
7.000000e+00	-8.651620e-04
6.000000e+00	-8.524997e-04
5.000000e+00	-8.336503e-04
4.000000e+00	-8.171503e-04
3.000000e+00	-8.021303e-04
2.000000e+00	-7.779180e-04
1.950000e+00	-7.754640e-04
1.900000e+00	-7.798990e-04
1.850000e+00	-7.755977e-04
1.800000e+00	-7.726093e-04
1.750000e+00	-7.676270e-04
1.700000e+00	-7.727563e-04
1.650000e+00	-7.693033e-04
1.600000e+00	-7.671720e-04
1.550000e+00	-7.633247e-04
1.500000e+00	-7.679760e-04
1.450000e+00	-7.701700e-04
1.400000e+00	-7.648667e-04
1.350000e+00	-7.631020e-04
1.300000e+00	-7.649283e-04
1.250000e+00	-7.612253e-04
1.200000e+00	-7.625083e-04
1.150000e+00	-7.611160e-04
1.100000e+00	-7.594643e-04
1.050000e+00	-7.674220e-04
1.000000e+00	-7.616597e-04
9.500000e-01	-7.565883e-04
9.000000e-01	-7.593863e-04
8.500000e-01	-7.541933e-04
8.000000e-01	-7.495047e-04
7.500000e-01	-7.518370e-04
7.000000e-01	-7.547290e-04
6.500000e-01	-7.536690e-04
6.000000e-01	-7.470040e-04
5.500000e-01	-7.418860e-04
5.000000e-01	-7.450703e-04
4.500000e-01	-7.467297e-04
4.000000e-01	-7.387577e-04
3.500000e-01	-7.395733e-04
3.000000e-01	-7.437713e-04
2.500000e-01	-7.442170e-04
2.000000e-01	-7.438880e-04
1.500000e-01	-7.452043e-04
1.000000e-01	-7.428110e-04
5.000000e-02	-7.411213e-04
0.000000e+00	-7.367700e-04
-5.000000e-02	-7.380447e-04
-1.000000e-01	-7.357587e-04
-1.500000e-01	-7.337780e-04
-2.000000e-01	-7.319047e-04
-2.500000e-01	-7.348707e-04
-3.000000e-01	-7.290600e-04
-3.500000e-01	-7.235930e-04
-4.000000e-01	-7.031553e-04
-4.500000e-01	-6.330667e-04
-5.000000e-01	-5.389920e-04
-5.500000e-01	-4.151793e-04
-6.000000e-01	-1.197797e-04
-6.500000e-01	2.708065e-04
-7.000000e-01	6.483820e-04
-7.500000e-01	6.704553e-04
-8.000000e-01	6.725003e-04
-8.500000e-01	6.735300e-04
-9.000000e-01	6.765767e-04
-9.500000e-01	6.833467e-04
-1.000000e+00	6.784500e-04
-1.050000e+00	6.777343e-04
-1.100000e+00	6.780183e-04
-1.150000e+00	6.810460e-04
-1.200000e+00	6.820713e-04
-1.250000e+00	6.850100e-04
-1.300000e+00	6.861740e-04
-1.350000e+00	6.874140e-04
-1.400000e+00	6.857873e-04
-1.450000e+00	6.822053e-04
-1.500000e+00	6.860790e-04
-1.550000e+00	6.937747e-04
-1.600000e+00	6.902363e-04
-1.650000e+00	6.916413e-04
-1.700000e+00	6.932433e-04
-1.750000e+00	6.947973e-04
-1.800000e+00	6.968043e-04
-1.850000e+00	6.965493e-04
-1.900000e+00	6.969950e-04
-1.950000e+00	6.990927e-04
-2.000000e+00	7.013020e-04
-2.050000e+00	7.067677e-04
-2.100000e+00	6.969780e-04
-2.150000e+00	6.988260e-04
-2.200000e+00	7.010573e-04
-2.250000e+00	7.137553e-04
-2.300000e+00	7.111883e-04
-2.350000e+00	7.048257e-04
-2.400000e+00	7.065740e-04
-2.450000e+00	7.115603e-04
-2.500000e+00	7.133240e-04
-2.550000e+00	7.136343e-04
-2.600000e+00	7.132907e-04
-2.650000e+00	7.140577e-04
-2.700000e+00	7.165140e-04
-2.750000e+00	7.222567e-04
-2.800000e+00	7.193547e-04
-2.850000e+00	7.169293e-04
-2.900000e+00	7.181210e-04
-2.950000e+00	7.228727e-04
-3.000000e+00	7.248437e-04
-3.050000e+00	7.239770e-04
-3.100000e+00	7.206127e-04
-3.150000e+00	7.252390e-04
-3.200000e+00	7.298540e-04
-3.250000e+00	7.256067e-04
-3.300000e+00	7.287830e-04
-3.350000e+00	7.298087e-04
-3.400000e+00	7.350667e-04
-3.450000e+00	7.304997e-04
-3.500000e+00	7.332710e-04
-3.550000e+00	7.357230e-04
-3.600000e+00	7.317390e-04
-3.650000e+00	7.357597e-04
-3.700000e+00	7.387557e-04
-3.750000e+00	7.419117e-04
-3.800000e+00	7.401907e-04
-3.850000e+00	7.334033e-04
-3.900000e+00	7.405930e-04
-3.950000e+00	7.474847e-04
-4.000000e+00	7.456363e-04
-4.050000e+00	7.402813e-04
-4.100000e+00	7.404363e-04
-4.150000e+00	7.462210e-04
-4.200000e+00	7.473660e-04
-4.250000e+00	7.459280e-04
-4.300000e+00	7.456813e-04
-4.350000e+00	7.474370e-04
-4.400000e+00	7.504203e-04
-4.450000e+00	7.544897e-04
-4.500000e+00	7.493820e-04
-4.550000e+00	7.520580e-04
-4.600000e+00	7.530410e-04
-4.650000e+00	7.521723e-04
