Magnetic field (mT)	 Magnetization (arb. units)
1.250000e+02	-1.624047e-03
1.200000e+02	-1.632943e-03
1.150000e+02	-1.626440e-03
1.100000e+02	-1.623883e-03
1.050000e+02	-1.625747e-03
1.000000e+02	-1.628997e-03
9.500000e+01	-1.632117e-03
9.000000e+01	-1.627117e-03
8.500000e+01	-1.630147e-03
8.000000e+01	-1.625757e-03
7.500000e+01	-1.627493e-03
7.000000e+01	-1.622643e-03
6.500000e+01	-1.625480e-03
6.000000e+01	-1.625730e-03
5.900000e+01	-1.621207e-03
5.800000e+01	-1.623097e-03
5.700000e+01	-1.617547e-03
5.600000e+01	-1.619717e-03
5.500000e+01	-1.622223e-03
5.400000e+01	-1.616000e-03
5.300000e+01	-1.618747e-03
5.200000e+01	-1.620507e-03
5.100000e+01	-1.618520e-03
5.000000e+01	-1.622460e-03
4.900000e+01	-1.614680e-03
4.800000e+01	-1.618910e-03
4.700000e+01	-1.616483e-03
4.600000e+01	-1.616780e-03
4.500000e+01	-1.616443e-03
4.400000e+01	-1.614773e-03
4.300000e+01	-1.617653e-03
4.200000e+01	-1.616707e-03
4.100000e+01	-1.613543e-03
4.000000e+01	-1.606877e-03
3.900000e+01	-1.614347e-03
3.800000e+01	-1.610623e-03
3.700000e+01	-1.609950e-03
3.600000e+01	-1.607483e-03
3.500000e+01	-1.606997e-03
3.400000e+01	-1.614950e-03
3.300000e+01	-1.611960e-03
3.200000e+01	-1.610923e-03
3.100000e+01	-1.605960e-03
3.000000e+01	-1.606393e-03
2.900000e+01	-1.608240e-03
2.800000e+01	-1.601100e-03
2.700000e+01	-1.598720e-03
2.600000e+01	-1.598420e-03
2.500000e+01	-1.595233e-03
2.400000e+01	-1.603700e-03
2.300000e+01	-1.597523e-03
2.200000e+01	-1.589770e-03
2.100000e+01	-1.587933e-03
2.000000e+01	-1.592777e-03
1.900000e+01	-1.591547e-03
1.800000e+01	-1.593083e-03
1.700000e+01	-1.581947e-03
1.600000e+01	-1.583087e-03
1.500000e+01	-1.585017e-03
1.400000e+01	-1.579190e-03
1.300000e+01	-1.577983e-03
1.200000e+01	-1.571753e-03
1.100000e+01	-1.568040e-03
1.000000e+01	-1.563933e-03
9.000000e+00	-1.564427e-03
8.000000e+00	-1.559900e-03
7.000000e+00	-1.552083e-03
6.000000e+00	-1.550227e-03
5.000000e+00	-1.545927e-03
4.000000e+00	-1.544060e-03
3.000000e+00	-1.536070e-03
2.000000e+00	-1.527650e-03
1.950000e+00	-1.527403e-03
1.900000e+00	-1.527487e-03
1.850000e+00	-1.529090e-03
1.800000e+00	-1.531067e-03
1.750000e+00	-1.522910e-03
1.700000e+00	-1.529433e-03
1.650000e+00	-1.527327e-03
1.600000e+00	-1.523670e-03
1.550000e+00	-1.521470e-03
1.500000e+00	-1.522697e-03
1.450000e+00	-1.524403e-03
1.400000e+00	-1.521873e-03
1.350000e+00	-1.525143e-03
1.300000e+00	-1.518893e-03
1.250000e+00	-1.521600e-03
1.200000e+00	-1.520093e-03
1.150000e+00	-1.523007e-03
1.100000e+00	-1.526353e-03
1.050000e+00	-1.521337e-03
1.000000e+00	-1.519360e-03
9.500000e-01	-1.527347e-03
9.000000e-01	-1.521500e-03
8.500000e-01	-1.514767e-03
8.000000e-01	-1.520217e-03
7.500000e-01	-1.518280e-03
7.000000e-01	-1.518060e-03
6.500000e-01	-1.521800e-03
6.000000e-01	-1.521730e-03
5.500000e-01	-1.520210e-03
5.000000e-01	-1.515767e-03
4.500000e-01	-1.517253e-03
4.000000e-01	-1.518813e-03
3.500000e-01	-1.512583e-03
3.000000e-01	-1.519840e-03
2.500000e-01	-1.521013e-03
2.000000e-01	-1.518863e-03
1.500000e-01	-1.518983e-03
1.000000e-01	-1.521677e-03
5.000000e-02	-1.513030e-03
0.000000e+00	-1.519023e-03
-5.000000e-02	-1.520483e-03
-1.000000e-01	-1.514240e-03
-1.500000e-01	-1.519937e-03
-2.000000e-01	-1.512277e-03
-2.500000e-01	-1.515997e-03
-3.000000e-01	-1.519187e-03
-3.500000e-01	-1.518197e-03
-4.000000e-01	-1.518393e-03
-4.500000e-01	-1.511867e-03
-5.000000e-01	-1.512073e-03
-5.500000e-01	-1.514183e-03
-6.000000e-01	-1.517613e-03
-6.500000e-01	-1.514650e-03
-7.000000e-01	-1.511490e-03
-7.500000e-01	-1.471647e-03
-8.000000e-01	-9.006183e-04
-8.500000e-01	-4.648573e-04
-9.000000e-01	3.188400e-05
-9.500000e-01	4.828917e-04
-1.000000e+00	4.879507e-04
-1.050000e+00	4.797087e-04
-1.100000e+00	4.805550e-04
-1.150000e+00	4.836040e-04
-1.200000e+00	4.878443e-04
-1.250000e+00	4.821140e-04
-1.300000e+00	4.925997e-04
-1.350000e+00	4.911487e-04
-1.400000e+00	4.977220e-04
-1.450000e+00	4.916507e-04
-1.500000e+00	4.875010e-04
-1.550000e+00	4.903093e-04
-1.600000e+00	4.888713e-04
-1.650000e+00	4.872527e-04
-1.700000e+00	4.867127e-04
-1.750000e+00	4.804180e-04
-1.800000e+00	4.895593e-04
-1.850000e+00	4.906720e-04
-1.900000e+00	4.903890e-04
-1.950000e+00	4.901053e-04
-2.000000e+00	4.911680e-04
-2.050000e+00	4.876410e-04
-2.100000e+00	4.915357e-04
-2.150000e+00	4.907917e-04
-2.200000e+00	4.905620e-04
-2.250000e+00	4.911667e-04
-2.300000e+00	4.955777e-04
-2.350000e+00	4.903417e-04
-2.400000e+00	4.897780e-04
-2.450000e+00	4.878237e-04
-2.500000e+00	4.953433e-04
-2.550000e+00	4.955173e-04
-2.600000e+00	4.975133e-04
-2.650000e+00	4.938793e-04
-2.700000e+00	4.866840e-04
-2.750000e+00	4.955010e-04
-2.800000e+00	5.008990e-04
-2.850000e+00	4.955270e-04
-2.900000e+00	4.980593e-04
-2.950000e+00	4.914550e-04
-3.000000e+00	4.933283e-04
-3.050000e+00	4.971727e-04
-3.100000e+00	4.978750e-04
-3.150000e+00	5.008897e-04
-3.200000e+00	4.974287e-04
-3.250000e+00	5.020533e-04
-3.300000e+00	4.992820e-04
-3.350000e+00	5.046597e-04
-3.400000e+00	4.992613e-04
-3.450000e+00	4.990027e-04
-3.500000e+00	5.032560e-04
-3.550000e+00	4.969027e-04
-3.600000e+00	4.992893e-04
-3.650000e+00	5.024160e-04
-3.700000e+00	4.965313e-04
-3.750000e+00	4.987797e-04
-3.800000e+00	4.970643e-04
-3.850000e+00	5.039673e-04
-3.900000e+00	5.028883e-04
-3.950000e+00	5.033990e-04
-4.000000e+00	4.968403e-04
-4.050000e+00	5.027007e-04
-4.100000e+00	5.062333e-04
-4.150000e+00	5.027620e-04
-4.200000e+00	4.934017e-04
-4.250000e+00	5.043740e-04
-4.300000e+00	5.075540e-04
-4.350000e+00	5.018293e-04
-4.400000e+00	5.007687e-04
-4.450000e+00	5.019857e-04
-4.500000e+00	5.030147e-04
-4.550000e+00	5.039700e-04
