Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-2.157550e-03
1.150000e+02	-2.156470e-03
1.100000e+02	-2.152167e-03
1.050000e+02	-2.157370e-03
1.000000e+02	-2.153320e-03
9.500000e+01	-2.152020e-03
9.000000e+01	-2.153667e-03
8.500000e+01	-2.147923e-03
8.000000e+01	-2.153617e-03
7.500000e+01	-2.150500e-03
7.000000e+01	-2.150307e-03
6.500000e+01	-2.153117e-03
6.000000e+01	-2.138347e-03
5.500000e+01	-2.143120e-03
5.000000e+01	-2.150320e-03
4.500000e+01	-2.145090e-03
4.000000e+01	-2.139100e-03
3.500000e+01	-2.128370e-03
3.000000e+01	-2.133610e-03
2.500000e+01	-2.126780e-03
2.000000e+01	-2.125680e-03
1.900000e+01	-2.126263e-03
1.800000e+01	-2.122693e-03
1.700000e+01	-2.122557e-03
1.600000e+01	-2.121567e-03
1.500000e+01	-2.119400e-03
1.400000e+01	-2.120947e-03
1.300000e+01	-2.118867e-03
1.200000e+01	-2.115717e-03
1.100000e+01	-2.118837e-03
1.000000e+01	-2.114090e-03
9.000000e+00	-2.110947e-03
8.000000e+00	-2.109433e-03
7.000000e+00	-2.107680e-03
6.000000e+00	-2.111083e-03
5.000000e+00	-2.108357e-03
4.000000e+00	-2.102753e-03
3.000000e+00	-2.101503e-03
2.000000e+00	-2.099480e-03
1.000000e+00	-2.096693e-03
0.000000e+00	-2.094140e-03
-1.000000e+00	-2.092247e-03
-2.000000e+00	-2.090917e-03
-3.000000e+00	-2.086763e-03
-4.000000e+00	-2.082003e-03
-5.000000e+00	-2.080027e-03
-6.000000e+00	-2.073993e-03
-7.000000e+00	-2.071263e-03
-8.000000e+00	-2.068500e-03
-9.000000e+00	-2.064050e-03
-1.000000e+01	-2.060643e-03
-1.100000e+01	-2.057407e-03
-1.200000e+01	-2.054187e-03
-1.300000e+01	-2.048357e-03
-1.400000e+01	-2.041097e-03
-1.500000e+01	-2.040540e-03
-1.600000e+01	-2.035107e-03
-1.700000e+01	-2.028423e-03
-1.800000e+01	-2.020493e-03
-1.900000e+01	-2.015340e-03
-2.000000e+01	-2.009030e-03
-2.100000e+01	-2.002373e-03
-2.200000e+01	-1.995433e-03
-2.300000e+01	-1.990540e-03
-2.400000e+01	-1.980657e-03
-2.500000e+01	-1.974423e-03
-2.600000e+01	-1.966220e-03
-2.700000e+01	-1.958893e-03
-2.800000e+01	-1.951550e-03
-2.900000e+01	-1.942313e-03
-3.000000e+01	-1.935063e-03
-3.100000e+01	-1.926373e-03
-3.200000e+01	-1.917530e-03
-3.300000e+01	-1.904307e-03
-3.400000e+01	-1.892243e-03
-3.500000e+01	-1.882470e-03
-3.600000e+01	-1.878183e-03
-3.700000e+01	-1.867033e-03
-3.800000e+01	-1.856653e-03
-3.900000e+01	-1.850187e-03
-4.000000e+01	-1.839973e-03
-4.100000e+01	-1.826947e-03
-4.200000e+01	-1.814977e-03
-4.300000e+01	-1.806383e-03
-4.400000e+01	-1.796700e-03
-4.500000e+01	-1.781367e-03
-4.600000e+01	-1.771643e-03
-4.700000e+01	-1.758567e-03
-4.800000e+01	-1.747077e-03
-4.900000e+01	-1.732347e-03
-5.000000e+01	-1.709697e-03
-5.100000e+01	-1.694457e-03
-5.200000e+01	-1.679163e-03
-5.300000e+01	-1.652980e-03
-5.400000e+01	-1.633530e-03
-5.500000e+01	-1.602997e-03
-5.600000e+01	-1.577593e-03
-5.700000e+01	-1.535607e-03
-5.800000e+01	-1.494077e-03
-5.900000e+01	-1.447593e-03
-6.000000e+01	-1.399950e-03
-6.100000e+01	-1.347013e-03
-6.200000e+01	-1.289350e-03
-6.300000e+01	-1.224057e-03
-6.400000e+01	-1.151977e-03
-6.500000e+01	-1.072783e-03
-6.600000e+01	-9.806647e-04
-6.700000e+01	-8.907983e-04
-6.800000e+01	-7.875900e-04
