Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-2.846723e-03
1.150000e+02	-2.846147e-03
1.100000e+02	-2.845930e-03
1.050000e+02	-2.846697e-03
1.000000e+02	-2.844177e-03
9.500000e+01	-2.844393e-03
9.000000e+01	-2.843297e-03
8.500000e+01	-2.843253e-03
8.000000e+01	-2.839600e-03
7.500000e+01	-2.841550e-03
7.000000e+01	-2.841207e-03
6.500000e+01	-2.839497e-03
6.000000e+01	-2.837543e-03
5.500000e+01	-2.836973e-03
5.000000e+01	-2.834640e-03
4.500000e+01	-2.831963e-03
4.000000e+01	-2.830530e-03
3.500000e+01	-2.826940e-03
3.000000e+01	-2.822950e-03
2.500000e+01	-2.819273e-03
2.000000e+01	-2.812803e-03
1.900000e+01	-2.813113e-03
1.800000e+01	-2.810703e-03
1.700000e+01	-2.810380e-03
1.600000e+01	-2.809673e-03
1.500000e+01	-2.810090e-03
1.400000e+01	-2.807247e-03
1.300000e+01	-2.804450e-03
1.200000e+01	-2.801800e-03
1.100000e+01	-2.800977e-03
1.000000e+01	-2.799353e-03
9.000000e+00	-2.797327e-03
8.000000e+00	-2.796203e-03
7.000000e+00	-2.791773e-03
6.000000e+00	-2.792763e-03
5.000000e+00	-2.788770e-03
4.000000e+00	-2.786003e-03
3.000000e+00	-2.783607e-03
2.000000e+00	-2.780800e-03
1.000000e+00	-2.778877e-03
0.000000e+00	-2.774267e-03
-1.000000e+00	-2.768183e-03
-2.000000e+00	-2.765907e-03
-3.000000e+00	-2.763653e-03
-4.000000e+00	-2.760040e-03
-5.000000e+00	-2.754037e-03
-6.000000e+00	-2.751117e-03
-7.000000e+00	-2.746147e-03
-8.000000e+00	-2.741020e-03
-9.000000e+00	-2.736227e-03
-1.000000e+01	-2.731310e-03
-1.100000e+01	-2.724187e-03
-1.200000e+01	-2.720593e-03
-1.300000e+01	-2.714890e-03
-1.400000e+01	-2.708713e-03
-1.500000e+01	-2.700213e-03
-1.600000e+01	-2.694667e-03
-1.700000e+01	-2.684513e-03
-1.800000e+01	-2.678347e-03
-1.900000e+01	-2.669710e-03
-2.000000e+01	-2.659443e-03
-2.100000e+01	-2.650837e-03
-2.200000e+01	-2.641087e-03
-2.300000e+01	-2.633013e-03
-2.400000e+01	-2.622353e-03
-2.500000e+01	-2.613303e-03
-2.600000e+01	-2.602867e-03
-2.700000e+01	-2.592183e-03
-2.800000e+01	-2.581040e-03
-2.900000e+01	-2.569600e-03
-3.000000e+01	-2.559030e-03
-3.100000e+01	-2.547037e-03
-3.200000e+01	-2.534640e-03
-3.300000e+01	-2.522627e-03
-3.400000e+01	-2.511367e-03
-3.500000e+01	-2.498757e-03
-3.600000e+01	-2.485860e-03
-3.700000e+01	-2.471243e-03
-3.800000e+01	-2.460297e-03
-3.900000e+01	-2.446270e-03
-4.000000e+01	-2.432950e-03
-4.100000e+01	-2.417510e-03
-4.200000e+01	-2.401420e-03
-4.300000e+01	-2.385867e-03
-4.400000e+01	-2.368173e-03
-4.500000e+01	-2.351173e-03
-4.600000e+01	-2.331763e-03
-4.700000e+01	-2.309973e-03
-4.800000e+01	-2.288323e-03
-4.900000e+01	-2.264093e-03
-5.000000e+01	-2.233083e-03
-5.100000e+01	-2.198957e-03
-5.200000e+01	-2.160243e-03
-5.300000e+01	-2.120070e-03
-5.400000e+01	-2.074407e-03
-5.500000e+01	-2.020360e-03
-5.600000e+01	-1.964373e-03
-5.700000e+01	-1.899657e-03
-5.800000e+01	-1.822590e-03
-5.900000e+01	-1.732777e-03
-6.000000e+01	-1.632570e-03
-6.100000e+01	-1.521473e-03
-6.200000e+01	-1.410900e-03
-6.300000e+01	-1.280503e-03
-6.400000e+01	-1.143140e-03
-6.500000e+01	-1.005267e-03
-6.600000e+01	-8.641707e-04
-6.700000e+01	-7.258763e-04
-6.800000e+01	-5.887610e-04
-6.900000e+01	-4.591797e-04
-7.000000e+01	-3.386297e-04
-7.100000e+01	-2.268333e-04
-7.200000e+01	-1.268177e-04
-7.300000e+01	-3.834880e-05
-7.400000e+01	4.954490e-05
-7.500000e+01	1.198003e-04
-7.600000e+01	1.825587e-04
-7.700000e+01	2.394617e-04
-7.800000e+01	2.836583e-04
-7.900000e+01	3.223803e-04
-8.000000e+01	3.561553e-04
-8.100000e+01	3.825193e-04
-8.200000e+01	4.093937e-04
-8.300000e+01	4.312240e-04
-8.400000e+01	4.495367e-04
-8.500000e+01	4.628743e-04
-8.600000e+01	4.735253e-04
-8.700000e+01	4.824137e-04
-8.800000e+01	4.893897e-04
-8.900000e+01	4.958337e-04
-9.000000e+01	5.001597e-04
-9.500000e+01	5.117673e-04
-1.000000e+02	5.167273e-04
-1.050000e+02	5.174823e-04
-1.100000e+02	5.204370e-04
-1.150000e+02	5.217240e-04
-1.200000e+02	5.202483e-04
-1.150000e+02	5.206963e-04
-1.100000e+02	5.185983e-04
-1.050000e+02	5.190873e-04
-1.000000e+02	5.174410e-04
-9.500000e+01	5.190957e-04
-9.000000e+01	5.170497e-04
-8.500000e+01	5.163897e-04
-8.000000e+01	5.155657e-04
-7.500000e+01	5.161517e-04
-7.000000e+01	5.122300e-04
-6.500000e+01	5.120073e-04
-6.000000e+01	5.126517e-04
-5.500000e+01	5.091130e-04
-5.000000e+01	5.095090e-04
-4.500000e+01	5.057560e-04
-4.000000e+01	5.028593e-04
-3.500000e+01	5.021520e-04
-3.000000e+01	4.963830e-04
-2.500000e+01	4.928207e-04
-2.000000e+01	4.865150e-04
-1.900000e+01	4.848623e-04
-1.800000e+01	4.842850e-04
-1.700000e+01	4.824850e-04
-1.600000e+01	4.807893e-04
-1.500000e+01	4.811440e-04
-1.400000e+01	4.775100e-04
