Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-1.603867e-03
1.150000e+02	-1.608153e-03
1.100000e+02	-1.607240e-03
1.050000e+02	-1.605383e-03
1.000000e+02	-1.604243e-03
9.500000e+01	-1.604713e-03
9.000000e+01	-1.603187e-03
8.500000e+01	-1.601973e-03
8.000000e+01	-1.601003e-03
7.500000e+01	-1.601423e-03
7.000000e+01	-1.599043e-03
6.500000e+01	-1.599350e-03
6.000000e+01	-1.597830e-03
5.500000e+01	-1.597113e-03
5.000000e+01	-1.596507e-03
4.500000e+01	-1.592940e-03
4.000000e+01	-1.590250e-03
3.500000e+01	-1.589267e-03
3.000000e+01	-1.586180e-03
2.500000e+01	-1.582040e-03
2.000000e+01	-1.578290e-03
1.900000e+01	-1.576233e-03
1.800000e+01	-1.575987e-03
1.700000e+01	-1.574177e-03
1.600000e+01	-1.572730e-03
1.500000e+01	-1.571213e-03
1.400000e+01	-1.569843e-03
1.300000e+01	-1.566113e-03
1.200000e+01	-1.565920e-03
1.100000e+01	-1.565397e-03
1.000000e+01	-1.561767e-03
9.000000e+00	-1.562453e-03
8.000000e+00	-1.558137e-03
7.000000e+00	-1.556517e-03
6.000000e+00	-1.555657e-03
5.000000e+00	-1.554070e-03
4.000000e+00	-1.550393e-03
3.000000e+00	-1.547327e-03
2.000000e+00	-1.545483e-03
1.000000e+00	-1.542010e-03
0.000000e+00	-1.539747e-03
-1.000000e+00	-1.535507e-03
-2.000000e+00	-1.533017e-03
-3.000000e+00	-1.529633e-03
-4.000000e+00	-1.525687e-03
-5.000000e+00	-1.523033e-03
-6.000000e+00	-1.517117e-03
-7.000000e+00	-1.514617e-03
-8.000000e+00	-1.511110e-03
-9.000000e+00	-1.507167e-03
-1.000000e+01	-1.502860e-03
-1.100000e+01	-1.497067e-03
-1.200000e+01	-1.494420e-03
-1.300000e+01	-1.489093e-03
-1.400000e+01	-1.481683e-03
-1.500000e+01	-1.477707e-03
-1.600000e+01	-1.474623e-03
-1.700000e+01	-1.467227e-03
-1.800000e+01	-1.462810e-03
-1.900000e+01	-1.457253e-03
-2.000000e+01	-1.451277e-03
-2.100000e+01	-1.443457e-03
-2.200000e+01	-1.436843e-03
-2.300000e+01	-1.429033e-03
-2.400000e+01	-1.420713e-03
-2.500000e+01	-1.412280e-03
-2.600000e+01	-1.404313e-03
-2.700000e+01	-1.396353e-03
-2.800000e+01	-1.387323e-03
-2.900000e+01	-1.377990e-03
-3.000000e+01	-1.370173e-03
-3.100000e+01	-1.360317e-03
-3.200000e+01	-1.350787e-03
-3.300000e+01	-1.343300e-03
-3.400000e+01	-1.335267e-03
-3.500000e+01	-1.323283e-03
-3.600000e+01	-1.314347e-03
-3.700000e+01	-1.303577e-03
-3.800000e+01	-1.292543e-03
-3.900000e+01	-1.280257e-03
-4.000000e+01	-1.269677e-03
-4.100000e+01	-1.257570e-03
-4.200000e+01	-1.247713e-03
-4.300000e+01	-1.236890e-03
-4.400000e+01	-1.223777e-03
-4.500000e+01	-1.213377e-03
-4.600000e+01	-1.199437e-03
-4.700000e+01	-1.189440e-03
-4.800000e+01	-1.173417e-03
-4.900000e+01	-1.159827e-03
-5.000000e+01	-1.143847e-03
-5.100000e+01	-1.127180e-03
-5.200000e+01	-1.104750e-03
-5.300000e+01	-1.083807e-03
-5.400000e+01	-1.056143e-03
-5.500000e+01	-1.027123e-03
-5.600000e+01	-9.912793e-04
-5.700000e+01	-9.533750e-04
-5.800000e+01	-9.111553e-04
-5.900000e+01	-8.628467e-04
-6.000000e+01	-8.106117e-04
-6.100000e+01	-7.508797e-04
-6.200000e+01	-6.895967e-04
-6.300000e+01	-6.173963e-04
-6.400000e+01	-5.370453e-04
-6.500000e+01	-4.528573e-04
-6.600000e+01	-3.583140e-04
-6.700000e+01	-2.625573e-04
-6.800000e+01	-1.593703e-04
-6.900000e+01	-5.553257e-05
-7.000000e+01	5.312920e-05
-7.100000e+01	1.609277e-04
-7.200000e+01	2.689903e-04
-7.300000e+01	3.680263e-04
-7.400000e+01	4.744297e-04
-7.500000e+01	5.666623e-04
-7.600000e+01	6.662220e-04
-7.700000e+01	7.647410e-04
-7.800000e+01	8.537207e-04
-7.900000e+01	9.487700e-04
-8.000000e+01	1.038693e-03
-8.100000e+01	1.122220e-03
-8.200000e+01	1.202293e-03
-8.300000e+01	1.281607e-03
-8.400000e+01	1.348660e-03
-8.500000e+01	1.416290e-03
-8.600000e+01	1.474807e-03
-8.700000e+01	1.523923e-03
-8.800000e+01	1.568407e-03
-8.900000e+01	1.605780e-03
-9.000000e+01	1.637090e-03
-9.500000e+01	1.721790e-03
-1.000000e+02	1.754373e-03
-1.050000e+02	1.765303e-03
-1.100000e+02	1.771527e-03
-1.150000e+02	1.774697e-03
-1.200000e+02	1.776957e-03
-1.150000e+02	1.777363e-03
-1.100000e+02	1.776113e-03
-1.050000e+02	1.774243e-03
-1.000000e+02	1.774707e-03
-9.500000e+01	1.773460e-03
-9.000000e+01	1.772537e-03
-8.500000e+01	1.770907e-03
-8.000000e+01	1.770180e-03
-7.500000e+01	1.768640e-03
-7.000000e+01	1.767487e-03
-6.500000e+01	1.765943e-03
-6.000000e+01	1.764193e-03
-5.500000e+01	1.760160e-03
-5.000000e+01	1.758283e-03
-4.500000e+01	1.757387e-03
-4.000000e+01	1.752150e-03
-3.500000e+01	1.751143e-03
-3.000000e+01	1.747693e-03
-2.500000e+01	1.743060e-03
-2.000000e+01	1.739117e-03
-1.900000e+01	1.739440e-03
-1.800000e+01	1.736667e-03
-1.700000e+01	1.735130e-03
-1.600000e+01	1.735373e-03
-1.500000e+01	1.735023e-03
-1.400000e+01	1.732870e-03
-1.300000e+01	1.731683e-03
-1.200000e+01	1.730243e-03
-1.100000e+01	1.730050e-03
-1.000000e+01	1.728627e-03
-9.000000e+00	1.726150e-03
-8.000000e+00	1.725240e-03
-7.000000e+00	1.725033e-03
-6.000000e+00	1.722397e-03
-5.000000e+00	1.721133e-03
-4.000000e+00	1.718493e-03
-3.000000e+00	1.715753e-03
-2.000000e+00	1.712657e-03
-1.000000e+00	1.710537e-03
0.000000e+00	1.707470e-03
1.000000e+00	1.706427e-03
2.000000e+00	1.700583e-03
3.000000e+00	1.698560e-03
4.000000e+00	1.694263e-03
5.000000e+00	1.691757e-03
6.000000e+00	1.687090e-03
7.000000e+00	1.682190e-03
8.000000e+00	1.678480e-03
9.000000e+00	1.673187e-03
1.000000e+01	1.668147e-03
1.100000e+01	1.664633e-03
1.200000e+01	1.657820e-03
1.300000e+01	1.654057e-03
1.400000e+01	1.648340e-03
1.500000e+01	1.642103e-03
1.600000e+01	1.635147e-03
1.700000e+01	1.629040e-03
1.800000e+01	1.623293e-03
1.900000e+01	1.615887e-03
2.000000e+01	1.609487e-03
2.100000e+01	1.601223e-03
2.200000e+01	1.593740e-03
2.300000e+01	1.584687e-03
2.400000e+01	1.576897e-03
2.500000e+01	1.564987e-03
2.600000e+01	1.559133e-03
2.700000e+01	1.547130e-03
2.800000e+01	1.537147e-03
2.900000e+01	1.529930e-03
3.000000e+01	1.519217e-03
3.100000e+01	1.508857e-03
3.200000e+01	1.499833e-03
3.300000e+01	1.488087e-03
3.400000e+01	1.477353e-03
3.500000e+01	1.465667e-03
3.600000e+01	1.455743e-03
3.700000e+01	1.445293e-03
3.800000e+01	1.432980e-03
3.900000e+01	1.421420e-03
4.000000e+01	1.408003e-03
4.100000e+01	1.397057e-03
4.200000e+01	1.382850e-03
4.300000e+01	1.370987e-03
4.400000e+01	1.358580e-03
4.500000e+01	1.345340e-03
4.600000e+01	1.330587e-03
4.700000e+01	1.313140e-03
4.800000e+01	1.297860e-03
4.900000e+01	1.280963e-03
5.000000e+01	1.264607e-03
5.100000e+01	1.242990e-03
5.200000e+01	1.220507e-03
5.300000e+01	1.194837e-03
5.400000e+01	1.164017e-03
5.500000e+01	1.131150e-03
5.600000e+01	1.092530e-03
5.700000e+01	1.052340e-03
5.800000e+01	1.003820e-03
