Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-5.710043e-04
1.150000e+02	-5.763537e-04
1.100000e+02	-5.742360e-04
1.050000e+02	-5.775020e-04
1.000000e+02	-5.748610e-04
9.500000e+01	-5.744023e-04
9.000000e+01	-5.735330e-04
8.500000e+01	-5.715127e-04
8.000000e+01	-5.709200e-04
7.500000e+01	-5.716357e-04
7.000000e+01	-5.705213e-04
6.500000e+01	-5.684103e-04
6.000000e+01	-5.678200e-04
5.500000e+01	-5.652440e-04
5.000000e+01	-5.648433e-04
4.500000e+01	-5.614173e-04
4.000000e+01	-5.605587e-04
3.500000e+01	-5.606773e-04
3.000000e+01	-5.554990e-04
2.500000e+01	-5.475367e-04
2.000000e+01	-5.444370e-04
1.900000e+01	-5.463447e-04
1.800000e+01	-5.382763e-04
1.700000e+01	-5.414170e-04
1.600000e+01	-5.475580e-04
1.500000e+01	-5.331690e-04
1.400000e+01	-5.472380e-04
1.300000e+01	-5.424467e-04
1.200000e+01	-5.262840e-04
1.100000e+01	-5.402533e-04
1.000000e+01	-5.355053e-04
9.000000e+00	-5.167790e-04
8.000000e+00	-5.187627e-04
7.000000e+00	-5.157670e-04
6.000000e+00	-5.219383e-04
5.000000e+00	-5.181680e-04
4.000000e+00	-5.217520e-04
3.000000e+00	-5.066927e-04
2.000000e+00	-4.996430e-04
1.000000e+00	-5.072850e-04
0.000000e+00	-5.028203e-04
-1.000000e+00	-5.064113e-04
-2.000000e+00	-4.770213e-04
-3.000000e+00	-4.909647e-04
-4.000000e+00	-4.867770e-04
-5.000000e+00	-4.712153e-04
-6.000000e+00	-4.780873e-04
-7.000000e+00	-4.681307e-04
-8.000000e+00	-4.798747e-04
-9.000000e+00	-4.618490e-04
-1.000000e+01	-4.757277e-04
-1.100000e+01	-4.454397e-04
-1.200000e+01	-4.442673e-04
-1.300000e+01	-4.334927e-04
-1.400000e+01	-4.403477e-04
-1.500000e+01	-4.420653e-04
-1.600000e+01	-4.464890e-04
-1.700000e+01	-4.247733e-04
-1.800000e+01	-4.120890e-04
-1.900000e+01	-4.010527e-04
-2.000000e+01	-4.061490e-04
-2.100000e+01	-3.897677e-04
-2.200000e+01	-3.860213e-04
-2.300000e+01	-3.745523e-04
-2.400000e+01	-3.644010e-04
-2.500000e+01	-3.651970e-04
-2.600000e+01	-3.520000e-04
-2.700000e+01	-3.446323e-04
-2.800000e+01	-3.330967e-04
-2.900000e+01	-3.221487e-04
-3.000000e+01	-3.124820e-04
-3.100000e+01	-3.034297e-04
-3.200000e+01	-2.915950e-04
-3.300000e+01	-2.812707e-04
-3.400000e+01	-2.671477e-04
-3.500000e+01	-2.565830e-04
-3.600000e+01	-2.445473e-04
-3.700000e+01	-2.335673e-04
-3.800000e+01	-2.211877e-04
-3.900000e+01	-2.087717e-04
-4.000000e+01	-1.969223e-04
-4.100000e+01	-1.849080e-04
-4.200000e+01	-1.730047e-04
-4.300000e+01	-1.605343e-04
-4.400000e+01	-1.490070e-04
-4.500000e+01	-1.342977e-04
-4.600000e+01	-1.215010e-04
-4.700000e+01	-1.055437e-04
-4.800000e+01	-8.838587e-05
-4.900000e+01	-7.107667e-05
-5.000000e+01	-5.404863e-05
-5.100000e+01	-3.512143e-05
-5.200000e+01	-1.464107e-05
-5.300000e+01	5.222755e-06
-5.400000e+01	3.322210e-05
-5.500000e+01	6.439683e-05
-5.600000e+01	1.007760e-04
-5.700000e+01	1.459723e-04
-5.800000e+01	1.942463e-04
-5.900000e+01	2.543050e-04
-6.000000e+01	3.239637e-04
-6.100000e+01	4.115567e-04
-6.200000e+01	5.104713e-04
-6.300000e+01	6.263257e-04
-6.400000e+01	7.569450e-04
-6.500000e+01	9.016053e-04
-6.600000e+01	1.060737e-03
-6.700000e+01	1.234543e-03
-6.800000e+01	1.401723e-03
-6.900000e+01	1.573150e-03
-7.000000e+01	1.735223e-03
-7.100000e+01	1.886743e-03
-7.200000e+01	2.018883e-03
-7.300000e+01	2.141553e-03
-7.400000e+01	2.249293e-03
-7.500000e+01	2.341730e-03
-7.600000e+01	2.421793e-03
-7.700000e+01	2.493513e-03
-7.800000e+01	2.548910e-03
-7.900000e+01	2.600073e-03
-8.000000e+01	2.640270e-03
-8.100000e+01	2.670777e-03
-8.200000e+01	2.696163e-03
-8.300000e+01	2.718457e-03
-8.400000e+01	2.733187e-03
-8.500000e+01	2.746590e-03
-8.600000e+01	2.753580e-03
-8.700000e+01	2.761367e-03
-8.800000e+01	2.766737e-03
-8.900000e+01	2.770350e-03
-9.000000e+01	2.775187e-03
-9.500000e+01	2.783060e-03
-1.000000e+02	2.787187e-03
-1.050000e+02	2.789703e-03
-1.100000e+02	2.790957e-03
-1.150000e+02	2.792190e-03
-1.200000e+02	2.793117e-03
-1.150000e+02	2.793833e-03
-1.100000e+02	2.792367e-03
-1.050000e+02	2.793050e-03
-1.000000e+02	2.789973e-03
-9.500000e+01	2.791397e-03
-9.000000e+01	2.791033e-03
-8.500000e+01	2.788093e-03
-8.000000e+01	2.788243e-03
-7.500000e+01	2.784947e-03
-7.000000e+01	2.783567e-03
-6.500000e+01	2.784727e-03
-6.000000e+01	2.782423e-03
-5.500000e+01	2.780853e-03
-5.000000e+01	2.777960e-03
-4.500000e+01	2.778150e-03
-4.000000e+01	2.774617e-03
-3.500000e+01	2.771647e-03
-3.000000e+01	2.768510e-03
-2.500000e+01	2.763990e-03
-2.000000e+01	2.757020e-03
-1.900000e+01	2.755913e-03
-1.800000e+01	2.755113e-03
-1.700000e+01	2.753157e-03
-1.600000e+01	2.752537e-03
-1.500000e+01	2.749920e-03
-1.400000e+01	2.748850e-03
-1.300000e+01	2.747747e-03
-1.200000e+01	2.746277e-03
-1.100000e+01	2.746363e-03
-1.000000e+01	2.743993e-03
-9.000000e+00	2.741090e-03
-8.000000e+00	2.740360e-03
-7.000000e+00	2.738663e-03
-6.000000e+00	2.735723e-03
-5.000000e+00	2.733967e-03
-4.000000e+00	2.731020e-03
-3.000000e+00	2.728733e-03
-2.000000e+00	2.724770e-03
-1.000000e+00	2.722883e-03
0.000000e+00	2.717463e-03
1.000000e+00	2.716987e-03
2.000000e+00	2.711130e-03
3.000000e+00	2.707543e-03
4.000000e+00	2.702713e-03
5.000000e+00	2.698867e-03
6.000000e+00	2.694957e-03
7.000000e+00	2.691213e-03
8.000000e+00	2.687253e-03
9.000000e+00	2.680967e-03
1.000000e+01	2.677623e-03
1.100000e+01	2.672343e-03
1.200000e+01	2.664593e-03
1.300000e+01	2.661787e-03
1.400000e+01	2.654540e-03
1.500000e+01	2.650153e-03
1.600000e+01	2.644767e-03
1.700000e+01	2.638360e-03
1.800000e+01	2.629940e-03
1.900000e+01	2.623787e-03
2.000000e+01	2.616890e-03
2.100000e+01	2.609250e-03
2.200000e+01	2.601223e-03
2.300000e+01	2.592287e-03
2.400000e+01	2.584800e-03
2.500000e+01	2.576823e-03
2.600000e+01	2.568330e-03
2.700000e+01	2.561507e-03
2.800000e+01	2.552247e-03
2.900000e+01	2.543450e-03
3.000000e+01	2.532563e-03
3.100000e+01	2.522827e-03
3.200000e+01	2.514027e-03
3.300000e+01	2.504263e-03
3.400000e+01	2.492010e-03
3.500000e+01	2.479720e-03
3.600000e+01	2.469197e-03
3.700000e+01	2.459053e-03
3.800000e+01	2.446010e-03
3.900000e+01	2.434753e-03
4.000000e+01	2.421690e-03
4.100000e+01	2.410233e-03
4.200000e+01	2.396630e-03
4.300000e+01	2.384277e-03
4.400000e+01	2.369953e-03
4.500000e+01	2.358027e-03
4.600000e+01	2.343390e-03
4.700000e+01	2.330340e-03
4.800000e+01	2.314883e-03
4.900000e+01	2.300233e-03
5.000000e+01	2.287213e-03
5.100000e+01	2.271257e-03
5.200000e+01	2.253773e-03
5.300000e+01	2.236103e-03
5.400000e+01	2.212183e-03
5.500000e+01	2.187380e-03
5.600000e+01	2.158657e-03
5.700000e+01	2.125007e-03
5.800000e+01	2.084500e-03
5.900000e+01	2.035247e-03
6.000000e+01	1.980533e-03
6.100000e+01	1.910377e-03
6.200000e+01	1.825277e-03
6.300000e+01	1.720600e-03
6.400000e+01	1.599880e-03
6.500000e+01	1.459050e-03
6.600000e+01	1.306910e-03
6.700000e+01	1.137690e-03
6.800000e+01	9.584693e-04
6.900000e+01	7.828223e-04
7.000000e+01	5.957563e-04
7.100000e+01	4.329823e-04
7.200000e+01	2.806370e-04
7.300000e+01	1.446940e-04
7.400000e+01	2.724110e-05
7.500000e+01	-7.520387e-05
7.600000e+01	-1.631540e-04
7.700000e+01	-2.448780e-04
7.800000e+01	-3.079070e-04
7.900000e+01	-3.587250e-04
8.000000e+01	-4.046177e-04
8.100000e+01	-4.398093e-04
8.200000e+01	-4.671077e-04
8.300000e+01	-4.890417e-04
8.400000e+01	-5.077243e-04
8.500000e+01	-5.237680e-04
8.600000e+01	-5.334113e-04
8.700000e+01	-5.399417e-04
8.800000e+01	-5.479370e-04
8.900000e+01	-5.516267e-04
9.000000e+01	-5.544430e-04
9.500000e+01	-5.624360e-04
1.000000e+02	-5.676533e-04
1.050000e+02	-5.679263e-04
1.100000e+02	-5.704890e-04
1.150000e+02	-5.740537e-04
1.200000e+02	-5.734897e-04
