Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-3.153607e-03
1.150000e+02	-3.159460e-03
1.100000e+02	-3.158280e-03
1.050000e+02	-3.157563e-03
1.000000e+02	-3.158193e-03
9.500000e+01	-3.155393e-03
9.000000e+01	-3.154723e-03
8.500000e+01	-3.153770e-03
8.000000e+01	-3.152023e-03
7.500000e+01	-3.150243e-03
7.000000e+01	-3.148870e-03
6.500000e+01	-3.149193e-03
6.000000e+01	-3.146840e-03
5.500000e+01	-3.144927e-03
5.000000e+01	-3.143367e-03
4.500000e+01	-3.139307e-03
4.000000e+01	-3.138443e-03
3.500000e+01	-3.134480e-03
3.000000e+01	-3.134020e-03
2.500000e+01	-3.125867e-03
2.000000e+01	-3.120217e-03
1.900000e+01	-3.117467e-03
1.800000e+01	-3.117173e-03
1.700000e+01	-3.114063e-03
1.600000e+01	-3.113507e-03
1.500000e+01	-3.113393e-03
1.400000e+01	-3.112190e-03
1.300000e+01	-3.110623e-03
1.200000e+01	-3.107510e-03
1.100000e+01	-3.108073e-03
1.000000e+01	-3.106023e-03
9.000000e+00	-3.102937e-03
8.000000e+00	-3.098937e-03
7.000000e+00	-3.099930e-03
6.000000e+00	-3.098580e-03
5.000000e+00	-3.088183e-03
4.000000e+00	-3.096507e-03
3.000000e+00	-3.118693e-03
2.000000e+00	-3.112320e-03
1.000000e+00	-3.104260e-03
0.000000e+00	-3.083520e-03
-1.000000e+00	-3.084230e-03
-2.000000e+00	-3.076590e-03
-3.000000e+00	-3.072017e-03
-4.000000e+00	-3.068490e-03
-5.000000e+00	-3.063197e-03
-6.000000e+00	-3.059533e-03
-7.000000e+00	-3.053670e-03
-8.000000e+00	-3.049933e-03
-9.000000e+00	-3.045463e-03
-1.000000e+01	-3.041053e-03
-1.100000e+01	-3.036983e-03
-1.200000e+01	-3.029520e-03
-1.300000e+01	-3.023127e-03
-1.400000e+01	-3.018410e-03
-1.500000e+01	-3.009900e-03
-1.600000e+01	-3.002520e-03
-1.700000e+01	-2.995853e-03
-1.800000e+01	-2.989067e-03
-1.900000e+01	-2.982097e-03
