Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-8.461217e-04
1.150000e+02	-8.448713e-04
1.100000e+02	-8.454983e-04
1.050000e+02	-8.447520e-04
1.000000e+02	-8.432253e-04
9.500000e+01	-8.435583e-04
9.000000e+01	-8.406513e-04
8.500000e+01	-8.393683e-04
8.000000e+01	-8.396217e-04
7.500000e+01	-8.373307e-04
7.000000e+01	-8.367963e-04
6.500000e+01	-8.358467e-04
6.000000e+01	-8.332033e-04
5.500000e+01	-8.340320e-04
5.000000e+01	-8.306447e-04
4.500000e+01	-8.290783e-04
4.000000e+01	-8.258077e-04
3.500000e+01	-8.227750e-04
3.000000e+01	-8.205557e-04
2.500000e+01	-8.149143e-04
2.000000e+01	-8.118143e-04
1.900000e+01	-8.107393e-04
1.800000e+01	-8.096687e-04
1.700000e+01	-8.064653e-04
1.600000e+01	-8.049617e-04
1.500000e+01	-8.014447e-04
1.400000e+01	-7.998633e-04
1.300000e+01	-7.952470e-04
1.200000e+01	-7.928140e-04
1.100000e+01	-7.913863e-04
1.000000e+01	-7.881177e-04
9.000000e+00	-7.874473e-04
8.000000e+00	-7.870190e-04
7.000000e+00	-7.856043e-04
6.000000e+00	-7.854787e-04
5.000000e+00	-7.847410e-04
4.000000e+00	-7.820157e-04
3.000000e+00	-7.807633e-04
2.000000e+00	-7.771030e-04
1.000000e+00	-7.759590e-04
0.000000e+00	-7.738993e-04
-1.000000e+00	-7.698113e-04
-2.000000e+00	-7.653900e-04
-3.000000e+00	-7.620823e-04
-4.000000e+00	-7.602310e-04
-5.000000e+00	-7.537933e-04
-6.000000e+00	-7.509080e-04
-7.000000e+00	-7.470833e-04
-8.000000e+00	-7.423507e-04
-9.000000e+00	-7.384787e-04
-1.000000e+01	-7.332350e-04
-1.100000e+01	-7.300817e-04
-1.200000e+01	-7.239513e-04
-1.300000e+01	-7.197007e-04
-1.400000e+01	-7.140527e-04
-1.500000e+01	-7.075267e-04
-1.600000e+01	-7.005637e-04
-1.700000e+01	-6.945480e-04
-1.800000e+01	-6.874617e-04
-1.900000e+01	-6.797220e-04
-2.000000e+01	-6.729427e-04
-2.100000e+01	-6.648657e-04
-2.200000e+01	-6.560573e-04
-2.300000e+01	-6.489497e-04
-2.400000e+01	-6.418567e-04
-2.500000e+01	-6.332520e-04
-2.600000e+01	-6.247857e-04
-2.700000e+01	-6.168317e-04
-2.800000e+01	-6.075497e-04
-2.900000e+01	-6.009090e-04
-3.000000e+01	-5.907900e-04
-3.100000e+01	-5.810710e-04
-3.200000e+01	-5.690227e-04
-3.300000e+01	-5.614560e-04
-3.400000e+01	-5.502920e-04
-3.500000e+01	-5.401363e-04
-3.600000e+01	-5.273353e-04
-3.700000e+01	-5.159550e-04
-3.800000e+01	-5.054573e-04
-3.900000e+01	-4.942937e-04
-4.000000e+01	-4.841163e-04
-4.100000e+01	-4.718773e-04
-4.200000e+01	-4.599887e-04
-4.300000e+01	-4.480633e-04
-4.400000e+01	-4.352083e-04
-4.500000e+01	-4.211803e-04
-4.600000e+01	-4.085763e-04
-4.700000e+01	-3.940337e-04
-4.800000e+01	-3.804967e-04
-4.900000e+01	-3.662137e-04
-5.000000e+01	-3.499470e-04
-5.100000e+01	-3.329773e-04
-5.200000e+01	-3.167327e-04
-5.300000e+01	-2.958217e-04
-5.400000e+01	-2.728843e-04
-5.500000e+01	-2.481143e-04
-5.600000e+01	-2.177597e-04
-5.700000e+01	-1.832060e-04
-5.800000e+01	-1.411960e-04
-5.900000e+01	-9.886393e-05
-6.000000e+01	-4.318767e-05
-6.100000e+01	1.798297e-05
-6.200000e+01	8.973990e-05
-6.300000e+01	1.833333e-04
-6.400000e+01	2.793063e-04
-6.500000e+01	3.869580e-04
-6.600000e+01	5.042527e-04
-6.700000e+01	6.374870e-04
-6.800000e+01	7.792313e-04
-6.900000e+01	9.203227e-04
-7.000000e+01	1.060597e-03
-7.100000e+01	1.194187e-03
-7.200000e+01	1.330663e-03
-7.300000e+01	1.458343e-03
-7.400000e+01	1.571547e-03
-7.500000e+01	1.679603e-03
-7.600000e+01	1.776517e-03
-7.700000e+01	1.873863e-03
-7.800000e+01	1.963257e-03
-7.900000e+01	2.045900e-03
-8.000000e+01	2.123447e-03
-8.100000e+01	2.196583e-03
