Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-1.524900e-03
1.150000e+02	-1.524493e-03
1.100000e+02	-1.524603e-03
1.050000e+02	-1.524893e-03
1.000000e+02	-1.523610e-03
9.500000e+01	-1.524403e-03
9.000000e+01	-1.522713e-03
8.500000e+01	-1.524920e-03
8.000000e+01	-1.523900e-03
7.500000e+01	-1.521100e-03
7.000000e+01	-1.521340e-03
6.500000e+01	-1.519447e-03
6.000000e+01	-1.518850e-03
5.500000e+01	-1.519427e-03
5.000000e+01	-1.518420e-03
4.500000e+01	-1.517700e-03
4.000000e+01	-1.516120e-03
3.500000e+01	-1.512810e-03
3.000000e+01	-1.510347e-03
2.500000e+01	-1.506707e-03
2.000000e+01	-1.503140e-03
1.900000e+01	-1.501757e-03
1.800000e+01	-1.501283e-03
1.700000e+01	-1.498673e-03
1.600000e+01	-1.495710e-03
1.500000e+01	-1.498783e-03
1.400000e+01	-1.496213e-03
1.300000e+01	-1.496977e-03
1.200000e+01	-1.495097e-03
1.100000e+01	-1.495690e-03
1.000000e+01	-1.493413e-03
9.000000e+00	-1.491443e-03
8.000000e+00	-1.488633e-03
7.000000e+00	-1.486893e-03
6.000000e+00	-1.483517e-03
5.000000e+00	-1.480000e-03
4.000000e+00	-1.476680e-03
3.000000e+00	-1.473967e-03
2.000000e+00	-1.471267e-03
1.000000e+00	-1.470590e-03
0.000000e+00	-1.469003e-03
-1.000000e+00	-1.468280e-03
-2.000000e+00	-1.465003e-03
-3.000000e+00	-1.460670e-03
-4.000000e+00	-1.456353e-03
-5.000000e+00	-1.451847e-03
-6.000000e+00	-1.445827e-03
-7.000000e+00	-1.441407e-03
-8.000000e+00	-1.435883e-03
-9.000000e+00	-1.430050e-03
-1.000000e+01	-1.424503e-03
-1.100000e+01	-1.417830e-03
-1.200000e+01	-1.411950e-03
-1.300000e+01	-1.404397e-03
-1.400000e+01	-1.397360e-03
-1.500000e+01	-1.389983e-03
-1.600000e+01	-1.381027e-03
-1.700000e+01	-1.373317e-03
-1.800000e+01	-1.364290e-03
-1.900000e+01	-1.355053e-03
-2.000000e+01	-1.346993e-03
-2.100000e+01	-1.335887e-03
-2.200000e+01	-1.328060e-03
-2.300000e+01	-1.316680e-03
-2.400000e+01	-1.306283e-03
-2.500000e+01	-1.296530e-03
-2.600000e+01	-1.287193e-03
-2.700000e+01	-1.275953e-03
-2.800000e+01	-1.263703e-03
-2.900000e+01	-1.253663e-03
-3.000000e+01	-1.240930e-03
-3.100000e+01	-1.227967e-03
-3.200000e+01	-1.213273e-03
-3.300000e+01	-1.200530e-03
-3.400000e+01	-1.184097e-03
-3.500000e+01	-1.169693e-03
-3.600000e+01	-1.155023e-03
-3.700000e+01	-1.138993e-03
-3.800000e+01	-1.124257e-03
-3.900000e+01	-1.110167e-03
-4.000000e+01	-1.092613e-03
-4.100000e+01	-1.075983e-03
-4.200000e+01	-1.058637e-03
-4.300000e+01	-1.038603e-03
-4.400000e+01	-1.018160e-03
-4.500000e+01	-9.948087e-04
-4.600000e+01	-9.676753e-04
-4.700000e+01	-9.372403e-04
-4.800000e+01	-9.028013e-04
-4.900000e+01	-8.610103e-04
-5.000000e+01	-8.168330e-04
-5.100000e+01	-7.572740e-04
-5.200000e+01	-6.921383e-04
-5.300000e+01	-6.114887e-04
-5.400000e+01	-5.188860e-04
-5.500000e+01	-4.204320e-04
-5.600000e+01	-3.163777e-04
-5.700000e+01	-2.049773e-04
-5.800000e+01	-9.196813e-05
-5.900000e+01	2.801763e-05
-6.000000e+01	1.490933e-04
-6.100000e+01	2.628860e-04
-6.200000e+01	3.836523e-04
-6.300000e+01	4.958227e-04
-6.400000e+01	6.079910e-04
-6.500000e+01	7.257227e-04
-6.600000e+01	8.390740e-04
-6.700000e+01	9.585363e-04
-6.800000e+01	1.066090e-03
-6.900000e+01	1.171027e-03
-7.000000e+01	1.269237e-03
-7.100000e+01	1.355530e-03
-7.200000e+01	1.435127e-03
-7.300000e+01	1.502617e-03
-7.400000e+01	1.564640e-03
-7.500000e+01	1.613140e-03
