Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-2.845820e-03
1.150000e+02	-2.845947e-03
1.100000e+02	-2.845050e-03
1.050000e+02	-2.846050e-03
1.000000e+02	-2.844363e-03
9.500000e+01	-2.842567e-03
9.000000e+01	-2.841143e-03
8.500000e+01	-2.839683e-03
8.000000e+01	-2.838893e-03
7.500000e+01	-2.838323e-03
7.000000e+01	-2.836300e-03
6.500000e+01	-2.836440e-03
6.000000e+01	-2.835727e-03
5.500000e+01	-2.832323e-03
5.000000e+01	-2.831440e-03
4.500000e+01	-2.828583e-03
4.000000e+01	-2.826837e-03
3.500000e+01	-2.824077e-03
3.000000e+01	-2.821143e-03
2.500000e+01	-2.818357e-03
2.000000e+01	-2.810887e-03
1.900000e+01	-2.810553e-03
1.800000e+01	-2.810027e-03
1.700000e+01	-2.808893e-03
1.600000e+01	-2.807280e-03
1.500000e+01	-2.806230e-03
1.400000e+01	-2.806243e-03
1.300000e+01	-2.804210e-03
1.200000e+01	-2.801687e-03
1.100000e+01	-2.799980e-03
1.000000e+01	-2.797470e-03
9.000000e+00	-2.797673e-03
8.000000e+00	-2.793840e-03
7.000000e+00	-2.792823e-03
6.000000e+00	-2.789877e-03
5.000000e+00	-2.788173e-03
4.000000e+00	-2.786433e-03
3.000000e+00	-2.783507e-03
2.000000e+00	-2.781347e-03
1.000000e+00	-2.778917e-03
0.000000e+00	-2.775370e-03
-1.000000e+00	-2.772843e-03
-2.000000e+00	-2.767747e-03
-3.000000e+00	-2.765360e-03
-4.000000e+00	-2.762730e-03
-5.000000e+00	-2.759810e-03
-6.000000e+00	-2.754390e-03
-7.000000e+00	-2.749753e-03
-8.000000e+00	-2.745593e-03
-9.000000e+00	-2.741373e-03
-1.000000e+01	-2.736637e-03
-1.100000e+01	-2.731017e-03
-1.200000e+01	-2.727100e-03
-1.300000e+01	-2.722753e-03
-1.400000e+01	-2.717093e-03
-1.500000e+01	-2.711260e-03
-1.600000e+01	-2.706080e-03
-1.700000e+01	-2.699183e-03
-1.800000e+01	-2.692937e-03
-1.900000e+01	-2.685953e-03
-2.000000e+01	-2.678013e-03
-2.100000e+01	-2.671867e-03
-2.200000e+01	-2.663200e-03
-2.300000e+01	-2.656110e-03
-2.400000e+01	-2.647820e-03
-2.500000e+01	-2.641077e-03
-2.600000e+01	-2.631143e-03
-2.700000e+01	-2.624080e-03
-2.800000e+01	-2.615703e-03
-2.900000e+01	-2.605737e-03
-3.000000e+01	-2.596030e-03
-3.100000e+01	-2.587427e-03
-3.200000e+01	-2.578270e-03
-3.300000e+01	-2.568463e-03
-3.400000e+01	-2.556893e-03
-3.500000e+01	-2.544873e-03
-3.600000e+01	-2.533203e-03
-3.700000e+01	-2.522130e-03
-3.800000e+01	-2.510083e-03
-3.900000e+01	-2.499667e-03
-4.000000e+01	-2.488960e-03
-4.100000e+01	-2.477580e-03
-4.200000e+01	-2.466497e-03
-4.300000e+01	-2.453783e-03
