Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-2.710697e-03
1.150000e+02	-2.709690e-03
1.100000e+02	-2.709610e-03
1.050000e+02	-2.708583e-03
1.000000e+02	-2.707267e-03
9.500000e+01	-2.706967e-03
9.000000e+01	-2.705803e-03
8.500000e+01	-2.707143e-03
8.000000e+01	-2.705387e-03
7.500000e+01	-2.705370e-03
7.000000e+01	-2.702467e-03
6.500000e+01	-2.700807e-03
6.000000e+01	-2.699710e-03
5.500000e+01	-2.697293e-03
5.000000e+01	-2.693637e-03
4.500000e+01	-2.692830e-03
4.000000e+01	-2.690873e-03
3.500000e+01	-2.686670e-03
3.000000e+01	-2.682853e-03
2.500000e+01	-2.677947e-03
2.000000e+01	-2.671103e-03
1.900000e+01	-2.672060e-03
1.800000e+01	-2.672813e-03
1.700000e+01	-2.670067e-03
1.600000e+01	-2.669620e-03
1.500000e+01	-2.669710e-03
1.400000e+01	-2.666780e-03
1.300000e+01	-2.664517e-03
1.200000e+01	-2.665303e-03
1.100000e+01	-2.662040e-03
1.000000e+01	-2.660590e-03
9.000000e+00	-2.656880e-03
8.000000e+00	-2.656143e-03
7.000000e+00	-2.654070e-03
6.000000e+00	-2.651603e-03
5.000000e+00	-2.647800e-03
4.000000e+00	-2.645060e-03
3.000000e+00	-2.639997e-03
2.000000e+00	-2.637760e-03
1.000000e+00	-2.634830e-03
0.000000e+00	-2.630513e-03
-1.000000e+00	-2.626737e-03
-2.000000e+00	-2.624230e-03
-3.000000e+00	-2.619670e-03
-4.000000e+00	-2.616087e-03
-5.000000e+00	-2.611373e-03
-6.000000e+00	-2.609630e-03
-7.000000e+00	-2.605213e-03
-8.000000e+00	-2.599263e-03
-9.000000e+00	-2.596103e-03
-1.000000e+01	-2.591300e-03
-1.100000e+01	-2.586293e-03
-1.200000e+01	-2.582240e-03
-1.300000e+01	-2.576013e-03
-1.400000e+01	-2.571220e-03
-1.500000e+01	-2.563490e-03
-1.600000e+01	-2.556420e-03
-1.700000e+01	-2.549117e-03
-1.800000e+01	-2.542313e-03
-1.900000e+01	-2.534853e-03
-2.000000e+01	-2.526757e-03
-2.100000e+01	-2.518260e-03
-2.200000e+01	-2.510430e-03
-2.300000e+01	-2.501363e-03
-2.400000e+01	-2.492867e-03
-2.500000e+01	-2.481873e-03
-2.600000e+01	-2.471477e-03
-2.700000e+01	-2.460783e-03
-2.800000e+01	-2.453157e-03
