Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-3.528047e-03
1.150000e+02	-3.528113e-03
1.100000e+02	-3.526917e-03
1.050000e+02	-3.526570e-03
1.000000e+02	-3.526403e-03
9.500000e+01	-3.527253e-03
9.000000e+01	-3.525103e-03
8.500000e+01	-3.523760e-03
8.000000e+01	-3.523470e-03
7.500000e+01	-3.521917e-03
7.000000e+01	-3.520533e-03
6.500000e+01	-3.519573e-03
6.000000e+01	-3.518570e-03
5.500000e+01	-3.517527e-03
5.000000e+01	-3.515203e-03
4.500000e+01	-3.513493e-03
4.000000e+01	-3.510140e-03
3.500000e+01	-3.507327e-03
3.000000e+01	-3.506483e-03
2.500000e+01	-3.500173e-03
2.000000e+01	-3.495600e-03
1.900000e+01	-3.495873e-03
1.800000e+01	-3.493100e-03
1.700000e+01	-3.492207e-03
1.600000e+01	-3.490493e-03
1.500000e+01	-3.488457e-03
1.400000e+01	-3.486780e-03
1.300000e+01	-3.486540e-03
1.200000e+01	-3.483237e-03
1.100000e+01	-3.481910e-03
1.000000e+01	-3.479853e-03
9.000000e+00	-3.477983e-03
8.000000e+00	-3.477373e-03
7.000000e+00	-3.474253e-03
6.000000e+00	-3.472823e-03
5.000000e+00	-3.469580e-03
4.000000e+00	-3.467427e-03
3.000000e+00	-3.465720e-03
2.000000e+00	-3.460863e-03
1.000000e+00	-3.459373e-03
0.000000e+00	-3.457717e-03
-1.000000e+00	-3.454790e-03
-2.000000e+00	-3.450853e-03
-3.000000e+00	-3.448510e-03
-4.000000e+00	-3.443563e-03
-5.000000e+00	-3.439373e-03
-6.000000e+00	-3.435153e-03
-7.000000e+00	-3.429803e-03
-8.000000e+00	-3.425177e-03
-9.000000e+00	-3.423270e-03
-1.000000e+01	-3.419380e-03
-1.100000e+01	-3.410620e-03
-1.200000e+01	-3.406250e-03
-1.300000e+01	-3.398507e-03
-1.400000e+01	-3.393610e-03
-1.500000e+01	-3.387720e-03
-1.600000e+01	-3.380350e-03
-1.700000e+01	-3.372940e-03
-1.800000e+01	-3.364657e-03
-1.900000e+01	-3.357300e-03
-2.000000e+01	-3.348793e-03
-2.100000e+01	-3.341950e-03
-2.200000e+01	-3.333753e-03
-2.300000e+01	-3.325887e-03
-2.400000e+01	-3.315440e-03
-2.500000e+01	-3.306573e-03
-2.600000e+01	-3.296983e-03
-2.700000e+01	-3.288163e-03
-2.800000e+01	-3.277047e-03
-2.900000e+01	-3.266433e-03
-3.000000e+01	-3.258723e-03
-3.100000e+01	-3.246090e-03
-3.200000e+01	-3.234720e-03
-3.300000e+01	-3.224133e-03
-3.400000e+01	-3.212843e-03
-3.500000e+01	-3.201557e-03
-3.600000e+01	-3.189977e-03
-3.700000e+01	-3.178110e-03
