Magnetic field (mT)	 Magnetization (arb. units)
1.200000e+02	-1.273547e-03
1.150000e+02	-1.277573e-03
1.100000e+02	-1.277457e-03
1.050000e+02	-1.277563e-03
1.000000e+02	-1.277337e-03
9.500000e+01	-1.275953e-03
9.000000e+01	-1.276467e-03
8.500000e+01	-1.275163e-03
8.000000e+01	-1.273470e-03
7.500000e+01	-1.273080e-03
7.000000e+01	-1.272043e-03
6.500000e+01	-1.272870e-03
6.000000e+01	-1.270723e-03
5.500000e+01	-1.267977e-03
5.000000e+01	-1.267763e-03
4.500000e+01	-1.263730e-03
4.000000e+01	-1.261320e-03
3.500000e+01	-1.258850e-03
3.000000e+01	-1.255100e-03
2.500000e+01	-1.251630e-03
2.000000e+01	-1.242900e-03
1.900000e+01	-1.242043e-03
1.800000e+01	-1.241927e-03
1.700000e+01	-1.241017e-03
1.600000e+01	-1.237673e-03
1.500000e+01	-1.237423e-03
1.400000e+01	-1.236493e-03
1.300000e+01	-1.234493e-03
1.200000e+01	-1.232517e-03
1.100000e+01	-1.231547e-03
1.000000e+01	-1.229813e-03
9.000000e+00	-1.226787e-03
8.000000e+00	-1.225110e-03
7.000000e+00	-1.223003e-03
6.000000e+00	-1.220923e-03
5.000000e+00	-1.217590e-03
4.000000e+00	-1.215393e-03
3.000000e+00	-1.210577e-03
2.000000e+00	-1.209300e-03
1.000000e+00	-1.208433e-03
0.000000e+00	-1.203360e-03
-1.000000e+00	-1.199870e-03
-2.000000e+00	-1.195937e-03
-3.000000e+00	-1.194927e-03
-4.000000e+00	-1.190437e-03
-5.000000e+00	-1.184803e-03
-6.000000e+00	-1.179867e-03
-7.000000e+00	-1.176043e-03
-8.000000e+00	-1.169377e-03
-9.000000e+00	-1.165937e-03
-1.000000e+01	-1.160043e-03
-1.100000e+01	-1.153627e-03
-1.200000e+01	-1.146703e-03
-1.300000e+01	-1.141067e-03
-1.400000e+01	-1.134600e-03
-1.500000e+01	-1.127430e-03
-1.600000e+01	-1.119970e-03
-1.700000e+01	-1.112593e-03
-1.800000e+01	-1.104153e-03
-1.900000e+01	-1.095413e-03
-2.000000e+01	-1.088543e-03
-2.100000e+01	-1.080077e-03
-2.200000e+01	-1.069497e-03
-2.300000e+01	-1.060817e-03
-2.400000e+01	-1.047450e-03
-2.500000e+01	-1.037700e-03
-2.600000e+01	-1.028277e-03
-2.700000e+01	-1.015720e-03
-2.800000e+01	-1.006614e-03
-2.900000e+01	-9.933733e-04
-3.000000e+01	-9.835570e-04
-3.100000e+01	-9.727283e-04
-3.200000e+01	-9.607297e-04
-3.300000e+01	-9.471537e-04
-3.400000e+01	-9.361137e-04
-3.500000e+01	-9.235523e-04
-3.600000e+01	-9.102383e-04
-3.700000e+01	-8.969697e-04
-3.800000e+01	-8.830267e-04
-3.900000e+01	-8.698507e-04
-4.000000e+01	-8.576033e-04
-4.100000e+01	-8.419750e-04
-4.200000e+01	-8.265130e-04
-4.300000e+01	-8.125780e-04
-4.400000e+01	-7.967373e-04
-4.500000e+01	-7.815613e-04
-4.600000e+01	-7.629843e-04
-4.700000e+01	-7.464260e-04
-4.800000e+01	-7.232633e-04
-4.900000e+01	-7.038820e-04
-5.000000e+01	-6.743837e-04
-5.100000e+01	-6.468967e-04
-5.200000e+01	-6.112983e-04
-5.300000e+01	-5.633573e-04
-5.400000e+01	-5.074907e-04
-5.500000e+01	-4.310053e-04
