x-axis,1,2
second,Volt,Volt
-50.1000E-06,+69.8749995E-03,+25.0000954E-03
-50.0000E-06,+69.2499995E-03,-37.4999046E-03
-49.9000E-06,+69.2499995E-03,+25.0000954E-03
-49.8000E-06,+69.8749995E-03,-37.4999046E-03
-49.7000E-06,+70.4999994E-03,-37.4999046E-03
-49.6000E-06,+69.8749995E-03,-37.4999046E-03
-49.5000E-06,+69.8749995E-03,-37.4999046E-03
-49.4000E-06,+69.8749995E-03,-37.4999046E-03
-49.3000E-06,+69.8749995E-03,-37.4999046E-03
-49.2000E-06,+69.8749995E-03,-37.4999046E-03
-49.1000E-06,+69.8749995E-03,-37.4999046E-03
-49.0000E-06,+69.8749995E-03,-37.4999046E-03
-48.9000E-06,+69.8749995E-03,-37.4999046E-03
-48.8000E-06,+69.8749995E-03,-37.4999046E-03
-48.7000E-06,+69.2499995E-03,-37.4999046E-03
-48.6000E-06,+69.8749995E-03,-37.4999046E-03
-48.5000E-06,+69.8749995E-03,-37.4999046E-03
-48.4000E-06,+69.2499995E-03,-37.4999046E-03
-48.3000E-06,+69.8749995E-03,-37.4999046E-03
-48.2000E-06,+69.2499995E-03,-37.4999046E-03
-48.1000E-06,+69.8749995E-03,-37.4999046E-03
-48.0000E-06,+69.8749995E-03,-37.4999046E-03
-47.9000E-06,+69.8749995E-03,+25.0000954E-03
-47.8000E-06,+69.8749995E-03,-37.4999046E-03
-47.7000E-06,+69.8749995E-03,-37.4999046E-03
-47.6000E-06,+69.2499995E-03,-37.4999046E-03
-47.5000E-06,+69.8749995E-03,+25.0000954E-03
-47.4000E-06,+68.6249995E-03,-37.4999046E-03
-47.3000E-06,+68.6249995E-03,-37.4999046E-03
-47.2000E-06,+68.6249995E-03,-37.4999046E-03
-47.1000E-06,+69.2499995E-03,-37.4999046E-03
-47.0000E-06,+68.6249995E-03,-37.4999046E-03
-46.9000E-06,+69.8749995E-03,+25.0000954E-03
-46.8000E-06,+68.6249995E-03,+25.0000954E-03
-46.7000E-06,+69.2499995E-03,-37.4999046E-03
-46.6000E-06,+68.6249995E-03,-37.4999046E-03
-46.5000E-06,+69.2499995E-03,-37.4999046E-03
-46.4000E-06,+68.6249995E-03,-37.4999046E-03
-46.3000E-06,+69.2499995E-03,+25.0000954E-03
-46.2000E-06,+69.2499995E-03,-37.4999046E-03
-46.1000E-06,+69.8749995E-03,-37.4999046E-03
-46.0000E-06,+68.6249995E-03,-37.4999046E-03
-45.9000E-06,+69.8749995E-03,+25.0000954E-03
-45.8000E-06,+68.6249995E-03,-37.4999046E-03
