Voltage (V)	Current (A)	Resistance (Ohm)	Power (W)	Time(s)
4.546546E-1	1.751609E-7	2.595640E+6	7.963771E-8	4.510000E+1
4.547393E-1	1.750260E-7	2.598124E+6	7.959120E-8	4.520000E+1
4.547477E-1	1.753785E-7	2.592950E+6	7.975297E-8	4.530000E+1
4.613433E-1	2.121632E-7	2.174474E+6	9.788007E-8	4.540000E+1
4.613519E-1	2.195062E-7	2.101772E+6	1.012696E-7	4.550000E+1
4.613603E-1	2.205411E-7	2.091947E+6	1.017489E-7	4.560000E+1
4.614110E-1	2.179925E-7	2.116637E+6	1.005841E-7	4.570000E+1
4.614363E-1	2.104684E-7	2.192426E+6	9.711776E-8	4.580000E+1
4.646625E-1	2.307818E-7	2.013428E+6	1.072356E-7	4.590000E+1
4.647046E-1	2.277414E-7	2.040492E+6	1.058325E-7	4.600000E+1
4.646709E-1	2.261493E-7	2.054709E+6	1.050850E-7	4.610000E+1
4.647384E-1	2.319242E-7	2.003837E+6	1.077841E-7	4.620000E+1
4.647131E-1	2.343523E-7	1.982968E+6	1.089066E-7	4.630000E+1
4.714527E-1	2.817604E-7	1.673240E+6	1.328367E-7	4.640000E+1
4.714694E-1	2.820792E-7	1.671408E+6	1.329917E-7	4.650000E+1
4.714102E-1	2.814299E-7	1.675054E+6	1.326689E-7	4.660000E+1
4.714610E-1	2.814027E-7	1.675396E+6	1.326704E-7	4.670000E+1
4.714611E-1	2.811491E-7	1.676908E+6	1.325509E-7	4.680000E+1
4.747714E-1	3.093764E-7	1.534608E+6	1.468831E-7	4.690000E+1
4.747968E-1	3.095457E-7	1.533850E+6	1.469713E-7	4.700000E+1
4.747377E-1	3.103800E-7	1.529537E+6	1.473491E-7	4.710000E+1
4.748223E-1	3.095931E-7	1.533698E+6	1.470017E-7	4.720000E+1
4.747379E-1	3.095447E-7	1.533665E+6	1.469526E-7	4.730000E+1
4.814519E-1	3.744757E-7	1.285669E+6	1.802920E-7	4.740000E+1
4.814602E-1	3.748260E-7	1.284490E+6	1.804638E-7	4.750000E+1
4.814689E-1	3.748883E-7	1.284300E+6	1.804971E-7	4.760000E+1
4.814689E-1	3.753914E-7	1.282578E+6	1.807393E-7	4.770000E+1
4.814857E-1	3.749487E-7	1.284138E+6	1.805324E-7	4.780000E+1
4.848551E-1	4.133448E-7	1.173004E+6	2.004123E-7	4.790000E+1
4.848469E-1	4.138252E-7	1.171622E+6	2.006419E-7	4.800000E+1
4.848806E-1	4.129115E-7	1.174297E+6	2.002128E-7	4.810000E+1
4.848131E-1	4.136348E-7	1.172080E+6	2.005356E-7	4.820000E+1
4.849316E-1	4.137545E-7	1.172027E+6	2.006426E-7	4.830000E+1
4.916202E-1	5.030354E-7	9.773074E+5	2.473024E-7	4.840000E+1
4.916370E-1	5.039255E-7	9.756145E+5	2.477484E-7	4.850000E+1
4.915946E-1	5.035015E-7	9.763518E+5	2.475186E-7	4.860000E+1
4.915863E-1	5.027558E-7	9.777834E+5	2.471479E-7	4.870000E+1
4.916284E-1	5.036181E-7	9.761929E+5	2.475930E-7	4.880000E+1
4.949982E-1	5.550376E-7	8.918282E+5	2.747426E-7	4.890000E+1
4.950320E-1	5.558682E-7	8.905564E+5	2.751725E-7	4.900000E+1
4.950067E-1	5.551585E-7	8.916493E+5	2.748072E-7	4.910000E+1
4.950152E-1	5.547253E-7	8.923610E+5	2.745975E-7	4.920000E+1
4.949645E-1	5.553367E-7	8.912872E+5	2.748720E-7	4.930000E+1
5.017715E-1	6.757824E-7	7.425045E+5	3.390883E-7	4.940000E+1
5.017629E-1	6.761731E-7	7.420628E+5	3.392786E-7	4.950000E+1
5.017630E-1	6.768661E-7	7.413032E+5	3.396264E-7	4.960000E+1
5.017883E-1	6.765403E-7	7.416976E+5	3.394800E-7	4.970000E+1
5.017544E-1	6.760977E-7	7.421330E+5	3.392350E-7	4.980000E+1
5.052172E-1	7.461509E-7	6.770979E+5	3.769683E-7	4.990000E+1
5.052001E-1	7.472770E-7	6.760547E+5	3.775244E-7	5.000000E+1
5.052257E-1	7.460151E-7	6.772325E+5	3.769060E-7	5.010000E+1
5.052423E-1	7.463487E-7	6.769521E+5	3.770869E-7	5.020000E+1
5.052509E-1	7.471228E-7	6.762622E+5	3.774845E-7	5.030000E+1
5.120748E-1	9.128817E-7	5.609432E+5	4.674637E-7	5.040000E+1
5.121082E-1	9.134471E-7	5.606326E+5	4.677838E-7	5.050000E+1
5.120916E-1	9.128767E-7	5.609647E+5	4.674765E-7	5.060000E+1
5.121171E-1	9.124848E-7	5.612336E+5	4.672991E-7	5.070000E+1
5.120832E-1	9.129561E-7	5.609067E+5	4.675095E-7	5.080000E+1
5.155964E-1	1.011154E-6	5.099089E+5	5.213474E-7	5.090000E+1
5.156386E-1	1.012510E-6	5.092677E+5	5.220892E-7	5.100000E+1
5.156302E-1	1.014280E-6	5.083707E+5	5.229934E-7	5.110000E+1
5.155710E-1	1.014036E-6	5.084346E+5	5.228076E-7	5.120000E+1
5.156133E-1	1.013530E-6	5.087302E+5	5.225895E-7	5.130000E+1
5.205961E-1	1.200151E-6	4.337755E+5	6.247939E-7	5.160000E+1
5.206723E-1	1.203321E-6	4.326961E+5	6.265359E-7	5.170000E+1
5.207059E-1	1.203751E-6	4.325694E+5	6.268002E-7	5.180000E+1
5.206637E-1	1.203276E-6	4.327051E+5	6.265021E-7	5.190000E+1
5.206466E-1	1.203132E-6	4.327427E+5	6.264066E-7	5.200000E+1
5.239997E-1	1.328596E-6	3.944011E+5	6.961839E-7	5.210000E+1
5.239657E-1	1.328965E-6	3.942660E+5	6.963321E-7	5.220000E+1
5.239998E-1	1.327874E-6	3.946156E+5	6.958057E-7	5.230000E+1
5.239743E-1	1.330202E-6	3.939058E+5	6.969917E-7	5.240000E+1
5.239659E-1	1.328993E-6	3.942578E+5	6.963470E-7	5.250000E+1
5.306634E-1	1.627565E-6	3.260474E+5	8.636892E-7	5.260000E+1
5.306548E-1	1.625286E-6	3.264993E+5	8.624658E-7	5.260000E+1
5.306628E-1	1.627095E-6	3.261413E+5	8.634388E-7	5.270000E+1
5.306633E-1	1.622074E-6	3.271511E+5	8.607751E-7	5.290000E+1
5.306463E-1	1.622061E-6	3.271432E+5	8.607407E-7	5.300000E+1
5.340073E-1	1.800813E-6	2.965368E+5	9.616473E-7	5.310000E+1
5.338637E-1	1.799850E-6	2.966157E+5	9.608746E-7	5.320000E+1
5.339905E-1	1.799228E-6	2.967887E+5	9.607707E-7	5.320000E+1
5.339567E-1	1.799763E-6	2.966817E+5	9.609955E-7	5.330000E+1
5.339990E-1	1.799768E-6	2.967044E+5	9.610743E-7	5.350000E+1
5.406455E-1	2.211428E-6	2.444780E+5	1.195599E-6	5.360000E+1
5.406793E-1	2.208029E-6	2.448697E+5	1.193836E-6	5.360000E+1
5.406708E-1	2.210394E-6	2.446038E+5	1.195095E-6	5.370000E+1
5.406284E-1	2.209663E-6	2.446655E+5	1.194607E-6	5.380000E+1
5.406795E-1	2.211705E-6	2.444628E+5	1.195824E-6	5.400000E+1
5.476551E-1	2.739066E-6	1.999423E+5	1.500063E-6	5.410000E+1
5.476213E-1	2.739622E-6	1.998894E+5	1.500275E-6	5.420000E+1
5.475958E-1	2.740686E-6	1.998025E+5	1.500788E-6	5.420000E+1
5.476044E-1	2.742361E-6	1.996836E+5	1.501729E-6	5.430000E+1
5.476637E-1	2.742928E-6	1.996639E+5	1.502202E-6	5.440000E+1
5.510585E-1	3.050547E-6	1.806425E+5	1.681030E-6	5.460000E+1
5.508646E-1	3.042263E-6	1.810707E+5	1.675875E-6	5.470000E+1
5.510078E-1	3.043412E-6	1.810494E+5	1.676944E-6	5.470000E+1
5.509656E-1	3.050224E-6	1.806312E+5	1.680568E-6	5.480000E+1
5.509742E-1	3.050792E-6	1.806004E+5	1.680908E-6	5.490000E+1
5.576206E-1	3.759238E-6	1.483334E+5	2.096229E-6	5.500000E+1
5.576627E-1	3.756139E-6	1.484670E+5	2.094659E-6	5.510000E+1
5.576965E-1	3.755980E-6	1.484823E+5	2.094697E-6	5.520000E+1
5.576627E-1	3.762296E-6	1.482240E+5	2.098092E-6	5.530000E+1
5.576375E-1	3.758902E-6	1.483512E+5	2.096105E-6	5.540000E+1
5.610663E-1	4.176266E-6	1.343464E+5	2.343162E-6	5.550000E+1
5.610833E-1	4.181661E-6	1.341771E+5	2.346260E-6	5.560000E+1
5.610917E-1	4.182384E-6	1.341560E+5	2.346701E-6	5.570000E+1
5.611343E-1	4.181650E-6	1.341897E+5	2.346467E-6	5.580000E+1
5.610662E-1	4.182027E-6	1.341613E+5	2.346394E-6	5.590000E+1
5.677888E-1	5.174612E-6	1.097259E+5	2.938087E-6	5.600000E+1
5.678396E-1	5.169077E-6	1.098532E+5	2.935207E-6	5.610000E+1
5.678142E-1	5.173845E-6	1.097470E+5	2.937783E-6	5.620000E+1
5.678225E-1	5.173259E-6	1.097611E+5	2.937493E-6	5.630000E+1
5.678056E-1	5.162709E-6	1.099821E+5	2.931415E-6	5.640000E+1
5.712600E-1	5.750167E-6	9.934668E+4	3.284840E-6	5.650000E+1
5.711584E-1	5.742731E-6	9.945763E+4	3.280009E-6	5.660000E+1
5.711753E-1	5.734933E-6	9.959581E+4	3.275652E-6	5.670000E+1
5.711754E-1	5.734525E-6	9.960291E+4	3.275420E-6	5.680000E+1
5.712092E-1	5.745284E-6	9.942227E+4	3.281759E-6	5.690000E+1
5.780495E-1	7.133024E-6	8.103849E+4	4.123241E-6	5.700000E+1
5.781258E-1	7.137064E-6	8.100331E+4	4.126121E-6	5.710000E+1
5.780499E-1	7.138036E-6	8.098165E+4	4.126141E-6	5.720000E+1
5.781174E-1	7.129864E-6	8.108393E+4	4.121898E-6	5.730000E+1
5.780413E-1	7.133297E-6	8.103424E+4	4.123340E-6	5.740000E+1
5.815039E-1	7.952005E-6	7.312670E+4	4.624122E-6	5.750000E+1
5.815379E-1	7.949022E-6	7.315842E+4	4.622658E-6	5.760000E+1
5.815715E-1	7.954151E-6	7.311547E+4	4.625908E-6	5.770000E+1
5.815549E-1	7.955868E-6	7.309761E+4	4.626774E-6	5.780000E+1
5.816225E-1	7.947123E-6	7.318655E+4	4.622226E-6	5.790000E+1
5.884460E-1	9.906133E-6	5.940219E+4	5.829224E-6	5.800000E+1
5.886235E-1	9.903360E-6	5.943675E+4	5.829350E-6	5.810000E+1
5.885813E-1	9.890980E-6	5.950687E+4	5.821646E-6	5.820000E+1
5.885474E-1	9.904696E-6	5.942105E+4	5.829383E-6	5.830000E+1
5.886151E-1	9.900273E-6	5.945443E+4	5.827450E-6	5.840000E+1
5.903041E-1	1.067780E-5	5.528331E+4	6.303149E-6	5.870000E+1
5.903042E-1	1.065574E-5	5.539777E+4	6.290128E-6	5.880000E+1
5.902281E-1	1.064855E-5	5.542803E+4	6.285073E-6	5.890000E+1
5.902618E-1	1.065324E-5	5.540679E+4	6.288201E-6	5.900000E+1
5.902703E-1	1.065599E-5	5.539329E+4	6.289914E-6	5.910000E+1
5.969002E-1	1.320414E-5	4.520553E+4	7.881554E-6	5.920000E+1
5.967985E-1	1.322737E-5	4.511846E+4	7.894075E-6	5.930000E+1
5.968747E-1	1.320084E-5	4.521490E+4	7.879247E-6	5.940000E+1
5.968747E-1	1.320333E-5	4.520638E+4	7.880734E-6	5.950000E+1
5.968916E-1	1.320019E-5	4.521841E+4	7.879083E-6	5.960000E+1
6.002950E-1	1.472023E-5	4.078027E+4	8.836480E-6	5.970000E+1
6.002443E-1	1.471724E-5	4.078511E+4	8.833939E-6	5.980000E+1
6.002443E-1	1.470784E-5	4.081118E+4	8.828297E-6	5.990000E+1
6.002699E-1	1.471093E-5	4.080435E+4	8.830528E-6	6.000000E+1
6.001427E-1	1.470310E-5	4.081743E+4	8.823958E-6	6.010000E+1
6.069165E-1	1.829966E-5	3.316545E+4	1.110637E-5	6.020000E+1
6.069503E-1	1.830221E-5	3.316268E+4	1.110853E-5	6.030000E+1
6.069161E-1	1.828242E-5	3.319670E+4	1.109590E-5	6.040000E+1
6.070089E-1	1.831738E-5	3.313841E+4	1.111881E-5	6.050000E+1
6.069754E-1	1.829861E-5	3.317057E+4	1.110681E-5	6.060000E+1
6.102437E-1	2.042974E-5	2.987036E+4	1.246712E-5	6.070000E+1
6.101847E-1	2.042322E-5	2.987701E+4	1.246194E-5	6.080000E+1
6.102183E-1	2.040468E-5	2.990580E+4	1.245131E-5	6.090000E+1
6.103030E-1	2.040213E-5	2.991369E+4	1.245148E-5	6.100000E+1
6.102775E-1	2.042124E-5	2.988445E+4	1.246262E-5	6.110000E+1
6.169999E-1	2.544442E-5	2.424893E+4	1.569920E-5	6.120000E+1
6.169577E-1	2.542393E-5	2.426681E+4	1.568549E-5	6.130000E+1
6.170084E-1	2.542866E-5	2.426429E+4	1.568970E-5	6.140000E+1
6.169916E-1	2.544162E-5	2.425127E+4	1.569727E-5	6.150000E+1
6.169831E-1	2.549361E-5	2.420148E+4	1.572913E-5	6.160000E+1
6.203445E-1	2.840725E-5	2.183754E+4	1.762228E-5	6.170000E+1
6.204120E-1	2.841349E-5	2.183512E+4	1.762807E-5	6.180000E+1
6.203274E-1	2.849646E-5	2.176858E+4	1.767713E-5	6.190000E+1
6.203105E-1	2.839288E-5	2.184740E+4	1.761240E-5	6.200000E+1
6.203021E-1	2.838659E-5	2.185194E+4	1.760826E-5	6.210000E+1
6.270332E-1	3.545362E-5	1.768601E+4	2.223060E-5	6.220000E+1
6.270839E-1	3.548439E-5	1.767211E+4	2.225169E-5	6.230000E+1
6.270583E-1	3.547725E-5	1.767494E+4	2.224630E-5	6.240000E+1
6.270499E-1	3.550662E-5	1.766008E+4	2.226442E-5	6.250000E+1
6.270669E-1	3.546926E-5	1.767917E+4	2.224160E-5	6.260000E+1
6.303771E-1	3.970692E-5	1.587575E+4	2.503033E-5	6.270000E+1
6.305043E-1	3.972814E-5	1.587047E+4	2.504876E-5	6.280000E+1
6.305125E-1	3.975987E-5	1.585801E+4	2.506910E-5	6.290000E+1
6.304449E-1	3.972949E-5	1.586844E+4	2.504725E-5	6.300000E+1
6.305296E-1	3.969854E-5	1.588294E+4	2.503110E-5	6.310000E+1
6.372434E-1	4.978113E-5	1.280090E+4	3.172270E-5	6.320000E+1
6.371846E-1	4.972480E-5	1.281422E+4	3.168388E-5	6.330000E+1
6.372268E-1	4.968113E-5	1.282633E+4	3.165815E-5	6.340000E+1
6.371759E-1	4.962443E-5	1.283996E+4	3.161949E-5	6.350000E+1
6.372351E-1	4.976361E-5	1.280524E+4	3.171112E-5	6.360000E+1
6.406894E-1	5.574985E-5	1.149222E+4	3.571834E-5	6.370000E+1
6.407232E-1	5.576341E-5	1.149003E+4	3.572891E-5	6.380000E+1
6.407233E-1	5.577287E-5	1.148808E+4	3.573498E-5	6.390000E+1
6.407063E-1	5.585162E-5	1.147158E+4	3.578448E-5	6.400000E+1
6.406642E-1	5.590994E-5	1.145886E+4	3.581950E-5	6.410000E+1
6.474966E-1	7.011356E-5	9.234970E+3	4.539829E-5	6.410000E+1
6.475132E-1	7.010513E-5	9.236317E+3	4.539400E-5	6.430000E+1
6.474712E-1	7.024563E-5	9.217245E+3	4.548202E-5	6.440000E+1
6.475134E-1	7.021563E-5	9.221784E+3	4.546556E-5	6.450000E+1
6.475216E-1	7.008641E-5	9.238904E+3	4.538246E-5	6.460000E+1
6.509080E-1	7.871337E-5	8.269345E+3	5.123516E-5	6.460000E+1
6.510179E-1	7.878756E-5	8.262953E+3	5.129211E-5	6.480000E+1
6.510011E-1	7.876529E-5	8.265076E+3	5.127629E-5	6.490000E+1
6.509590E-1	7.876560E-5	8.264509E+3	5.127318E-5	6.500000E+1
6.509501E-1	7.870048E-5	8.271234E+3	5.123009E-5	6.510000E+1
6.579853E-1	9.927628E-5	6.627820E+3	6.532233E-5	6.510000E+1
6.580443E-1	9.948067E-5	6.614796E+3	6.546269E-5	6.520000E+1
6.578920E-1	9.951909E-5	6.610712E+3	6.547281E-5	6.540000E+1
6.579598E-1	9.944409E-5	6.616379E+3	6.543021E-5	6.550000E+1
6.580108E-1	9.950173E-5	6.613059E+3	6.547321E-5	6.560000E+1
6.597421E-1	1.077931E-4	6.120448E+3	7.111565E-5	6.580000E+1
6.597251E-1	1.077599E-4	6.122176E+3	7.109191E-5	6.590000E+1
6.596998E-1	1.078480E-4	6.116941E+3	7.114730E-5	6.600000E+1
6.596828E-1	1.080189E-4	6.107105E+3	7.125821E-5	6.610000E+1
6.597335E-1	1.079189E-4	6.113234E+3	7.119771E-5	6.620000E+1
6.662952E-1	1.354830E-4	4.917925E+3	9.027167E-5	6.630000E+1
6.663974E-1	1.356483E-4	4.912685E+3	9.039567E-5	6.640000E+1
6.663885E-1	1.354851E-4	4.918537E+3	9.028571E-5	6.650000E+1
6.663883E-1	1.355434E-4	4.916420E+3	9.032454E-5	6.660000E+1
6.663797E-1	1.355341E-4	4.916694E+3	9.031717E-5	6.670000E+1
6.697328E-1	1.518603E-4	4.410190E+3	1.017058E-4	6.680000E+1
6.697244E-1	1.516296E-4	4.416845E+3	1.015500E-4	6.690000E+1
6.697243E-1	1.517150E-4	4.414358E+3	1.016072E-4	6.700000E+1
6.697158E-1	1.518890E-4	4.409245E+3	1.017225E-4	6.710000E+1
6.697583E-1	1.518018E-4	4.412058E+3	1.016705E-4	6.720000E+1
6.763794E-1	1.902784E-4	3.554683E+3	1.287004E-4	6.730000E+1
6.764048E-1	1.904395E-4	3.551809E+3	1.288142E-4	6.740000E+1
6.763962E-1	1.904853E-4	3.550910E+3	1.288435E-4	6.750000E+1
6.763707E-1	1.901350E-4	3.557318E+3	1.286017E-4	6.760000E+1
6.763288E-1	1.901540E-4	3.556742E+3	1.286066E-4	6.770000E+1
6.796558E-1	2.135441E-4	3.182742E+3	1.451365E-4	6.780000E+1
6.796476E-1	2.131271E-4	3.188931E+3	1.448513E-4	6.790000E+1
6.797407E-1	2.133004E-4	3.186776E+3	1.449890E-4	6.800000E+1
6.796984E-1	2.133283E-4	3.186161E+3	1.449989E-4	6.810000E+1
6.797405E-1	2.136417E-4	3.181685E+3	1.452209E-4	6.820000E+1
6.864377E-1	2.684495E-4	2.557046E+3	1.842739E-4	6.830000E+1
6.864293E-1	2.689559E-4	2.552200E+3	1.846192E-4	6.840000E+1
6.864969E-1	2.690798E-4	2.551276E+3	1.847224E-4	6.850000E+1
6.864462E-1	2.684529E-4	2.557045E+3	1.842785E-4	6.860000E+1
6.864547E-1	2.683053E-4	2.558484E+3	1.841794E-4	6.870000E+1
6.898159E-1	3.020061E-4	2.284112E+3	2.083286E-4	6.880000E+1
6.897060E-1	3.009172E-4	2.292013E+3	2.075444E-4	6.890000E+1
6.897485E-1	3.007466E-4	2.293454E+3	2.074395E-4	6.900000E+1
6.897399E-1	3.009458E-4	2.291907E+3	2.075743E-4	6.910000E+1
6.897992E-1	3.012737E-4	2.289610E+3	2.078184E-4	6.920000E+1
6.964877E-1	3.791080E-4	1.837175E+3	2.640441E-4	6.930000E+1
6.964875E-1	3.793247E-4	1.836125E+3	2.641949E-4	6.940000E+1
6.965383E-1	3.791864E-4	1.836928E+3	2.641179E-4	6.950000E+1
6.965554E-1	3.793233E-4	1.836311E+3	2.642197E-4	6.960000E+1
6.965215E-1	3.797516E-4	1.834150E+3	2.645052E-4	6.970000E+1
6.999756E-1	4.258364E-4	1.643766E+3	2.980751E-4	6.980000E+1
6.998402E-1	4.265145E-4	1.640836E+3	2.984920E-4	6.990000E+1
6.998657E-1	4.266723E-4	1.640289E+3	2.986133E-4	7.000000E+1
6.999420E-1	4.265240E-4	1.641038E+3	2.985421E-4	7.010000E+1
6.998660E-1	4.263108E-4	1.641680E+3	2.983604E-4	7.020000E+1
7.066135E-1	5.386628E-4	1.311792E+3	3.806264E-4	7.030000E+1
7.066813E-1	5.389026E-4	1.311334E+3	3.808324E-4	7.040000E+1
7.066728E-1	5.388178E-4	1.311525E+3	3.807679E-4	7.050000E+1
7.066643E-1	5.386337E-4	1.311957E+3	3.806332E-4	7.060000E+1
7.067237E-1	5.381337E-4	1.313286E+3	3.803118E-4	7.070000E+1
7.101521E-1	6.062468E-4	1.171391E+3	4.305274E-4	7.080000E+1
7.101436E-1	6.058619E-4	1.172121E+3	4.302490E-4	7.090000E+1
7.101778E-1	6.066513E-4	1.170652E+3	4.308303E-4	7.100000E+1
7.102197E-1	6.054354E-4	1.173073E+3	4.299921E-4	7.110000E+1
7.101440E-1	6.067301E-4	1.170445E+3	4.308657E-4	7.120000E+1
7.170861E-1	7.671972E-4	9.346829E+2	5.501464E-4	7.130000E+1
7.170271E-1	7.673866E-4	9.343753E+2	5.502370E-4	7.140000E+1
7.170182E-1	7.688095E-4	9.326344E+2	5.512504E-4	7.150000E+1
7.170606E-1	7.680986E-4	9.335528E+2	5.507732E-4	7.160000E+1
7.170100E-1	7.685912E-4	9.328886E+2	5.510876E-4	7.170000E+1
7.205657E-1	8.652206E-4	8.328115E+2	6.234483E-4	7.180000E+1
7.205148E-1	8.669479E-4	8.310935E+2	6.246488E-4	7.190000E+1
7.205067E-1	8.670232E-4	8.310120E+2	6.246960E-4	7.200000E+1
7.205408E-1	8.674861E-4	8.306079E+2	6.250591E-4	7.210000E+1
7.205742E-1	8.667584E-4	8.313438E+2	6.245637E-4	7.220000E+1
7.257760E-1	1.061392E-3	6.837964E+2	7.703328E-4	7.250000E+1
7.257764E-1	1.059171E-3	6.852306E+2	7.687213E-4	7.260000E+1
7.257764E-1	1.062231E-3	6.832567E+2	7.709422E-4	7.270000E+1
7.257593E-1	1.061788E-3	6.835256E+2	7.706025E-4	7.280000E+1
7.257849E-1	1.061099E-3	6.839936E+2	7.701296E-4	7.290000E+1
7.291124E-1	1.189346E-3	6.130364E+2	8.671669E-4	7.300000E+1
7.290530E-1	1.189308E-3	6.130061E+2	8.670686E-4	7.310000E+1
7.291124E-1	1.187321E-3	6.140820E+2	8.656905E-4	7.320000E+1
7.291633E-1	1.187043E-3	6.142686E+2	8.655482E-4	7.330000E+1
7.290699E-1	1.190379E-3	6.124687E+2	8.678695E-4	7.340000E+1
7.357757E-1	1.495343E-3	4.920448E+2	1.100237E-3	7.350000E+1
7.357756E-1	1.497385E-3	4.913737E+2	1.101739E-3	7.360000E+1
7.357673E-1	1.499008E-3	4.908361E+2	1.102921E-3	7.360000E+1
7.357335E-1	1.498733E-3	4.909036E+2	1.102668E-3	7.380000E+1
7.357249E-1	1.497390E-3	4.913382E+2	1.101667E-3	7.390000E+1
7.424392E-1	1.884494E-3	3.939727E+2	1.399122E-3	7.400000E+1
7.424222E-1	1.886946E-3	3.934517E+2	1.400911E-3	7.410000E+1
7.423803E-1	1.885466E-3	3.937384E+2	1.399733E-3	7.410000E+1
7.423967E-1	1.886389E-3	3.935544E+2	1.400449E-3	7.420000E+1
7.423373E-1	1.884175E-3	3.939853E+2	1.398693E-3	7.440000E+1
7.457498E-1	2.110811E-3	3.533001E+2	1.574137E-3	7.450000E+1
7.457581E-1	2.111324E-3	3.532182E+2	1.574537E-3	7.460000E+1
7.456652E-1	2.114649E-3	3.526189E+2	1.576820E-3	7.460000E+1
7.457668E-1	2.116732E-3	3.523199E+2	1.578588E-3	7.470000E+1
7.456906E-1	2.115667E-3	3.524612E+2	1.577633E-3	7.480000E+1
7.524047E-1	2.652692E-3	2.836382E+2	1.995898E-3	7.500000E+1
7.524894E-1	2.654303E-3	2.834979E+2	1.997335E-3	7.510000E+1
7.524300E-1	2.654884E-3	2.834135E+2	1.997614E-3	7.520000E+1
7.524301E-1	2.653771E-3	2.835324E+2	1.996777E-3	7.520000E+1
7.524218E-1	2.658758E-3	2.829975E+2	2.000507E-3	7.530000E+1
7.559521E-1	2.987807E-3	2.530124E+2	2.258639E-3	7.550000E+1
7.558419E-1	2.992178E-3	2.526059E+2	2.261614E-3	7.560000E+1
7.558928E-1	2.991908E-3	2.526457E+2	2.261562E-3	7.570000E+1
7.558671E-1	2.993413E-3	2.525101E+2	2.262622E-3	7.570000E+1
7.559179E-1	2.995656E-3	2.523380E+2	2.264470E-3	7.580000E+1
7.626996E-1	3.753485E-3	2.031977E+2	2.862782E-3	7.600000E+1
7.626994E-1	3.763362E-3	2.026644E+2	2.870314E-3	7.610000E+1
7.626485E-1	3.768052E-3	2.023986E+2	2.873699E-3	7.610000E+1
7.627081E-1	3.764625E-3	2.025987E+2	2.871310E-3	7.620000E+1
7.626739E-1	3.770850E-3	2.022552E+2	2.875929E-3	7.630000E+1
7.660778E-1	4.220581E-3	1.815100E+2	3.233293E-3	7.640000E+1
7.661117E-1	4.219913E-3	1.815468E+2	3.232925E-3	7.660000E+1
7.660607E-1	4.220660E-3	1.815026E+2	3.233282E-3	7.670000E+1
7.661536E-1	4.227966E-3	1.812109E+2	3.239271E-3	7.670000E+1
7.661201E-1	4.224863E-3	1.813361E+2	3.236752E-3	7.680000E+1
7.728848E-1	5.263921E-3	1.468268E+2	4.068405E-3	7.690000E+1
7.729272E-1	5.260572E-3	1.469284E+2	4.066039E-3	7.710000E+1
7.728844E-1	5.260326E-3	1.469271E+2	4.065624E-3	7.710000E+1
7.729353E-1	5.268604E-3	1.467059E+2	4.072290E-3	7.720000E+1
7.728593E-1	5.265798E-3	1.467696E+2	4.069721E-3	7.730000E+1
7.763135E-1	5.868061E-3	1.322947E+2	4.555455E-3	7.740000E+1
7.763045E-1	5.873982E-3	1.321598E+2	4.559999E-3	7.750000E+1
7.763727E-1	5.877160E-3	1.321000E+2	4.562867E-3	7.770000E+1
7.763472E-1	5.886476E-3	1.318866E+2	4.569949E-3	7.770000E+1
7.763048E-1	5.882719E-3	1.319636E+2	4.566783E-3	7.780000E+1
7.832472E-1	7.279880E-3	1.075907E+2	5.701946E-3	7.790000E+1
7.831036E-1	7.278574E-3	1.075903E+2	5.699878E-3	7.800000E+1
7.831969E-1	7.293495E-3	1.073829E+2	5.712243E-3	7.810000E+1
7.831460E-1	7.306780E-3	1.071807E+2	5.722276E-3	7.820000E+1
7.831967E-1	7.308063E-3	1.071688E+2	5.723651E-3	7.830000E+1
7.865658E-1	8.117413E-3	9.689858E+1	6.384879E-3	7.840000E+1
7.866932E-1	8.119534E-3	9.688896E+1	6.387582E-3	7.850000E+1
7.866083E-1	8.128104E-3	9.677636E+1	6.393634E-3	7.860000E+1
7.866087E-1	8.137812E-3	9.666096E+1	6.401274E-3	7.870000E+1
7.866085E-1	8.147049E-3	9.655134E+1	6.408538E-3	7.880000E+1
7.935165E-1	9.987176E-3	7.945354E+1	7.924989E-3	7.890000E+1
7.935672E-1	1.000012E-2	7.935577E+1	7.935767E-3	7.900000E+1
7.935163E-1	1.000468E-2	7.931451E+1	7.938877E-3	7.910000E+1
7.935504E-1	1.001903E-2	7.920431E+1	7.950605E-3	7.920000E+1
7.936012E-1	1.002220E-2	7.918433E+1	7.953630E-3	7.930000E+1
7.952731E-1	1.075905E-2	7.391667E+1	8.556383E-3	7.950000E+1
7.952818E-1	1.077226E-2	7.382683E+1	8.566982E-3	7.960000E+1
7.952986E-1	1.078918E-2	7.371261E+1	8.580620E-3	7.970000E+1
7.952141E-1	1.080005E-2	7.363059E+1	8.588352E-3	7.980000E+1
7.952230E-1	1.080126E-2	7.362317E+1	8.589410E-3	7.990000E+1
8.018941E-1	1.307956E-2	6.130895E+1	1.048842E-2	8.000000E+1
8.018860E-1	1.309030E-2	6.125803E+1	1.049693E-2	8.010000E+1
8.019279E-1	1.311683E-2	6.113733E+1	1.051875E-2	8.020000E+1
8.018941E-1	1.312410E-2	6.110088E+1	1.052414E-2	8.030000E+1
8.018862E-1	1.314850E-2	6.098690E+1	1.054360E-2	8.040000E+1
8.052556E-1	1.441708E-2	5.585428E+1	1.160943E-2	8.050000E+1
