Voltage (V)	Current (A)	Resistance (Ohm)	Power (W)	Time(s)
6.400943E+0	1.878049E-9	3.408294E+9	1.202128E-8	3.200000E+0
6.599392E+0	1.910276E-9	3.454680E+9	1.260666E-8	3.300000E+0
6.801012E+0	1.983305E-9	3.429131E+9	1.348848E-8	3.300000E+0
6.999593E+0	1.999396E-9	3.500854E+9	1.399496E-8	3.400000E+0
7.201156E+0	2.000536E-9	3.599613E+9	1.440617E-8	3.500000E+0
7.399625E+0	1.974392E-9	3.747799E+9	1.460976E-8	3.700000E+0
7.601188E+0	1.998128E-9	3.804155E+9	1.518815E-8	3.800000E+0
7.799543E+0	2.016458E-9	3.867942E+9	1.572745E-8	3.800000E+0
8.001228E+0	2.100172E-9	3.809797E+9	1.680396E-8	3.900000E+0
8.199665E+0	2.103763E-9	3.897618E+9	1.725015E-8	4.000000E+0
8.401304E+0	2.116729E-9	3.969003E+9	1.778328E-8	4.100000E+0
8.599754E+0	2.117955E-9	4.060404E+9	1.821389E-8	4.300000E+0
8.801453E+0	2.120404E-9	4.150838E+9	1.866264E-8	4.300000E+0
8.999537E+0	2.163825E-9	4.159087E+9	1.947342E-8	4.400000E+0
9.201261E+0	2.191489E-9	4.198634E+9	2.016446E-8	4.500000E+0
9.399488E+0	2.216155E-9	4.241350E+9	2.083072E-8	4.600000E+0
9.600884E+0	2.209439E-9	4.345394E+9	2.121257E-8	4.700000E+0
9.799294E+0	2.213917E-9	4.426225E+9	2.169482E-8	4.900000E+0
1.000097E+1	2.242554E-9	4.459634E+9	2.242772E-8	4.900000E+0
1.019928E+1	2.255986E-9	4.520986E+9	2.300943E-8	5.000000E+0
1.040109E+1	2.258897E-9	4.604499E+9	2.349499E-8	5.100000E+0
1.059940E+1	2.269205E-9	4.670975E+9	2.405221E-8	5.200000E+0
1.080112E+1	2.309414E-9	4.676996E+9	2.494426E-8	5.300000E+0
1.099944E+1	2.365462E-9	4.650018E+9	2.601876E-8	5.400000E+0
1.120112E+1	2.393931E-9	4.678965E+9	2.681471E-8	5.500000E+0
1.139951E+1	2.417245E-9	4.715910E+9	2.755541E-8	5.600000E+0
1.160120E+1	2.344555E-9	4.948146E+9	2.719965E-8	5.700000E+0
1.179942E+1	2.354058E-9	5.012374E+9	2.777652E-8	5.800000E+0
1.200130E+1	2.381006E-9	5.040432E+9	2.857517E-8	5.900000E+0
1.219962E+1	2.493862E-9	4.891858E+9	3.042417E-8	6.000000E+0
1.240133E+1	2.527103E-9	4.907331E+9	3.133944E-8	6.100000E+0
1.259951E+1	2.507212E-9	5.025307E+9	3.158964E-8	6.200000E+0
1.280102E+1	2.433084E-9	5.261232E+9	3.114596E-8	6.300000E+0
1.299947E+1	2.464509E-9	5.274669E+9	3.203731E-8	6.400000E+0
1.320107E+1	2.489597E-9	5.302493E+9	3.286534E-8	6.500000E+0
1.339957E+1	2.570478E-9	5.212871E+9	3.444330E-8	6.600000E+0
1.360122E+1	2.571915E-9	5.288363E+9	3.498118E-8	6.700000E+0
1.379987E+1	2.565876E-9	5.378230E+9	3.540876E-8	6.800000E+0
1.400152E+1	2.529088E-9	5.536193E+9	3.541108E-8	6.900000E+0
1.420008E+1	2.558486E-9	5.550189E+9	3.633071E-8	7.000000E+0
1.440160E+1	2.564567E-9	5.615607E+9	3.693387E-8	7.100000E+0
1.460006E+1	2.636665E-9	5.537321E+9	3.849547E-8	7.200000E+0
1.480177E+1	2.627080E-9	5.634305E+9	3.888543E-8	7.300000E+0
1.500024E+1	2.632062E-9	5.699045E+9	3.948156E-8	7.400000E+0
1.520181E+1	2.636411E-9	5.766100E+9	4.007822E-8	7.500000E+0
1.540038E+1	2.636625E-9	5.840944E+9	4.060503E-8	7.600000E+0
1.560200E+1	2.655968E-9	5.874318E+9	4.143841E-8	7.700000E+0
1.580049E+1	2.703443E-9	5.844580E+9	4.271572E-8	7.800000E+0
1.600209E+1	2.706315E-9	5.912870E+9	4.330670E-8	7.900000E+0
1.619989E+1	2.699174E-9	6.001795E+9	4.372632E-8	8.000000E+0
1.640166E+1	2.714300E-9	6.042685E+9	4.451903E-8	8.100000E+0
1.659997E+1	2.738459E-9	6.061792E+9	4.545834E-8	8.200000E+0
1.680180E+1	2.769374E-9	6.067003E+9	4.653047E-8	8.300000E+0
1.699999E+1	2.742385E-9	6.198980E+9	4.662052E-8	8.400000E+0
1.720198E+1	2.763715E-9	6.224224E+9	4.754137E-8	8.500000E+0
1.740031E+1	2.767684E-9	6.286957E+9	4.815856E-8	8.600000E+0
1.760206E+1	2.824027E-9	6.232964E+9	4.970869E-8	8.700000E+0
1.780023E+1	2.847891E-9	6.250320E+9	5.069311E-8	8.800000E+0
1.800207E+1	2.868674E-9	6.275398E+9	5.164207E-8	8.900000E+0
1.820037E+1	2.811950E-9	6.472508E+9	5.117853E-8	9.000000E+0
1.840211E+1	2.828210E-9	6.506628E+9	5.204503E-8	9.100000E+0
1.860039E+1	2.832306E-9	6.567225E+9	5.268200E-8	9.200000E+0
1.880228E+1	2.924891E-9	6.428369E+9	5.499462E-8	9.300000E+0
1.900067E+1	2.947741E-9	6.445841E+9	5.600905E-8	9.400000E+0
1.920242E+1	2.963412E-9	6.479835E+9	5.690468E-8	9.500000E+0
1.940069E+1	2.872729E-9	6.753401E+9	5.573292E-8	9.600000E+0
1.960173E+1	2.897353E-9	6.765392E+9	5.679313E-8	9.700000E+0
1.980015E+1	2.922399E-9	6.775307E+9	5.786394E-8	9.800000E+0
2.000160E+1	3.007760E-9	6.649999E+9	6.016001E-8	9.900000E+0
2.020017E+1	2.998214E-9	6.737401E+9	6.056443E-8	1.000000E+1
2.040164E+1	2.981319E-9	6.843159E+9	6.082380E-8	1.010000E+1
2.060026E+1	2.964805E-9	6.948268E+9	6.107575E-8	1.020000E+1
2.080191E+1	2.971351E-9	7.000826E+9	6.180978E-8	1.030000E+1
2.100042E+1	3.012701E-9	6.970629E+9	6.326799E-8	1.040000E+1
2.120196E+1	3.060894E-9	6.926721E+9	6.489695E-8	1.050000E+1
2.140046E+1	3.048731E-9	7.019465E+9	6.524425E-8	1.060000E+1
2.160197E+1	3.040913E-9	7.103778E+9	6.568971E-8	1.070000E+1
2.180053E+1	3.031498E-9	7.191339E+9	6.608826E-8	1.080000E+1
2.200209E+1	3.059500E-9	7.191401E+9	6.731539E-8	1.090000E+1
2.220063E+1	3.085305E-9	7.195603E+9	6.849571E-8	1.100000E+1
2.240232E+1	3.101991E-9	7.221917E+9	6.949180E-8	1.110000E+1
2.260083E+1	3.081507E-9	7.334343E+9	6.964462E-8	1.120000E+1
2.280239E+1	3.092191E-9	7.374185E+9	7.050935E-8	1.130000E+1
2.300027E+1	3.122643E-9	7.365642E+9	7.182163E-8	1.140000E+1
2.320205E+1	3.160573E-9	7.341090E+9	7.333177E-8	1.150000E+1
2.340048E+1	3.174511E-9	7.371365E+9	7.428508E-8	1.160000E+1
2.360192E+1	3.143591E-9	7.507949E+9	7.419478E-8	1.170000E+1
2.380029E+1	3.140511E-9	7.578477E+9	7.474507E-8	1.180000E+1
2.400220E+1	3.132147E-9	7.663178E+9	7.517842E-8	1.190000E+1
2.420057E+1	3.209736E-9	7.539738E+9	7.767744E-8	1.200000E+1
2.440234E+1	3.242133E-9	7.526631E+9	7.911563E-8	1.210000E+1
2.460058E+1	3.255564E-9	7.556473E+9	8.008876E-8	1.220000E+1
2.480238E+1	3.198417E-9	7.754580E+9	7.932835E-8	1.230000E+1
2.500064E+1	3.182999E-9	7.854429E+9	7.957701E-8	1.240000E+1
2.520249E+1	3.211595E-9	7.847344E+9	8.094019E-8	1.250000E+1
2.540064E+1	3.295647E-9	7.707330E+9	8.371154E-8	1.260000E+1
2.560256E+1	3.307811E-9	7.740031E+9	8.468843E-8	1.270000E+1
2.580090E+1	3.323142E-9	7.764008E+9	8.574005E-8	1.280000E+1
2.600276E+1	3.248511E-9	8.004517E+9	8.447025E-8	1.290000E+1
2.620100E+1	3.266926E-9	8.020078E+9	8.559673E-8	1.300000E+1
2.640269E+1	3.280019E-9	8.049554E+9	8.660132E-8	1.310000E+1
2.660106E+1	3.356382E-9	7.925516E+9	8.928332E-8	1.320000E+1
2.680287E+1	3.339742E-9	8.025431E+9	8.951467E-8	1.330000E+1
2.700110E+1	3.335852E-9	8.094214E+9	9.007167E-8	1.330000E+1
2.720291E+1	3.328044E-9	8.173843E+9	9.053248E-8	1.350000E+1
2.740130E+1	3.326521E-9	8.237224E+9	9.115100E-8	1.360000E+1
2.760287E+1	3.363309E-9	8.207057E+9	9.283698E-8	1.370000E+1
2.780138E+1	3.380374E-9	8.224350E+9	9.397906E-8	1.380000E+1
2.800281E+1	3.365546E-9	8.320436E+9	9.424475E-8	1.380000E+1
2.820140E+1	3.368378E-9	8.372398E+9	9.499298E-8	1.400000E+1
2.840297E+1	3.396802E-9	8.361680E+9	9.647927E-8	1.410000E+1
2.860151E+1	3.403519E-9	8.403511E+9	9.734578E-8	1.420000E+1
2.879972E+1	3.435618E-9	8.382690E+9	9.894484E-8	1.430000E+1
2.900162E+1	3.419781E-9	8.480549E+9	9.917919E-8	1.440000E+1
2.919991E+1	3.407957E-9	8.568157E+9	9.951204E-8	1.450000E+1
2.940162E+1	3.416951E-9	8.604636E+9	1.004639E-7	1.460000E+1
2.959992E+1	3.461510E-9	8.551158E+9	1.024604E-7	1.470000E+1
2.980129E+1	3.486725E-9	8.547072E+9	1.039089E-7	1.480000E+1
2.999967E+1	3.493907E-9	8.586282E+9	1.048161E-7	1.490000E+1
3.020146E+1	3.458892E-9	8.731542E+9	1.044636E-7	1.490000E+1
3.039972E+1	3.447403E-9	8.818151E+9	1.048001E-7	1.510000E+1
3.060152E+1	3.458804E-9	8.847428E+9	1.058447E-7	1.520000E+1
3.079998E+1	3.518149E-9	8.754598E+9	1.083589E-7	1.530000E+1
3.100140E+1	3.527906E-9	8.787479E+9	1.093700E-7	1.530000E+1
3.119989E+1	3.550376E-9	8.787771E+9	1.107713E-7	1.540000E+1
3.140142E+1	3.538507E-9	8.874200E+9	1.111141E-7	1.560000E+1
3.159993E+1	3.619267E-9	8.731030E+9	1.143686E-7	1.570000E+1
3.180155E+1	3.516167E-9	9.044380E+9	1.118196E-7	1.580000E+1
3.200007E+1	3.554519E-9	9.002644E+9	1.137449E-7	1.590000E+1
3.220148E+1	3.553542E-9	9.061798E+9	1.144293E-7	1.590000E+1
3.240014E+1	3.551559E-9	9.122794E+9	1.150710E-7	1.600000E+1
3.260176E+1	3.556251E-9	9.167452E+9	1.159400E-7	1.620000E+1
3.280012E+1	3.576353E-9	9.171388E+9	1.173048E-7	1.630000E+1
3.300165E+1	3.578253E-9	9.222839E+9	1.180883E-7	1.630000E+1
3.319941E+1	3.594133E-9	9.237112E+9	1.193231E-7	1.640000E+1
3.340103E+1	3.594219E-9	9.292987E+9	1.200506E-7	1.650000E+1
3.359949E+1	3.592445E-9	9.352820E+9	1.207043E-7	1.660000E+1
3.380118E+1	3.617196E-9	9.344581E+9	1.222655E-7	1.680000E+1
3.399961E+1	3.626022E-9	9.376559E+9	1.232833E-7	1.690000E+1
3.420136E+1	3.634514E-9	9.410160E+9	1.243053E-7	1.690000E+1
3.439974E+1	3.617661E-9	9.508835E+9	1.244466E-7	1.700000E+1
3.460118E+1	3.635188E-9	9.518402E+9	1.257818E-7	1.710000E+1
3.479954E+1	3.635442E-9	9.572300E+9	1.265117E-7	1.720000E+1
3.500127E+1	3.672104E-9	9.531666E+9	1.285283E-7	1.740000E+1
3.519968E+1	3.674005E-9	9.580738E+9	1.293238E-7	1.740000E+1
3.540128E+1	3.681563E-9	9.615829E+9	1.303320E-7	1.750000E+1
3.559959E+1	3.650265E-9	9.752604E+9	1.299479E-7	1.760000E+1
3.580150E+1	3.670455E-9	9.753968E+9	1.314078E-7	1.770000E+1
3.599974E+1	3.686969E-9	9.764047E+9	1.327299E-7	1.780000E+1
3.620158E+1	3.714341E-9	9.746434E+9	1.344650E-7	1.790000E+1
3.639978E+1	3.715438E-9	9.796901E+9	1.352411E-7	1.800000E+1
3.660120E+1	3.708049E-9	9.870743E+9	1.357190E-7	1.810000E+1
3.679959E+1	3.712104E-9	9.913405E+9	1.366039E-7	1.820000E+1
3.700123E+1	3.714002E-9	9.962631E+9	1.374226E-7	1.830000E+1
3.719958E+1	3.738373E-9	9.950741E+9	1.390659E-7	1.840000E+1
3.740149E+1	3.747793E-9	9.979604E+9	1.401730E-7	1.850000E+1
3.759980E+1	3.737783E-9	1.005939E+10	1.405399E-7	1.860000E+1
3.780150E+1	3.739725E-9	1.010810E+10	1.413672E-7	1.870000E+1
3.799983E+1	3.752988E-9	1.012522E+10	1.426129E-7	1.880000E+1
3.820129E+1	3.773726E-9	1.012296E+10	1.441612E-7	1.890000E+1
3.839965E+1	3.785720E-9	1.014329E+10	1.453703E-7	1.900000E+1
3.860141E+1	3.764138E-9	1.025505E+10	1.453010E-7	1.910000E+1
3.879983E+1	3.768532E-9	1.029574E+10	1.462184E-7	1.920000E+1
3.900139E+1	3.778964E-9	1.032066E+10	1.473848E-7	1.930000E+1
3.919992E+1	3.794676E-9	1.033024E+10	1.487510E-7	1.940000E+1
3.940157E+1	3.812837E-9	1.033392E+10	1.502318E-7	1.950000E+1
3.960001E+1	3.820650E-9	1.036473E+10	1.512978E-7	1.960000E+1
3.980150E+1	3.810176E-9	1.044611E+10	1.516507E-7	1.970000E+1
3.999989E+1	3.811022E-9	1.049584E+10	1.524405E-7	1.980000E+1
4.020164E+1	3.808276E-9	1.055639E+10	1.530989E-7	1.990000E+1
4.040007E+1	3.837418E-9	1.052793E+10	1.550320E-7	2.000000E+1
4.060180E+1	3.837125E-9	1.058131E+10	1.557942E-7	2.010000E+1
4.080029E+1	3.845401E-9	1.061015E+10	1.568935E-7	2.020000E+1
4.100203E+1	3.843164E-9	1.066882E+10	1.575775E-7	2.030000E+1
4.120038E+1	3.859129E-9	1.067608E+10	1.589976E-7	2.040000E+1
4.140201E+1	3.854356E-9	1.074162E+10	1.595781E-7	2.050000E+1
4.160039E+1	3.864788E-9	1.076395E+10	1.607767E-7	2.060000E+1
4.180207E+1	3.864959E-9	1.081566E+10	1.615633E-7	2.070000E+1
4.200023E+1	3.880247E-9	1.082411E+10	1.629713E-7	2.080000E+1
4.220198E+1	3.891186E-9	1.084553E+10	1.642158E-7	2.090000E+1
4.240031E+1	3.889541E-9	1.090111E+10	1.649177E-7	2.100000E+1
4.260219E+1	3.899212E-9	1.092585E+10	1.661150E-7	2.110000E+1
4.280053E+1	3.899042E-9	1.097719E+10	1.668811E-7	2.120000E+1
4.300235E+1	3.909137E-9	1.100047E+10	1.681021E-7	2.130000E+1
4.320052E+1	3.915472E-9	1.103329E+10	1.691504E-7	2.140000E+1
4.340203E+1	3.927595E-9	1.105054E+10	1.704656E-7	2.150000E+1
4.360034E+1	3.934565E-9	1.108136E+10	1.715484E-7	2.160000E+1
4.380206E+1	3.924047E-9	1.116247E+10	1.718813E-7	2.170000E+1
4.400032E+1	3.927974E-9	1.120178E+10	1.728321E-7	2.180000E+1
4.420228E+1	3.941363E-9	1.121497E+10	1.742172E-7	2.190000E+1
4.440056E+1	3.948967E-9	1.124359E+10	1.753363E-7	2.200000E+1
4.460227E+1	3.955091E-9	1.127718E+10	1.764060E-7	2.210000E+1
4.480066E+1	3.953657E-9	1.133145E+10	1.771264E-7	2.220000E+1
4.500230E+1	3.956063E-9	1.137553E+10	1.780319E-7	2.230000E+1
4.520066E+1	3.966454E-9	1.139574E+10	1.792863E-7	2.240000E+1
4.540230E+1	3.975406E-9	1.142080E+10	1.804926E-7	2.250000E+1
4.560055E+1	3.981742E-9	1.145241E+10	1.815696E-7	2.260000E+1
4.580212E+1	3.987360E-9	1.148683E+10	1.826295E-7	2.270000E+1
4.600070E+1	3.991202E-9	1.152553E+10	1.835981E-7	2.280000E+1
4.620238E+1	3.992218E-9	1.157311E+10	1.844500E-7	2.290000E+1
4.640084E+1	4.003495E-9	1.159008E+10	1.857655E-7	2.300000E+1
4.660232E+1	4.003999E-9	1.163894E+10	1.865956E-7	2.310000E+1
4.680019E+1	4.014856E-9	1.165675E+10	1.878960E-7	2.320000E+1
4.700195E+1	4.015789E-9	1.170429E+10	1.887499E-7	2.330000E+1
4.720033E+1	4.012406E-9	1.176360E+10	1.893869E-7	2.340000E+1
4.740186E+1	4.017052E-9	1.180016E+10	1.904157E-7	2.350000E+1
4.760035E+1	4.023344E-9	1.183104E+10	1.915126E-7	2.360000E+1
4.780206E+1	4.040705E-9	1.183013E+10	1.931540E-7	2.370000E+1
4.800051E+1	4.046153E-9	1.186325E+10	1.942174E-7	2.380000E+1
4.820200E+1	4.045981E-9	1.191355E+10	1.950244E-7	2.390000E+1
4.840048E+1	4.041378E-9	1.197623E+10	1.956046E-7	2.400000E+1
4.860223E+1	4.064021E-9	1.195915E+10	1.975205E-7	2.410000E+1
4.880072E+1	4.066346E-9	1.200112E+10	1.984406E-7	2.420000E+1
4.900232E+1	4.069089E-9	1.204258E+10	1.993948E-7	2.430000E+1
4.920036E+1	4.069173E-9	1.209100E+10	2.002048E-7	2.440000E+1
4.940227E+1	4.068624E-9	1.214225E+10	2.009993E-7	2.450000E+1
4.960058E+1	4.076016E-9	1.216889E+10	2.021728E-7	2.460000E+1
4.980237E+1	4.086450E-9	1.218720E+10	2.035149E-7	2.470000E+1
5.000052E+1	4.095105E-9	1.220983E+10	2.047574E-7	2.480000E+1
5.020192E+1	4.098358E-9	1.224928E+10	2.057454E-7	2.490000E+1
5.040030E+1	4.089998E-9	1.232282E+10	2.061371E-7	2.500000E+1
5.060205E+1	4.088222E-9	1.237752E+10	2.068724E-7	2.510000E+1
5.080043E+1	4.108665E-9	1.236422E+10	2.087219E-7	2.520000E+1
5.100208E+1	4.122094E-9	1.237286E+10	2.102354E-7	2.530000E+1
5.120055E+1	4.125941E-9	1.240942E+10	2.112504E-7	2.540000E+1
5.140219E+1	4.121631E-9	1.247132E+10	2.118609E-7	2.550000E+1
5.160049E+1	4.122009E-9	1.251829E+10	2.126977E-7	2.560000E+1
5.180216E+1	4.130205E-9	1.254227E+10	2.139535E-7	2.570000E+1
5.200059E+1	4.135656E-9	1.257372E+10	2.150566E-7	2.580000E+1
5.220232E+1	4.135569E-9	1.262277E+10	2.158863E-7	2.590000E+1
5.240060E+1	4.145410E-9	1.264063E+10	2.172220E-7	2.600000E+1
5.260243E+1	4.146171E-9	1.268699E+10	2.180987E-7	2.610000E+1
5.280063E+1	4.147945E-9	1.272935E+10	2.190141E-7	2.620000E+1
5.300223E+1	4.157743E-9	1.274784E+10	2.203697E-7	2.630000E+1
5.320065E+1	4.165515E-9	1.277169E+10	2.216081E-7	2.640000E+1
5.340221E+1	4.170627E-9	1.280436E+10	2.227207E-7	2.650000E+1
5.360076E+1	4.175358E-9	1.283740E+10	2.238024E-7	2.660000E+1
5.380243E+1	4.173371E-9	1.289184E+10	2.245375E-7	2.670000E+1
5.400084E+1	4.166653E-9	1.296024E+10	2.250028E-7	2.680000E+1
5.420242E+1	4.189376E-9	1.293807E+10	2.270743E-7	2.680000E+1
5.440108E+1	4.196347E-9	1.296391E+10	2.282858E-7	2.700000E+1
5.460276E+1	4.203023E-9	1.299131E+10	2.294967E-7	2.710000E+1
5.480119E+1	4.184985E-9	1.309472E+10	2.293422E-7	2.720000E+1
5.500278E+1	4.200529E-9	1.309425E+10	2.310408E-7	2.730000E+1
5.520129E+1	4.204923E-9	1.312778E+10	2.321172E-7	2.740000E+1
5.540292E+1	4.222873E-9	1.311972E+10	2.339595E-7	2.750000E+1
5.560150E+1	4.215693E-9	1.318917E+10	2.343989E-7	2.760000E+1
5.580309E+1	4.218902E-9	1.322692E+10	2.354278E-7	2.770000E+1
5.600149E+1	4.213282E-9	1.329165E+10	2.359501E-7	2.780000E+1
5.620322E+1	4.219114E-9	1.332110E+10	2.371278E-7	2.780000E+1
5.640159E+1	4.234403E-9	1.331984E+10	2.388271E-7	2.790000E+1
5.660319E+1	4.241839E-9	1.334402E+10	2.401016E-7	2.810000E+1
5.680144E+1	4.232038E-9	1.342177E+10	2.403859E-7	2.820000E+1
5.700290E+1	4.238965E-9	1.344736E+10	2.416333E-7	2.830000E+1
5.720126E+1	4.239851E-9	1.349134E+10	2.425248E-7	2.840000E+1
5.740300E+1	4.260083E-9	1.347462E+10	2.445415E-7	2.840000E+1
5.760132E+1	4.260168E-9	1.352090E+10	2.453913E-7	2.850000E+1
5.780319E+1	4.261308E-9	1.356466E+10	2.463172E-7	2.870000E+1
5.800158E+1	4.254761E-9	1.363216E+10	2.467829E-7	2.880000E+1
5.820333E+1	4.242809E-9	1.371811E+10	2.469456E-7	2.890000E+1
5.840156E+1	4.264181E-9	1.369584E+10	2.490348E-7	2.890000E+1
5.860334E+1	4.276515E-9	1.370353E+10	2.506181E-7	2.900000E+1
5.880163E+1	4.286016E-9	1.371941E+10	2.520247E-7	2.910000E+1
5.900345E+1	4.276218E-9	1.379805E+10	2.523116E-7	2.930000E+1
5.920172E+1	4.285467E-9	1.381453E+10	2.537070E-7	2.930000E+1
5.940368E+1	4.294889E-9	1.383125E+10	2.551322E-7	2.940000E+1
5.960196E+1	4.286736E-9	1.390381E+10	2.554979E-7	2.950000E+1
5.980377E+1	4.297678E-9	1.391537E+10	2.570173E-7	2.960000E+1
6.000198E+1	4.299450E-9	1.395573E+10	2.579755E-7	2.970000E+1
6.020342E+1	4.305109E-9	1.398418E+10	2.591823E-7	2.990000E+1
6.040125E+1	4.301012E-9	1.404350E+10	2.597865E-7	2.990000E+1
6.060299E+1	4.322936E-9	1.401894E+10	2.619828E-7	3.000000E+1
6.080135E+1	4.305994E-9	1.412017E+10	2.618102E-7	3.010000E+1
6.100306E+1	4.315964E-9	1.413428E+10	2.632870E-7	3.020000E+1
6.120164E+1	4.314950E-9	1.418363E+10	2.640820E-7	3.030000E+1
6.140326E+1	4.337926E-9	1.415498E+10	2.663628E-7	3.040000E+1
6.160165E+1	4.347850E-9	1.416830E+10	2.678347E-7	3.050000E+1
6.180334E+1	4.341431E-9	1.423571E+10	2.683149E-7	3.060000E+1
6.200174E+1	4.322046E-9	1.434546E+10	2.679744E-7	3.070000E+1
6.220332E+1	4.329350E-9	1.436782E+10	2.692999E-7	3.080000E+1
6.240183E+1	4.329268E-9	1.441394E+10	2.701542E-7	3.090000E+1
6.260356E+1	4.350935E-9	1.438853E+10	2.723840E-7	3.100000E+1
6.280203E+1	4.343669E-9	1.445829E+10	2.727912E-7	3.110000E+1
6.300381E+1	4.401662E-9	1.431364E+10	2.773215E-7	3.120000E+1
6.320224E+1	4.309122E-9	1.466708E+10	2.723462E-7	3.130000E+1
6.340377E+1	4.334462E-9	1.462783E+10	2.748212E-7	3.140000E+1
6.360175E+1	4.344724E-9	1.463885E+10	2.763320E-7	3.150000E+1
6.380337E+1	4.354313E-9	1.465291E+10	2.778198E-7	3.160000E+1
6.400163E+1	4.350681E-9	1.471072E+10	2.784507E-7	3.170000E+1
6.420354E+1	4.356468E-9	1.473752E+10	2.797007E-7	3.180000E+1
6.440176E+1	4.376487E-9	1.471540E+10	2.818535E-7	3.190000E+1
6.460378E+1	4.386921E-9	1.472645E+10	2.834117E-7	3.200000E+1
6.480202E+1	4.389033E-9	1.476453E+10	2.844182E-7	3.210000E+1
6.500372E+1	4.373023E-9	1.486471E+10	2.842628E-7	3.220000E+1
6.520203E+1	4.368419E-9	1.492577E+10	2.848298E-7	3.230000E+1
6.540379E+1	4.378347E-9	1.493801E+10	2.863605E-7	3.240000E+1
6.560217E+1	4.402463E-9	1.490124E+10	2.888111E-7	3.250000E+1
6.580397E+1	4.413488E-9	1.490974E+10	2.904250E-7	3.260000E+1
6.600227E+1	4.409222E-9	1.496914E+10	2.910187E-7	3.270000E+1
6.620416E+1	4.392624E-9	1.507167E+10	2.908100E-7	3.280000E+1
6.640240E+1	4.405125E-9	1.507390E+10	2.925109E-7	3.290000E+1
6.660427E+1	4.419951E-9	1.506901E+10	2.943876E-7	3.300000E+1
6.680249E+1	4.424893E-9	1.509697E+10	2.955939E-7	3.310000E+1
6.700414E+1	4.415979E-9	1.517311E+10	2.958889E-7	3.320000E+1
6.720252E+1	4.416271E-9	1.521703E+10	2.967845E-7	3.330000E+1
6.740432E+1	4.436211E-9	1.519412E+10	2.990198E-7	3.340000E+1
6.760261E+1	4.435494E-9	1.524128E+10	2.998510E-7	3.350000E+1
6.780414E+1	4.450910E-9	1.523377E+10	3.017901E-7	3.360000E+1
6.800284E+1	4.414206E-9	1.540545E+10	3.001785E-7	3.370000E+1
6.820460E+1	4.418391E-9	1.543652E+10	3.013546E-7	3.380000E+1
6.840298E+1	4.444659E-9	1.538993E+10	3.040279E-7	3.390000E+1
6.860457E+1	4.457711E-9	1.539009E+10	3.058193E-7	3.400000E+1
6.880296E+1	4.458172E-9	1.543300E+10	3.067354E-7	3.410000E+1
6.900446E+1	4.454960E-9	1.548936E+10	3.074121E-7	3.420000E+1
6.920306E+1	4.461511E-9	1.551113E+10	3.087502E-7	3.430000E+1
6.940467E+1	4.465610E-9	1.554204E+10	3.099342E-7	3.440000E+1
