Voltage (V)	Current (A)	Resistance (Ohm)	Power (W)	Time(s)
1.219957E+1	2.473759E-9	4.931592E+9	3.017880E-8	6.000000E+0
1.240131E+1	2.510420E-9	4.939934E+9	3.113250E-8	6.100000E+0
1.259937E+1	2.509954E-9	5.019761E+9	3.162384E-8	6.200000E+0
1.280096E+1	2.517557E-9	5.084675E+9	3.222715E-8	6.300000E+0
1.299943E+1	2.460243E-9	5.283799E+9	3.198176E-8	6.400000E+0
1.320105E+1	2.686929E-9	4.913062E+9	3.547028E-8	6.500000E+0
1.339963E+1	2.058528E-9	6.509326E+9	2.758351E-8	6.600000E+0
1.360117E+1	-1.966085E-9	-6.917895E+9	-2.674106E-8	6.700000E+0
1.379985E+1	8.636453E-10	1.597861E+10	1.191818E-8	6.800000E+0
1.400144E+1	2.196135E-9	6.375491E+9	3.074905E-8	6.900000E+0
1.420000E+1	3.771278E-9	3.765302E+9	5.355215E-8	7.000000E+0
1.440151E+1	3.055658E-9	4.713063E+9	4.400609E-8	7.100000E+0
1.459995E+1	2.938832E-9	4.967943E+9	4.290680E-8	7.200000E+0
1.480159E+1	2.809415E-9	5.268567E+9	4.158381E-8	7.300000E+0
1.500013E+1	2.708174E-9	5.538835E+9	4.062296E-8	7.400000E+0
1.520175E+1	2.989556E-9	5.084952E+9	4.544648E-8	7.500000E+0
1.540032E+1	2.985250E-9	5.158804E+9	4.597381E-8	7.600000E+0
1.560201E+1	2.912220E-9	5.357428E+9	4.543649E-8	7.700000E+0
1.580045E+1	2.847683E-9	5.548528E+9	4.499467E-8	7.800000E+0
1.600202E+1	2.700360E-9	5.925884E+9	4.321121E-8	7.900000E+0
1.619991E+1	3.192590E-9	5.074222E+9	5.171967E-8	8.000000E+0
1.640158E+1	2.960709E-9	5.539747E+9	4.856031E-8	8.100000E+0
1.659986E+1	2.957076E-9	5.613606E+9	4.908705E-8	8.200000E+0
1.680166E+1	2.853172E-9	5.888765E+9	4.793803E-8	8.300000E+0
1.699989E+1	3.335517E-9	5.096628E+9	5.670342E-8	8.400000E+0
1.720182E+1	3.084419E-9	5.577005E+9	5.305762E-8	8.500000E+0
1.740019E+1	3.017138E-9	5.767118E+9	5.249877E-8	8.600000E+0
1.760193E+1	2.997836E-9	5.871545E+9	5.276770E-8	8.700000E+0
1.780026E+1	2.957160E-9	6.019377E+9	5.263822E-8	8.800000E+0
1.800190E+1	2.959693E-9	6.082354E+9	5.328010E-8	8.900000E+0
1.820029E+1	2.949727E-9	6.170161E+9	5.368589E-8	9.000000E+0
1.840222E+1	2.958808E-9	6.219471E+9	5.444864E-8	9.100000E+0
1.860033E+1	2.952850E-9	6.299111E+9	5.492398E-8	9.200000E+0
1.880232E+1	2.841179E-9	6.617788E+9	5.342076E-8	9.300000E+0
1.900069E+1	3.555657E-9	5.343792E+9	6.755994E-8	9.400000E+0
1.920244E+1	3.137850E-9	6.119617E+9	6.025438E-8	9.500000E+0
1.940066E+1	3.117109E-9	6.223927E+9	6.047397E-8	9.600000E+0
1.960172E+1	3.048054E-9	6.430897E+9	5.974710E-8	9.700000E+0
1.980014E+1	3.045520E-9	6.501399E+9	6.030172E-8	9.800000E+0
2.000163E+1	3.032511E-9	6.595732E+9	6.065516E-8	9.900000E+0
2.020009E+1	3.053039E-9	6.616388E+9	6.167166E-8	1.000000E+1
2.040171E+1	3.051306E-9	6.686222E+9	6.225186E-8	1.010000E+1
2.060031E+1	2.922737E-9	7.048294E+9	6.020929E-8	1.020000E+1
2.080197E+1	3.620913E-9	5.744952E+9	7.532212E-8	1.030000E+1
2.100048E+1	3.200318E-9	6.561998E+9	6.720821E-8	1.040000E+1
2.120200E+1	3.190985E-9	6.644343E+9	6.765526E-8	1.050000E+1
2.140055E+1	3.146466E-9	6.801456E+9	6.733610E-8	1.060000E+1
2.160209E+1	3.130542E-9	6.900431E+9	6.762625E-8	1.070000E+1
2.180062E+1	3.121759E-9	6.983441E+9	6.805628E-8	1.080000E+1
2.200218E+1	3.108073E-9	7.079042E+9	6.838438E-8	1.090000E+1
2.220081E+1	3.080789E-9	7.206209E+9	6.839601E-8	1.100000E+1
2.240241E+1	3.506410E-9	6.388988E+9	7.855203E-8	1.110000E+1
2.260087E+1	3.274488E-9	6.902108E+9	7.400628E-8	1.120000E+1
2.280250E+1	3.369774E-9	6.766774E+9	7.683927E-8	1.120000E+1
2.300042E+1	3.255817E-9	7.064408E+9	7.488516E-8	1.140000E+1
2.320209E+1	3.201330E-9	7.247641E+9	7.427755E-8	1.150000E+1
2.340055E+1	3.151704E-9	7.424730E+9	7.375161E-8	1.160000E+1
2.360209E+1	3.214384E-9	7.342648E+9	7.586618E-8	1.170000E+1
2.380027E+1	3.161755E-9	7.527550E+9	7.525062E-8	1.180000E+1
2.400221E+1	2.777697E-9	8.641047E+9	6.667087E-8	1.180000E+1
2.420053E+1	3.369266E-9	7.182731E+9	8.153802E-8	1.200000E+1
2.440235E+1	3.380122E-9	7.219370E+9	8.248292E-8	1.210000E+1
2.460055E+1	3.313852E-9	7.423551E+9	8.152258E-8	1.220000E+1
2.480239E+1	3.310135E-9	7.492864E+9	8.209926E-8	1.230000E+1
2.500075E+1	3.309332E-9	7.554621E+9	8.273578E-8	1.230000E+1
2.520246E+1	3.274571E-9	7.696416E+9	8.252724E-8	1.240000E+1
2.540075E+1	3.276853E-9	7.751568E+9	8.323452E-8	1.260000E+1
2.560256E+1	3.192968E-9	8.018420E+9	8.174815E-8	1.270000E+1
2.580089E+1	2.807599E-9	9.189663E+9	7.243855E-8	1.270000E+1
2.600274E+1	3.399383E-9	7.649253E+9	8.839327E-8	1.280000E+1
2.620093E+1	3.465863E-9	7.559713E+9	9.080883E-8	1.290000E+1
2.640265E+1	3.425232E-9	7.708281E+9	9.043520E-8	1.300000E+1
2.660100E+1	3.428524E-9	7.758732E+9	9.120217E-8	1.320000E+1
2.680284E+1	3.382994E-9	7.922816E+9	9.067385E-8	1.320000E+1
2.700114E+1	3.381768E-9	7.984327E+9	9.131159E-8	1.330000E+1
2.720289E+1	3.348612E-9	8.123632E+9	9.109192E-8	1.340000E+1
2.740117E+1	3.259281E-9	8.407121E+9	8.930811E-8	1.350000E+1
2.760286E+1	2.950065E-9	9.356696E+9	8.143023E-8	1.370000E+1
2.780126E+1	3.505903E-9	7.929843E+9	9.746852E-8	1.370000E+1
2.800286E+1	3.547338E-9	7.894049E+9	9.933561E-8	1.380000E+1
2.820130E+1	3.472114E-9	8.122228E+9	9.791813E-8	1.390000E+1
2.840295E+1	3.442039E-9	8.251780E+9	9.776406E-8	1.400000E+1
2.860141E+1	3.446643E-9	8.298338E+9	9.857885E-8	1.410000E+1
2.879977E+1	3.435790E-9	8.382285E+9	9.894996E-8	1.430000E+1
2.900150E+1	3.429072E-9	8.457536E+9	9.944823E-8	1.430000E+1
2.919991E+1	3.375138E-9	8.651471E+9	9.855373E-8	1.440000E+1
2.940155E+1	3.366519E-9	8.733517E+9	9.898088E-8	1.450000E+1
2.959988E+1	4.091814E-9	7.233926E+9	1.211172E-7	1.460000E+1
2.980121E+1	3.760886E-9	7.923987E+9	1.120790E-7	1.480000E+1
2.999957E+1	3.858917E-9	7.774091E+9	1.157659E-7	1.480000E+1
3.020143E+1	4.293833E-9	7.033676E+9	1.296799E-7	1.490000E+1
3.039974E+1	4.042059E-9	7.520855E+9	1.228775E-7	1.500000E+1
3.060162E+1	3.994544E-9	7.660854E+9	1.222395E-7	1.510000E+1
3.079986E+1	4.003287E-9	7.693643E+9	1.233007E-7	1.520000E+1
3.100131E+1	3.662728E-9	8.463995E+9	1.135494E-7	1.530000E+1
3.119973E+1	3.989556E-9	7.820351E+9	1.244731E-7	1.540000E+1
3.140126E+1	3.729716E-9	8.419209E+9	1.171178E-7	1.550000E+1
3.159977E+1	4.465737E-9	7.076048E+9	1.411163E-7	1.560000E+1
3.180141E+1	3.775417E-9	8.423284E+9	1.200636E-7	1.570000E+1
3.199986E+1	3.904958E-9	8.194675E+9	1.249581E-7	1.580000E+1
3.220148E+1	3.535090E-9	9.109098E+9	1.138351E-7	1.590000E+1
3.240003E+1	4.302786E-9	7.530012E+9	1.394104E-7	1.600000E+1
3.260168E+1	3.312121E-9	9.843143E+9	1.079807E-7	1.610000E+1
3.280001E+1	3.421978E-9	9.585103E+9	1.122409E-7	1.620000E+1
3.300157E+1	3.003453E-9	1.098788E+10	9.911866E-8	1.630000E+1
3.319935E+1	3.106596E-9	1.068673E+10	1.031370E-7	1.640000E+1
3.340113E+1	3.979974E-9	8.392299E+9	1.329356E-7	1.650000E+1
3.359953E+1	4.764565E-9	7.051962E+9	1.600871E-7	1.660000E+1
3.380110E+1	3.270983E-9	1.033362E+10	1.105628E-7	1.670000E+1
3.399962E+1	4.041300E-9	8.413040E+9	1.374027E-7	1.680000E+1
3.420129E+1	4.367284E-9	7.831249E+9	1.493667E-7	1.690000E+1
3.439973E+1	3.366776E-9	1.021741E+10	1.158162E-7	1.700000E+1
3.460121E+1	3.061276E-9	1.130287E+10	1.059239E-7	1.710000E+1
3.479953E+1	2.784117E-9	1.249931E+10	9.688596E-8	1.720000E+1
3.500130E+1	2.750709E-9	1.272446E+10	9.627839E-8	1.730000E+1
3.519957E+1	2.523430E-9	1.394910E+10	8.882365E-8	1.740000E+1
3.540133E+1	1.500198E-9	2.359777E+10	5.310900E-8	1.750000E+1
3.559971E+1	1.573597E-10	2.262314E+11	5.601960E-9	1.760000E+1
3.580148E+1	5.715349E-10	6.264093E+10	2.046180E-8	1.770000E+1
3.599979E+1	-3.144608E-9	-1.144810E+10	-1.132052E-7	1.780000E+1
3.620161E+1	4.245346E-9	8.527364E+9	1.536884E-7	1.790000E+1
3.639968E+1	4.865719E-9	7.480843E+9	1.771106E-7	1.800000E+1
3.660115E+1	3.387725E-9	1.080405E+10	1.239946E-7	1.810000E+1
3.679953E+1	2.802955E-9	1.312883E+10	1.031474E-7	1.820000E+1
3.700127E+1	3.316936E-9	1.115526E+10	1.227308E-7	1.830000E+1
3.719959E+1	3.426752E-9	1.085564E+10	1.274738E-7	1.840000E+1
3.740141E+1	2.751637E-9	1.359242E+10	1.029151E-7	1.850000E+1
3.759977E+1	2.815668E-9	1.335377E+10	1.058685E-7	1.860000E+1
3.780155E+1	2.703781E-9	1.398100E+10	1.022071E-7	1.870000E+1
3.799977E+1	2.490020E-9	1.526083E+10	9.462019E-8	1.880000E+1
3.820119E+1	3.757465E-9	1.016675E+10	1.435396E-7	1.890000E+1
3.839966E+1	4.214258E-9	9.111844E+9	1.618261E-7	1.900000E+1
3.860130E+1	4.373028E-9	8.827133E+9	1.688046E-7	1.910000E+1
3.879980E+1	4.728326E-9	8.205822E+9	1.834581E-7	1.920000E+1
3.900130E+1	5.607149E-9	6.955638E+9	2.186861E-7	1.930000E+1
3.919996E+1	4.214684E-9	9.300806E+9	1.652154E-7	1.940000E+1
3.940153E+1	4.062204E-9	9.699545E+9	1.600571E-7	1.950000E+1
3.959999E+1	4.039102E-9	9.804157E+9	1.599484E-7	1.960000E+1
3.980159E+1	4.137938E-9	9.618701E+9	1.646965E-7	1.970000E+1
3.999996E+1	4.040539E-9	9.899659E+9	1.616214E-7	1.980000E+1
4.020159E+1	3.945294E-9	1.018976E+10	1.586071E-7	1.990000E+1
4.040009E+1	3.988799E-9	1.012838E+10	1.611478E-7	2.000000E+1
4.060185E+1	3.776813E-9	1.075029E+10	1.533456E-7	2.010000E+1
4.080032E+1	4.029388E-9	1.012569E+10	1.644003E-7	2.020000E+1
4.100195E+1	3.980139E-9	1.030164E+10	1.631935E-7	2.030000E+1
4.120040E+1	4.043157E-9	1.019016E+10	1.665797E-7	2.040000E+1
4.140205E+1	3.884514E-9	1.065823E+10	1.608268E-7	2.050000E+1
4.160037E+1	3.878981E-9	1.072456E+10	1.613670E-7	2.060000E+1
4.180206E+1	3.962442E-9	1.054957E+10	1.656382E-7	2.070000E+1
4.200029E+1	3.999907E-9	1.050032E+10	1.679973E-7	2.080000E+1
4.220206E+1	4.181906E-9	1.009159E+10	1.764850E-7	2.090000E+1
4.240035E+1	4.086577E-9	1.037552E+10	1.732723E-7	2.100000E+1
4.260227E+1	4.104274E-9	1.037998E+10	1.748514E-7	2.110000E+1
4.280054E+1	4.160997E-9	1.028613E+10	1.780929E-7	2.120000E+1
4.300234E+1	4.137386E-9	1.039360E+10	1.779173E-7	2.130000E+1
4.320061E+1	4.145751E-9	1.042045E+10	1.790990E-7	2.140000E+1
4.340208E+1	4.167799E-9	1.041367E+10	1.808911E-7	2.150000E+1
4.360030E+1	4.207754E-9	1.036189E+10	1.834593E-7	2.160000E+1
4.380204E+1	4.143343E-9	1.057167E+10	1.814869E-7	2.170000E+1
4.400031E+1	4.228748E-9	1.040504E+10	1.860662E-7	2.180000E+1
4.420220E+1	4.043495E-9	1.093168E+10	1.787314E-7	2.190000E+1
4.440054E+1	4.077409E-9	1.088940E+10	1.810392E-7	2.200000E+1
4.460234E+1	4.276432E-9	1.042980E+10	1.907389E-7	2.210000E+1
4.480064E+1	4.216920E-9	1.062402E+10	1.889207E-7	2.220000E+1
4.500233E+1	4.251809E-9	1.058428E+10	1.913413E-7	2.230000E+1
4.520070E+1	4.206866E-9	1.074451E+10	1.901533E-7	2.240000E+1
4.540244E+1	4.133291E-9	1.098457E+10	1.876615E-7	2.250000E+1
4.560059E+1	4.150185E-9	1.098760E+10	1.892509E-7	2.260000E+1
4.580215E+1	4.208387E-9	1.088354E+10	1.927532E-7	2.270000E+1
4.600087E+1	4.140808E-9	1.110915E+10	1.904808E-7	2.280000E+1
4.620241E+1	4.140133E-9	1.115964E+10	1.912841E-7	2.290000E+1
4.640083E+1	4.156309E-9	1.116395E+10	1.928562E-7	2.300000E+1
4.660239E+1	4.097093E-9	1.137450E+10	1.909343E-7	2.310000E+1
4.680024E+1	4.136754E-9	1.131328E+10	1.936011E-7	2.320000E+1
4.700185E+1	4.151579E-9	1.132144E+10	1.951319E-7	2.330000E+1
4.720035E+1	4.227606E-9	1.116479E+10	1.995445E-7	2.340000E+1
4.740190E+1	4.163826E-9	1.138422E+10	1.973733E-7	2.350000E+1
4.760047E+1	4.124336E-9	1.154137E+10	1.963203E-7	2.360000E+1
4.780213E+1	4.323230E-9	1.105704E+10	2.066596E-7	2.370000E+1
4.800061E+1	5.573528E-9	8.612249E+9	2.675327E-7	2.370000E+1
4.820220E+1	6.636842E-9	7.262822E+9	3.199104E-7	2.390000E+1
4.840057E+1	7.766046E-9	6.232331E+9	3.758811E-7	2.400000E+1
4.860225E+1	1.084550E-8	4.481329E+9	5.271157E-7	2.410000E+1
4.880071E+1	4.566094E-9	1.068763E+10	2.228286E-7	2.420000E+1
4.900216E+1	1.883750E-9	2.601309E+10	9.230782E-8	2.430000E+1
4.920032E+1	4.911461E-9	1.001745E+10	2.416455E-7	2.430000E+1
4.940229E+1	3.487108E-9	1.416712E+10	1.722711E-7	2.450000E+1
4.960057E+1	4.230815E-9	1.172364E+10	2.098508E-7	2.460000E+1
4.980234E+1	3.862466E-9	1.289392E+10	1.923598E-7	2.470000E+1
5.000067E+1	4.186889E-9	1.194220E+10	2.093473E-7	2.480000E+1
5.020198E+1	3.932792E-9	1.276497E+10	1.974339E-7	2.480000E+1
5.040023E+1	4.232251E-9	1.190861E+10	2.133064E-7	2.490000E+1
5.060211E+1	4.174177E-9	1.212266E+10	2.112222E-7	2.510000E+1
5.080038E+1	4.839196E-9	1.049769E+10	2.458330E-7	2.520000E+1
5.100214E+1	4.024319E-9	1.267348E+10	2.052489E-7	2.520000E+1
5.120058E+1	4.112931E-9	1.244868E+10	2.105845E-7	2.530000E+1
5.140226E+1	3.585731E-9	1.433522E+10	1.843147E-7	2.540000E+1
5.160057E+1	4.802831E-9	1.074378E+10	2.478288E-7	2.550000E+1
5.180230E+1	1.669821E-9	3.102267E+10	8.650057E-8	2.570000E+1
5.200067E+1	4.049070E-9	1.284262E+10	2.105544E-7	2.580000E+1
5.220238E+1	4.443308E-9	1.174854E+10	2.319513E-7	2.580000E+1
5.240072E+1	3.356215E-9	1.561304E+10	1.758681E-7	2.590000E+1
5.260256E+1	4.040496E-9	1.301884E+10	2.125404E-7	2.600000E+1
5.280079E+1	3.599416E-9	1.466927E+10	1.900520E-7	2.610000E+1
5.300238E+1	3.747458E-9	1.414356E+10	1.986242E-7	2.630000E+1
5.320071E+1	2.129063E-9	2.498785E+10	1.132677E-7	2.630000E+1
5.340226E+1	3.031837E-9	1.761383E+10	1.619069E-7	2.640000E+1
5.360078E+1	3.491501E-9	1.535179E+10	1.871472E-7	2.650000E+1
5.380244E+1	5.372057E-9	1.001524E+10	2.890298E-7	2.660000E+1
5.400083E+1	6.144467E-10	8.788530E+10	3.318063E-8	2.670000E+1
5.420253E+1	1.314102E-9	4.124682E+10	7.122765E-8	2.680000E+1
5.440120E+1	3.188620E-9	1.706105E+10	1.734648E-7	2.690000E+1
5.460279E+1	4.744880E-9	1.150773E+10	2.590837E-7	2.700000E+1
5.480122E+1	1.193977E-8	4.589805E+9	6.543140E-7	2.710000E+1
5.500287E+1	1.432603E-8	3.839366E+9	7.879728E-7	2.720000E+1
5.520132E+1	3.287538E-9	1.679108E+10	1.814764E-7	2.730000E+1
5.540292E+1	4.489629E-10	1.234020E+11	2.487386E-8	2.740000E+1
5.560141E+1	5.804888E-10	9.578378E+10	3.227600E-8	2.750000E+1
5.580312E+1	1.416907E-9	3.938376E+10	7.906783E-8	2.760000E+1
5.600162E+1	-2.901130E-9	-1.930338E+10	-1.624680E-7	2.770000E+1
5.620332E+1	3.293155E-9	1.706671E+10	1.850862E-7	2.780000E+1
5.640152E+1	3.076944E-9	1.833037E+10	1.735443E-7	2.790000E+1
5.660321E+1	1.603355E-8	3.530298E+9	9.075504E-7	2.800000E+1
5.680138E+1	7.205224E-9	7.883361E+9	4.092667E-7	2.810000E+1
5.700286E+1	2.614745E-9	2.180054E+10	1.490479E-7	2.820000E+1
5.720119E+1	-5.550775E-9	-1.030508E+10	-3.175109E-7	2.830000E+1
5.740303E+1	1.690011E-9	3.396607E+10	9.701175E-8	2.840000E+1
5.760129E+1	4.502018E-9	1.279455E+10	2.593220E-7	2.850000E+1
5.780326E+1	6.999192E-9	8.258562E+9	4.045761E-7	2.860000E+1
5.800158E+1	2.383390E-8	2.433575E+9	1.382404E-6	2.870000E+1
5.820334E+1	2.188069E-9	2.660032E+10	1.273529E-7	2.880000E+1
5.840157E+1	4.219665E-9	1.384033E+10	2.464351E-7	2.890000E+1
5.860342E+1	4.179159E-9	1.402278E+10	2.449130E-7	2.900000E+1
5.880176E+1	3.317104E-9	1.772684E+10	1.950516E-7	2.910000E+1
5.900352E+1	-3.646555E-9	-1.618062E+10	-2.151596E-7	2.920000E+1
5.920183E+1	2.263326E-10	2.615701E+11	1.339930E-8	2.930000E+1
5.940363E+1	2.415852E-9	2.458910E+10	1.435104E-7	2.940000E+1
5.960202E+1	3.425950E-9	1.739722E+10	2.041935E-7	2.950000E+1
5.980370E+1	4.811023E-9	1.243056E+10	2.877170E-7	2.960000E+1
6.000195E+1	4.419698E-9	1.357603E+10	2.651905E-7	2.970000E+1
6.020348E+1	4.508945E-9	1.335201E+10	2.714542E-7	2.980000E+1
6.040127E+1	5.049028E-9	1.196295E+10	3.049677E-7	2.990000E+1
6.060301E+1	4.316091E-9	1.404118E+10	2.615681E-7	3.000000E+1
6.080151E+1	4.122732E-9	1.474787E+10	2.506683E-7	3.010000E+1
6.100309E+1	5.151622E-9	1.184153E+10	3.142649E-7	3.020000E+1
6.120168E+1	4.222535E-9	1.449406E+10	2.584262E-7	3.030000E+1
6.140332E+1	4.089868E-9	1.501352E+10	2.511315E-7	3.040000E+1
6.160189E+1	5.033869E-9	1.223748E+10	3.100958E-7	3.050000E+1
6.180339E+1	4.635486E-9	1.333267E+10	2.864887E-7	3.060000E+1
6.200182E+1	4.199137E-9	1.476537E+10	2.603541E-7	3.070000E+1
6.220349E+1	4.798692E-9	1.296259E+10	2.984954E-7	3.080000E+1
6.240184E+1	4.151071E-9	1.503271E+10	2.590345E-7	3.090000E+1
6.260347E+1	4.815331E-9	1.300087E+10	3.014564E-7	3.100000E+1
6.280205E+1	4.226760E-9	1.485820E+10	2.654492E-7	3.110000E+1
6.300365E+1	4.351949E-9	1.447711E+10	2.741887E-7	3.120000E+1
6.320213E+1	4.281964E-9	1.476008E+10	2.706292E-7	3.130000E+1
6.340376E+1	4.539525E-9	1.396705E+10	2.878230E-7	3.140000E+1
6.360175E+1	4.568878E-9	1.392065E+10	2.905886E-7	3.150000E+1
6.380346E+1	3.875477E-9	1.646338E+10	2.472688E-7	3.160000E+1
6.400171E+1	5.762791E-9	1.110603E+10	3.688285E-7	3.170000E+1
6.420346E+1	5.690817E-9	1.128194E+10	3.653701E-7	3.180000E+1
6.440178E+1	4.661505E-9	1.381566E+10	3.002092E-7	3.190000E+1
6.460375E+1	4.822849E-9	1.339535E+10	3.115741E-7	3.200000E+1
6.480204E+1	5.067022E-9	1.278898E+10	3.283534E-7	3.210000E+1
6.500376E+1	4.434354E-9	1.465913E+10	2.882497E-7	3.220000E+1
6.520208E+1	4.219621E-9	1.545212E+10	2.751281E-7	3.230000E+1
6.540382E+1	4.906308E-9	1.333056E+10	3.208913E-7	3.240000E+1
6.560208E+1	4.718524E-9	1.390309E+10	3.095450E-7	3.250000E+1
6.580394E+1	4.002101E-9	1.644235E+10	2.633540E-7	3.260000E+1
6.600231E+1	4.198633E-9	1.571995E+10	2.771195E-7	3.270000E+1
6.620412E+1	4.539610E-9	1.458366E+10	3.005409E-7	3.280000E+1
6.640246E+1	4.322258E-9	1.536291E+10	2.870086E-7	3.290000E+1
6.660417E+1	5.066768E-9	1.314530E+10	3.374679E-7	3.300000E+1
6.680261E+1	4.576144E-9	1.459801E+10	3.056984E-7	3.310000E+1
6.700414E+1	4.298646E-9	1.558727E+10	2.880271E-7	3.320000E+1
6.720260E+1	4.169698E-9	1.611690E+10	2.802145E-7	3.330000E+1
6.740430E+1	4.859977E-9	1.386926E+10	3.275833E-7	3.340000E+1
6.760258E+1	5.052534E-9	1.337994E+10	3.415643E-7	3.350000E+1
6.780407E+1	3.895285E-9	1.740670E+10	2.641162E-7	3.360000E+1
6.800285E+1	5.703279E-9	1.192347E+10	3.878392E-7	3.370000E+1
6.820448E+1	5.766969E-9	1.182675E+10	3.933331E-7	3.380000E+1
6.840299E+1	5.364285E-9	1.275156E+10	3.669331E-7	3.390000E+1
6.860446E+1	5.369563E-9	1.277654E+10	3.683760E-7	3.400000E+1
6.880291E+1	5.076396E-9	1.355350E+10	3.492708E-7	3.410000E+1
6.900468E+1	4.622562E-9	1.492780E+10	3.189784E-7	3.420000E+1
6.920312E+1	3.893300E-9	1.777493E+10	2.694285E-7	3.430000E+1
