Voltage (V)	Current (A)	Resistance (Ohm)	Power (W)	Time(s)
3.632710E+0	8.156613E-2	4.453699E+1	2.963061E-1	3.680000E+1
3.642735E+0	8.297830E-2	4.389985E+1	3.022680E-1	3.690000E+1
3.652593E+0	8.435427E-2	4.330063E+1	3.081118E-1	3.710000E+1
3.662616E+0	8.577891E-2	4.269833E+1	3.141752E-1	3.710000E+1
3.672558E+0	8.729515E-2	4.207058E+1	3.205965E-1	3.720000E+1
3.682454E+0	8.887849E-2	4.143245E+1	3.272910E-1	3.730000E+1
3.692362E+0	9.045579E-2	4.081952E+1	3.339955E-1	3.740000E+1
3.702343E+0	9.206264E-2	4.021548E+1	3.408475E-1	3.750000E+1
3.712265E+0	9.371040E-2	3.961423E+1	3.478778E-1	3.760000E+1
3.722272E+0	9.538342E-2	3.902431E+1	3.550430E-1	3.770000E+1
3.732356E+0	9.704387E-2	3.846050E+1	3.622023E-1	3.780000E+1
3.742238E+0	9.874754E-2	3.789703E+1	3.695368E-1	3.790000E+1
3.752136E+0	1.004452E-1	3.735506E+1	3.768841E-1	3.800000E+1
3.762085E+0	1.021601E-1	3.682538E+1	3.843350E-1	3.810000E+1
3.771914E+0	1.039152E-1	3.629800E+1	3.919592E-1	3.820000E+1
3.776535E+0	1.050052E-1	3.596522E+1	3.965558E-1	3.830000E+1
3.774143E+0	1.050051E-1	3.594247E+1	3.963043E-1	3.840000E+1
3.771974E+0	1.050052E-1	3.592178E+1	3.960769E-1	3.850000E+1
3.770014E+0	1.050051E-1	3.590315E+1	3.958707E-1	3.860000E+1
3.768225E+0	1.050052E-1	3.588608E+1	3.956832E-1	3.870000E+1
3.766341E+0	1.050051E-1	3.586817E+1	3.954850E-1	3.880000E+1
3.764702E+0	1.050051E-1	3.585256E+1	3.953129E-1	3.890000E+1
3.763193E+0	1.050052E-1	3.583816E+1	3.951548E-1	3.900000E+1
3.761654E+0	1.050052E-1	3.582350E+1	3.949932E-1	3.910000E+1
3.760125E+0	1.050051E-1	3.580897E+1	3.948323E-1	3.920000E+1
3.758704E+0	1.050051E-1	3.579544E+1	3.946831E-1	3.930000E+1
3.757304E+0	1.050051E-1	3.578211E+1	3.945361E-1	3.940000E+1
3.756055E+0	1.050052E-1	3.577018E+1	3.944053E-1	3.950000E+1
3.754839E+0	1.050052E-1	3.575860E+1	3.942776E-1	3.960000E+1
3.753539E+0	1.050052E-1	3.574622E+1	3.941411E-1	3.970000E+1
3.752475E+0	1.050052E-1	3.573609E+1	3.940294E-1	3.980000E+1
3.751172E+0	1.050051E-1	3.572371E+1	3.938922E-1	3.990000E+1
3.749997E+0	1.050051E-1	3.571252E+1	3.937688E-1	4.000000E+1
3.748900E+0	1.050051E-1	3.570208E+1	3.936536E-1	4.010000E+1
3.747897E+0	1.050052E-1	3.569249E+1	3.935487E-1	4.020000E+1
3.746798E+0	1.050052E-1	3.568202E+1	3.934333E-1	4.030000E+1
3.745795E+0	1.050052E-1	3.567247E+1	3.933280E-1	4.040000E+1
3.744813E+0	1.050051E-1	3.566315E+1	3.932245E-1	4.050000E+1
