Voltage (V)	Current (A)	Resistance (Ohm)	Power (W)	Time(s)
3.687947E-1	2.001976E-1	1.842153E+0	7.383181E-2	3.980000E+1
3.687934E-1	2.001997E-1	1.842128E+0	7.383233E-2	3.990000E+1
3.687922E-1	2.001989E-1	1.842129E+0	7.383179E-2	4.000000E+1
3.687903E-1	2.001990E-1	1.842119E+0	7.383145E-2	4.010000E+1
3.687872E-1	2.001997E-1	1.842097E+0	7.383109E-2	4.020000E+1
3.687851E-1	2.001968E-1	1.842113E+0	7.382960E-2	4.030000E+1
3.687823E-1	2.002019E-1	1.842052E+0	7.383092E-2	4.040000E+1
3.687825E-1	2.002010E-1	1.842061E+0	7.383063E-2	4.050000E+1
3.687780E-1	2.002011E-1	1.842038E+0	7.382976E-2	4.060000E+1
3.687764E-1	2.002044E-1	1.841999E+0	7.383066E-2	4.070000E+1
3.687741E-1	2.002031E-1	1.842000E+0	7.382972E-2	4.080000E+1
