x-axis,1,2
second,Volt,Volt
-10.55600E-06,+98.74999830E-03,-24.99990463E-03
-10.53600E-06,+97.99999832E-03,+25.00009537E-03
-10.51600E-06,+98.99999830E-03,+25.00009537E-03
-10.49600E-06,+98.99999830E-03,+12.50009537E-03
-10.47600E-06,+98.87499830E-03,-24.99990463E-03
-10.45600E-06,+98.49999831E-03,+12.50009537E-03
-10.43600E-06,+98.87499830E-03,-24.99990463E-03
-10.41600E-06,+98.49999831E-03,+25.00009537E-03
-10.39600E-06,+98.99999830E-03,+25.00009537E-03
-10.37600E-06,+99.12499830E-03,+25.00009537E-03
-10.35600E-06,+99.37499829E-03,+25.00009537E-03
-10.33600E-06,+98.62499831E-03,+25.00009537E-03
-10.31600E-06,+99.49999829E-03,+25.00009537E-03
-10.29600E-06,+98.87499830E-03,+25.00009537E-03
-10.27600E-06,+98.49999831E-03,+25.00009537E-03
-10.25600E-06,+98.99999830E-03,+12.50009537E-03
-10.23600E-06,+98.87499830E-03,-24.99990463E-03
-10.21600E-06,+98.49999831E-03,+25.00009537E-03
-10.19600E-06,+98.74999830E-03,+25.00009537E-03
-10.17600E-06,+97.99999832E-03,+25.00009537E-03
-10.15600E-06,+98.87499830E-03,+25.00009537E-03
-10.13600E-06,+98.37499831E-03,+12.50009537E-03
-10.11600E-06,+98.49999831E-03,-24.99990463E-03
-10.09600E-06,+98.99999830E-03,+12.50009537E-03
-10.07600E-06,+98.87499830E-03,-24.99990463E-03
-10.05600E-06,+98.49999831E-03,+12.50009537E-03
-10.03600E-06,+98.74999830E-03,-24.99990463E-03
-10.01600E-06,+97.99999832E-03,+25.00009537E-03
-9.99600E-06,+98.74999830E-03,+25.00009537E-03
-9.97600E-06,+97.99999832E-03,+12.50009537E-03
-9.95600E-06,+98.87499830E-03,-37.49990463E-03
-9.93600E-06,+98.37499831E-03,-24.99990463E-03
-9.91600E-06,+98.24999832E-03,+25.00009537E-03
-9.89600E-06,+97.87499832E-03,+25.00009537E-03
-9.87600E-06,+98.37499831E-03,+25.00009537E-03
-9.85600E-06,+98.49999831E-03,+25.00009537E-03
-9.83600E-06,+98.87499830E-03,+25.00009537E-03
-9.81600E-06,+98.37499831E-03,+12.50009537E-03
-9.79600E-06,+98.37499831E-03,-24.99990463E-03
-9.77600E-06,+98.49999831E-03,+25.00009537E-03
-9.75600E-06,+98.74999830E-03,+37.50009537E-03
-9.73600E-06,+97.74999833E-03,+62.50009537E-03
-9.71600E-06,+97.87499832E-03,-24.99990463E-03
-9.69600E-06,+98.37499831E-03,+12.50009537E-03
